POA_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA6758,248,72,329,10,0,19,3,0,6,6,0,6,24,5,23,8,7,8,203,47,244,0,0,0,0,0,0,0,0,0,0,0,0,237,55,294,27,9,41,9,0,6,285,68,360,397,66,465,937,215,1148
POA6760,224,112,340,10,6,19,15,9,17,7,4,7,15,6,18,4,0,6,111,50,162,0,0,0,8,0,8,0,0,0,0,0,0,154,64,220,24,13,40,0,0,0,190,87,274,239,51,291,654,254,905
POA6762,166,81,242,13,3,12,3,0,3,14,5,10,12,6,24,4,4,10,118,43,161,0,0,0,0,0,0,0,0,0,0,0,0,152,57,213,21,4,22,0,0,0,185,62,246,132,12,150,481,157,637
POA6765,445,440,886,77,91,163,7,5,15,12,9,24,4,15,13,0,0,0,87,102,190,0,0,4,7,5,8,0,0,0,0,0,0,113,142,256,21,31,45,16,10,21,226,273,493,76,76,153,745,782,1526
POA6770,831,886,1715,126,137,262,13,13,30,11,8,22,21,19,36,0,0,0,137,144,287,3,6,6,30,13,44,0,0,4,0,0,0,221,210,427,23,33,55,8,8,16,372,392,768,225,184,409,1426,1458,2885
POA7000,3337,3513,6847,298,289,580,398,400,802,466,472,938,173,202,372,23,38,64,61,59,122,1403,1500,2903,21,21,44,25,31,56,0,0,0,2577,2729,5305,622,728,1352,74,71,151,3569,3821,7385,458,411,872,7366,7741,15104
POA7004,1862,2015,3874,163,167,328,165,200,365,161,182,341,61,95,151,25,19,38,30,34,59,652,693,1346,14,9,26,23,19,36,0,0,0,1119,1251,2371,306,364,669,28,26,48,1615,1806,3420,146,233,387,3628,4051,7675
POA7005,3059,3326,6388,354,383,740,344,324,670,382,411,792,143,137,279,22,30,52,49,40,93,968,953,1922,12,11,20,21,28,52,0,0,0,1943,1933,3878,878,922,1802,39,32,77,3224,3274,6494,294,296,592,6579,6892,13474
POA7007,952,943,1890,53,44,101,45,44,93,51,61,108,14,20,33,8,12,15,12,9,24,291,294,587,4,0,9,11,8,20,0,0,0,439,445,886,100,112,209,7,9,16,603,614,1213,53,63,115,1607,1616,3219
POA7008,3287,3549,6836,195,221,410,248,237,491,226,255,479,111,104,216,19,23,37,36,33,71,1145,1226,2371,14,18,34,16,18,31,0,0,0,1810,1916,3728,475,489,962,64,44,110,2548,2667,5214,247,237,483,6083,6446,12529
POA7009,3291,3544,6838,133,124,253,348,246,592,323,246,574,106,110,217,14,19,30,28,35,64,1239,1287,2528,13,14,21,13,10,24,0,0,0,2085,1967,4050,604,592,1195,62,51,114,2879,2732,5616,372,303,674,6545,6585,13129
POA7010,4349,4791,9140,278,331,605,420,289,709,332,244,577,115,113,226,12,16,29,31,25,54,1640,1727,3362,0,4,6,12,14,26,0,0,0,2554,2440,4990,637,658,1296,125,72,193,3592,3494,7087,564,588,1156,8510,8873,17382
POA7011,4195,4453,8649,224,264,485,180,138,316,163,122,282,89,70,161,17,18,32,32,39,62,1609,1807,3422,12,4,18,3,9,10,0,0,0,2104,2198,4306,244,247,487,77,57,140,2648,2765,5410,423,439,869,7269,7655,14923
POA7012,301,273,579,6,5,14,9,12,20,4,4,5,12,7,22,0,0,0,0,0,3,52,67,114,5,0,5,0,0,0,0,0,0,77,92,173,4,9,5,0,0,0,84,101,190,14,18,29,402,392,795
POA7015,2886,3318,6207,162,203,363,138,119,254,133,143,281,71,67,139,16,16,26,23,28,52,1134,1278,2411,16,16,28,5,3,9,0,0,0,1536,1674,3204,236,243,483,32,45,79,1970,2161,4130,180,246,427,5039,5728,10764
POA7016,708,700,1412,57,71,130,13,14,24,10,9,24,19,18,34,0,0,6,0,9,5,258,283,539,0,0,0,0,3,3,0,0,0,306,326,635,25,18,45,11,16,25,397,431,831,607,131,737,1719,1263,2981
POA7017,1832,1778,3609,104,119,217,47,47,96,31,35,72,47,42,86,11,15,20,14,15,31,700,768,1461,4,3,11,7,8,7,0,0,0,863,928,1790,45,50,91,16,13,30,1021,1110,2130,104,107,207,2951,2987,5943
POA7018,6157,6883,13039,471,535,1007,276,259,529,333,301,632,144,171,311,25,25,47,52,48,98,2127,2307,4437,20,15,29,23,23,48,0,0,0,2994,3140,6135,447,505,951,75,54,134,3988,4236,8226,497,506,1005,10643,11626,22272
POA7019,1612,1826,3436,244,283,525,86,82,170,90,86,181,41,57,99,4,6,14,20,17,32,863,997,1865,6,0,8,0,8,5,0,0,0,1114,1252,2366,97,113,210,37,36,74,1488,1685,3175,254,285,541,3358,3798,7153
POA7020,911,869,1777,40,35,72,18,18,34,24,17,45,11,17,23,3,0,0,8,5,15,215,231,445,0,0,0,4,9,9,0,0,0,275,298,569,13,25,37,5,6,8,334,355,687,35,34,74,1281,1262,2540
POA7021,800,830,1631,66,54,116,12,12,28,22,24,49,18,15,37,0,9,12,6,5,14,195,232,426,0,6,6,0,0,3,0,0,0,268,303,567,8,11,18,6,8,14,345,369,710,41,46,88,1186,1248,2431
POA7022,280,294,580,23,26,49,11,13,19,9,14,20,13,11,22,0,0,7,0,0,3,67,76,140,0,0,0,0,5,4,0,0,0,100,115,216,5,5,8,4,3,5,132,149,278,35,19,58,453,464,915
POA7023,98,100,194,20,14,42,4,0,7,7,0,7,4,5,9,0,0,0,0,0,0,47,46,83,0,0,4,0,0,0,0,0,0,57,53,108,3,3,5,0,0,3,85,68,161,9,16,19,188,179,371
POA7024,185,192,376,10,8,22,0,0,0,0,0,0,11,10,22,0,0,0,0,0,0,47,49,102,0,0,3,0,0,0,0,0,0,60,64,126,5,0,5,0,0,4,71,82,153,14,17,35,273,290,563
POA7025,537,546,1091,44,57,102,13,13,28,18,14,34,12,13,27,0,3,8,0,5,3,151,171,322,3,0,4,0,0,0,0,0,0,205,225,432,8,14,24,3,3,6,263,297,561,46,44,93,849,888,1743
POA7026,325,303,628,33,17,51,4,4,15,5,4,6,4,3,17,0,0,0,5,0,3,123,112,238,0,0,0,0,0,3,0,0,0,142,135,278,0,5,3,4,0,4,180,162,338,53,58,109,555,519,1068
POA7027,105,92,194,4,8,9,4,0,4,3,3,8,6,0,4,0,0,0,0,0,5,25,20,46,0,0,0,0,0,0,0,0,0,34,29,66,0,0,0,0,0,0,40,33,73,49,38,86,191,162,351
POA7030,5446,5455,10902,552,638,1195,107,94,203,94,103,204,63,62,129,10,16,27,32,33,64,1817,2050,3864,12,9,20,8,9,20,0,0,0,2151,2382,4531,64,77,138,53,61,118,2815,3160,5979,749,740,1495,9016,9357,18377
POA7050,3484,3850,7336,450,514,964,248,244,488,206,199,402,111,115,221,30,38,66,43,47,91,1243,1403,2642,21,24,44,18,20,35,0,0,0,1912,2081,3989,428,472,904,47,40,84,2833,3109,5944,216,273,490,6532,7236,13772
POA7052,2124,2349,4473,212,218,426,76,96,169,96,110,206,77,79,154,14,24,32,26,29,62,573,624,1196,10,9,14,3,8,9,0,0,0,874,969,1844,141,159,303,26,23,43,1253,1370,2623,96,121,214,3468,3842,7314
POA7053,1128,1258,2384,51,54,114,49,49,93,37,52,90,14,20,28,6,8,12,9,13,31,230,252,482,0,0,3,7,10,20,0,0,0,358,404,755,59,76,135,14,4,20,482,547,1027,37,45,90,1650,1846,3499
POA7054,2837,2955,5797,283,314,596,77,90,174,77,70,147,53,57,110,12,5,17,37,39,77,763,806,1565,9,13,22,15,17,36,0,0,0,1041,1102,2144,110,110,219,19,11,30,1456,1536,2989,144,147,291,4441,4637,9081
POA7055,129,137,263,16,17,38,4,8,6,3,6,11,5,6,8,0,0,0,0,0,0,66,82,143,0,0,0,0,0,0,0,0,0,83,91,177,3,0,8,0,0,0,106,115,221,7,11,14,238,264,500
POA7109,2698,2666,5360,408,455,862,160,166,325,86,98,181,107,122,233,23,21,50,39,42,79,641,658,1296,13,11,26,8,6,18,0,0,0,1080,1129,2204,75,79,156,22,15,39,1577,1676,3260,345,348,697,4623,4692,9315
POA7112,921,936,1859,141,168,305,88,87,180,53,48,105,43,39,79,12,10,26,22,24,39,185,231,420,8,9,15,4,3,10,0,0,0,409,452,862,35,24,61,4,4,8,590,647,1238,119,120,235,1630,1707,3338
POA7113,329,326,656,49,61,114,33,27,65,23,11,34,16,18,38,8,5,11,3,6,11,52,73,126,0,0,4,0,3,4,0,0,0,138,148,287,12,10,21,0,0,3,205,228,426,88,88,176,619,645,1259
POA7116,690,665,1361,79,77,160,41,49,90,37,26,63,41,36,71,7,6,13,17,14,32,163,164,330,5,0,11,3,3,6,0,0,0,308,309,617,24,21,40,0,0,0,416,400,817,95,90,181,1204,1158,2356
POA7117,259,234,490,48,37,86,18,20,33,19,16,34,9,12,18,3,0,3,3,6,5,59,54,113,0,0,3,0,0,0,0,0,0,108,106,212,12,12,24,6,0,8,176,161,334,32,35,69,465,423,891
POA7119,20,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,39
POA7120,571,548,1118,82,80,162,16,17,28,5,8,8,21,18,41,0,0,0,0,4,5,123,132,258,3,4,4,0,0,0,0,0,0,175,183,347,11,7,14,4,0,7,265,262,531,76,95,171,909,905,1817
POA7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,4,3,7
POA7140,3486,3327,6810,408,444,849,111,96,201,76,78,152,96,102,201,25,17,45,22,23,42,995,1061,2049,3,4,7,8,9,10,0,0,3,1331,1387,2722,53,55,105,18,25,46,1813,1910,3722,467,438,902,5764,5673,11440
POA7150,1006,941,1947,71,60,133,57,49,107,37,48,86,37,38,73,7,6,14,11,12,25,208,200,407,4,10,13,5,6,9,0,0,0,365,375,743,23,34,52,4,0,8,471,471,940,98,79,175,1572,1485,3061
POA7155,261,248,509,25,21,51,21,23,45,10,14,29,16,14,25,9,7,10,0,5,7,60,80,143,0,0,0,4,4,9,0,0,0,123,145,266,14,16,26,3,0,7,170,182,352,23,23,42,447,453,900
POA7162,215,202,419,22,13,33,23,21,43,15,9,19,8,3,17,0,0,0,0,0,0,36,27,60,0,0,0,3,0,0,0,0,0,77,67,148,9,8,8,0,0,3,96,88,190,11,22,33,328,314,633
POA7163,105,93,201,14,19,33,24,24,43,0,9,6,3,0,3,0,0,0,3,8,9,24,16,41,0,0,0,0,0,0,0,0,0,54,46,103,9,0,7,0,0,0,71,67,143,20,19,36,203,178,379
POA7170,1846,1731,3575,88,115,201,37,30,67,45,49,92,31,39,65,6,5,5,9,5,16,593,580,1169,7,3,10,8,0,4,0,0,0,720,714,1434,26,29,59,12,9,28,849,870,1721,87,63,145,2784,2661,5443
POA7171,931,1000,1928,121,144,267,42,51,94,32,29,56,25,28,53,3,4,8,12,9,12,413,452,866,3,4,9,5,6,10,0,0,0,538,575,1106,38,54,90,14,7,22,701,782,1492,89,91,183,1727,1872,3599
POA7172,1069,1102,2168,196,229,426,48,47,89,27,29,55,44,43,86,8,8,10,8,8,18,422,513,938,3,11,11,0,0,0,0,4,3,560,651,1210,39,38,78,8,6,16,800,928,1733,131,146,276,1997,2180,4179
POA7173,2063,1988,4049,298,285,576,70,83,157,71,81,153,89,90,177,8,10,16,19,28,50,572,628,1200,7,3,11,9,7,17,0,0,0,837,933,1772,41,42,82,30,9,39,1203,1270,2474,308,294,607,3569,3556,7132
POA7174,57,51,109,3,6,14,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,14,17,31,0,0,0,0,0,0,0,0,0,21,19,44,0,0,0,4,0,4,25,33,62,9,6,17,91,86,179
POA7175,57,58,117,10,12,17,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,10,5,17,0,0,0,0,0,0,0,0,0,15,7,22,4,0,4,0,0,0,27,22,44,9,3,10,94,85,172
POA7176,58,54,104,7,8,12,0,0,0,0,0,0,4,4,3,0,0,0,0,0,3,11,12,22,0,0,0,0,0,0,0,0,0,18,18,32,0,0,0,0,0,0,25,22,43,10,9,22,93,83,172
POA7177,137,109,243,11,19,23,0,4,7,7,4,12,3,3,6,0,0,6,0,0,6,43,40,83,0,0,0,0,0,0,0,0,0,57,49,108,5,5,11,0,0,0,72,73,145,15,15,32,229,195,420
POA7178,100,90,191,8,8,15,0,5,9,3,0,8,0,0,3,0,0,0,3,0,0,38,20,53,0,0,0,0,0,0,0,0,0,40,32,72,0,4,5,0,0,0,51,43,95,12,18,29,169,148,321
POA7179,131,117,250,14,14,29,10,9,23,9,4,12,8,5,11,0,0,0,5,9,9,22,28,52,0,0,0,0,0,0,0,0,0,54,55,106,3,0,12,0,0,4,70,72,144,8,9,15,212,198,412
POA7180,62,40,109,4,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,8,12,0,0,0,0,0,0,0,0,0,13,15,31,0,3,7,0,0,0,16,20,39,11,3,20,92,70,161
POA7182,75,63,138,6,6,20,4,0,10,0,3,0,4,3,8,0,0,0,0,0,0,12,24,34,0,0,3,0,0,0,0,0,0,19,32,55,0,3,5,0,0,0,35,41,74,11,9,18,120,121,236
POA7183,19,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,4,5,5,5,0,5,26,16,42
POA7184,234,230,466,48,50,94,16,10,25,11,10,24,15,24,37,0,0,5,0,0,0,47,47,98,4,0,0,0,0,0,0,0,0,97,95,197,3,7,14,4,3,5,152,158,309,59,47,110,451,434,889
POA7185,30,26,55,4,3,11,0,0,0,5,0,10,7,3,10,0,0,4,0,0,0,7,11,19,0,0,0,0,0,0,0,0,0,24,17,46,0,5,5,0,0,0,26,25,56,14,9,22,68,62,132
POA7186,68,52,118,14,6,23,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,13,18,25,0,0,0,0,0,0,0,0,0,16,14,35,3,0,0,0,0,0,36,24,58,9,8,16,106,85,188
POA7187,43,45,90,5,3,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,14,0,0,0,0,0,0,0,0,0,13,11,21,0,0,0,0,0,0,14,19,32,12,3,15,75,64,139
POA7190,1039,950,1989,143,160,305,34,32,66,38,43,83,25,29,55,5,3,7,7,15,19,270,254,525,0,0,0,0,0,0,0,0,0,388,378,758,35,39,73,0,0,4,567,576,1142,121,113,235,1726,1635,3362
POA7209,110,96,208,24,20,52,11,11,19,4,4,3,3,3,15,5,3,3,0,5,8,25,25,46,0,0,0,0,0,0,0,0,0,50,54,101,3,3,0,0,0,0,75,76,149,20,22,42,210,190,407
POA7210,297,323,622,46,53,106,23,23,43,13,7,15,19,13,26,0,0,0,3,3,4,42,62,96,0,0,3,0,4,8,0,0,0,96,104,201,5,3,7,0,0,3,152,167,318,40,39,78,493,530,1022
POA7211,73,74,143,12,12,20,3,5,9,0,0,5,3,7,6,0,0,0,0,0,0,13,20,27,0,0,0,0,0,0,0,0,0,21,30,49,0,4,5,0,0,0,32,41,73,14,24,42,121,134,257
POA7212,551,564,1115,31,34,72,14,12,32,22,23,42,25,27,49,0,0,0,5,7,14,116,110,231,0,0,0,0,3,3,0,0,0,184,192,376,10,3,13,3,0,6,226,236,465,58,59,114,836,854,1694
POA7213,86,84,168,3,0,7,5,0,4,3,3,4,7,6,12,0,0,3,0,0,4,13,23,37,0,0,0,0,0,3,0,0,0,30,37,61,3,0,5,0,0,0,34,35,75,24,19,42,144,140,280
POA7214,183,168,349,27,17,47,10,14,23,9,9,15,18,15,32,0,4,0,0,0,0,37,32,71,0,3,3,0,0,3,0,0,0,78,73,151,3,0,5,0,0,0,107,91,201,33,23,60,326,286,612
POA7215,1058,940,1998,210,223,430,72,67,137,70,69,142,71,76,139,3,12,20,31,30,57,214,207,424,8,4,17,0,0,5,0,0,0,468,462,932,78,80,163,13,10,27,777,775,1548,185,159,343,2023,1873,3902
POA7216,953,948,1904,194,236,427,44,58,104,56,48,106,56,50,108,3,6,11,19,24,39,195,197,396,8,4,11,0,0,5,0,0,0,386,387,775,29,30,56,5,3,6,610,656,1262,144,126,269,1709,1727,3437
POA7248,3859,3829,7684,409,480,886,237,202,441,234,171,411,141,126,263,26,25,49,56,45,99,1574,1728,3307,18,14,34,3,5,16,0,0,0,2296,2316,4610,805,714,1518,64,58,117,3572,3561,7132,700,641,1339,8133,8028,16157
POA7249,3178,3526,6705,228,269,498,177,176,356,178,162,338,111,137,249,13,16,37,30,37,68,1679,2002,3678,4,22,26,8,9,22,0,0,0,2211,2559,4772,249,265,516,55,55,111,2751,3146,5897,309,340,657,6239,7019,13252
POA7250,13392,14413,27807,998,1151,2147,520,530,1045,566,540,1103,429,473,904,76,86,165,147,169,313,4965,5691,10654,51,42,90,30,32,62,0,0,0,6780,7556,14336,802,809,1615,163,154,320,8745,9672,18421,1178,1217,2397,23319,25308,48625
POA7252,931,890,1825,55,44,101,39,33,69,23,25,50,46,34,75,4,5,9,9,9,16,259,224,480,4,0,5,0,0,0,0,0,0,376,323,706,8,12,25,0,0,5,444,384,832,107,69,175,1488,1345,2831
POA7253,1425,1412,2835,326,359,679,73,77,149,53,61,119,63,69,131,6,10,16,16,21,41,216,259,477,4,3,8,0,0,8,0,0,0,431,502,937,23,18,38,21,7,27,793,892,1684,203,198,401,2425,2499,4921
POA7254,193,139,331,10,9,23,4,4,8,7,6,7,13,9,15,0,0,0,0,0,0,40,34,76,0,0,0,0,4,6,0,0,0,64,54,116,0,3,3,0,0,0,78,71,140,30,20,52,296,231,529
POA7255,283,227,512,41,54,94,4,9,8,24,26,52,5,11,18,0,3,3,0,0,0,26,30,50,0,0,0,0,0,4,0,0,0,68,73,142,12,8,21,0,0,0,116,136,255,33,33,63,428,403,835
POA7256,468,397,858,122,131,253,12,13,25,33,24,54,18,22,35,0,3,5,4,12,18,26,31,63,4,3,7,0,0,4,4,4,5,106,105,208,13,20,34,3,0,7,243,255,501,79,79,153,788,729,1520
POA7257,13,14,27,9,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,6,8,19,0,0,0,0,0,0,15,20,31,3,0,4,31,34,60
POA7258,331,313,652,11,15,28,10,7,18,8,12,17,7,8,20,6,3,8,5,0,5,76,71,149,0,0,0,0,0,0,0,0,0,112,104,214,7,0,7,0,0,0,125,121,247,15,14,31,479,450,923
POA7259,165,139,304,3,5,4,11,14,22,11,8,17,0,6,9,4,4,8,0,0,0,41,31,74,0,3,8,0,0,0,0,0,0,70,62,135,6,4,7,0,4,0,75,70,149,19,14,38,267,221,491
POA7260,978,1018,1999,238,247,484,39,33,70,26,27,53,27,30,60,0,0,0,11,13,28,77,89,169,4,4,10,0,0,0,0,0,0,184,203,386,12,18,28,8,9,20,441,476,912,140,141,283,1557,1638,3197
POA7261,80,67,148,3,6,17,6,6,11,0,0,0,3,5,3,3,4,9,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,21,23,40,0,0,0,0,0,0,28,29,58,11,14,26,125,110,232
POA7262,463,476,938,133,143,270,18,15,38,6,14,22,9,10,25,0,10,6,4,6,14,106,126,229,0,0,0,0,0,0,0,0,0,157,183,337,22,16,36,8,5,14,317,343,660,88,109,190,869,926,1789
POA7263,186,184,366,41,31,66,11,9,19,9,0,16,16,14,28,3,5,10,8,8,16,6,12,15,0,0,0,0,0,0,0,0,0,61,54,112,0,5,4,5,3,4,99,92,188,18,18,37,304,293,597
POA7264,184,152,331,24,23,44,15,7,26,3,6,10,5,9,16,0,0,0,0,0,0,24,15,40,0,0,0,0,0,0,0,0,0,49,40,89,3,5,11,3,3,8,86,71,155,38,28,70,300,254,556
POA7265,66,73,145,11,13,22,6,3,10,5,3,5,5,3,4,0,0,0,3,0,3,5,7,14,0,0,0,0,0,0,0,0,0,15,20,35,0,0,3,0,0,0,26,36,62,4,3,10,99,117,217
POA7267,278,233,515,12,15,27,12,15,22,11,9,14,6,4,10,3,5,4,4,4,5,40,45,94,0,0,3,0,0,0,0,0,0,72,77,151,0,0,5,3,0,3,94,94,180,31,30,60,399,358,760
POA7268,365,339,704,25,26,50,11,14,22,6,9,19,14,15,30,3,7,5,3,9,9,59,69,125,0,0,0,0,0,0,0,0,0,98,114,217,4,5,8,3,4,10,128,155,284,53,48,101,548,540,1081
POA7270,1253,1211,2469,134,135,272,63,61,127,48,52,96,58,59,115,5,10,12,26,18,39,315,325,635,9,0,7,6,0,9,0,0,0,523,529,1056,17,16,31,11,10,12,683,695,1377,180,176,356,2122,2078,4203
POA7275,993,1010,2001,96,96,194,49,49,98,35,45,74,58,57,114,7,8,17,19,19,39,190,228,419,6,0,6,0,0,4,0,0,0,368,407,777,18,14,28,6,4,11,489,520,1010,107,102,209,1590,1632,3225
POA7276,178,184,360,17,22,45,9,6,14,6,5,9,4,7,10,0,0,3,3,6,6,43,55,97,3,0,3,0,0,0,0,0,0,64,75,144,9,5,15,0,0,0,87,108,195,34,27,62,304,318,620
POA7277,1834,1846,3672,157,148,304,73,113,190,58,60,120,60,53,116,9,4,14,22,24,46,603,683,1288,6,12,20,7,5,11,0,0,0,845,956,1802,51,53,108,25,26,43,1075,1180,2258,127,128,259,3030,3154,6186
POA7290,707,739,1447,68,61,126,7,8,16,11,10,23,19,18,45,8,7,6,8,4,11,245,263,504,0,0,0,0,0,0,0,0,0,298,304,606,8,10,17,7,7,13,378,381,754,50,40,88,1137,1156,2298
POA7291,187,191,377,11,20,32,7,5,12,16,11,30,11,4,16,0,6,10,3,3,7,84,79,162,5,4,0,0,0,0,0,0,0,126,116,239,0,0,0,0,0,5,139,137,272,6,7,17,330,333,664
POA7292,234,197,428,13,8,19,3,7,13,3,3,10,0,5,3,4,5,6,6,3,13,35,43,84,0,0,0,0,0,6,0,0,0,60,75,131,5,0,6,0,0,0,77,80,156,17,16,33,324,296,621
POA7300,1114,1133,2249,94,114,207,14,18,37,30,32,63,20,17,43,0,3,8,12,7,17,416,459,869,7,7,14,0,0,0,0,0,0,502,540,1043,11,24,36,9,6,17,614,687,1299,71,57,126,1805,1876,3679
POA7301,1299,1292,2591,124,140,270,38,46,82,48,39,81,46,59,109,3,3,9,12,12,18,393,481,880,6,11,11,0,0,0,0,0,0,548,646,1192,29,32,61,18,7,24,721,832,1552,162,171,332,2181,2293,4474
POA7302,537,485,1018,63,49,114,15,10,20,13,19,37,11,11,19,0,3,3,4,5,12,103,136,242,4,0,4,0,0,0,0,0,0,149,191,334,22,23,41,3,4,5,237,263,496,75,62,142,850,806,1657
POA7303,861,857,1721,78,98,178,35,36,70,26,25,47,32,30,61,9,10,15,10,5,14,238,244,482,10,3,16,6,3,5,0,0,0,358,357,716,78,27,107,0,4,9,523,484,1006,84,90,173,1471,1427,2899
POA7304,1759,1785,3543,322,344,665,104,106,207,67,69,132,91,108,197,3,3,9,31,27,54,276,296,576,9,11,16,3,6,6,0,0,0,581,618,1202,50,66,113,14,13,29,974,1036,2009,214,220,434,2945,3046,5983
POA7305,371,377,745,43,36,75,11,12,27,8,10,26,13,15,32,0,0,0,3,4,9,75,78,150,0,0,0,0,0,0,0,0,0,125,124,245,0,11,12,0,0,0,167,163,330,60,54,111,598,596,1191
POA7306,1241,1148,2385,168,165,328,59,61,118,60,50,112,57,62,108,3,5,7,21,26,45,267,259,525,0,5,6,3,0,4,0,0,0,467,468,931,32,44,77,8,8,14,672,680,1350,205,171,378,2117,1999,4122
POA7307,3029,3084,6112,520,599,1118,104,102,211,98,117,214,121,137,257,11,10,24,41,41,85,1044,1265,2312,9,7,20,0,4,7,0,0,0,1441,1694,3135,92,100,193,36,34,73,2086,2426,4510,355,318,677,5475,5826,11300
POA7310,7481,7927,15403,1078,1209,2286,282,235,518,277,240,518,229,226,451,37,35,71,80,77,154,2441,2765,5208,17,26,50,16,20,39,0,0,0,3382,3629,7013,360,365,724,78,91,172,4897,5296,10192,769,811,1580,13141,14032,27173
POA7315,4413,4613,9021,435,499,936,136,143,276,110,120,234,136,172,307,13,18,27,41,57,89,1256,1566,2826,14,15,23,5,13,18,0,0,0,1716,2088,3805,72,79,152,25,38,56,2247,2705,4945,495,492,986,7149,7805,14958
POA7316,1749,1764,3511,245,306,553,73,84,157,62,71,133,64,86,152,5,9,13,12,16,33,451,495,948,11,3,15,11,6,13,0,0,0,679,778,1459,46,38,84,17,10,26,990,1135,2123,169,187,361,2909,3088,5993
POA7320,4258,4613,8874,457,525,983,177,179,353,150,137,288,146,169,316,34,22,51,64,95,153,1633,1926,3554,13,11,23,14,9,23,0,0,0,2225,2543,4768,202,215,416,58,53,111,2945,3334,6281,487,532,1017,7691,8482,16174
POA7321,1470,1365,2829,153,136,292,59,55,117,51,49,104,44,56,99,7,3,13,31,35,65,378,397,769,7,14,23,4,4,4,0,0,0,574,606,1185,25,22,41,18,10,24,763,778,1545,179,155,337,2415,2303,4715
POA7322,1104,1196,2299,112,123,235,37,41,78,38,38,75,25,46,66,6,0,6,12,11,21,326,405,735,4,0,4,0,0,0,0,0,0,440,537,984,23,30,52,15,14,26,591,705,1295,136,124,266,1833,2024,3861
POA7325,2562,2636,5203,396,402,800,63,68,129,78,89,165,65,83,144,24,23,43,18,22,37,601,682,1282,9,8,14,8,7,13,0,0,0,864,972,1837,36,57,91,16,14,30,1311,1442,2754,293,308,598,4159,4388,8552
