POA_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
POA4659,0,3,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0,9,10,15,65,6,4,5,18,26,7,145,3,0,27,0,0,0,12,10,0,60,3,0,5,0,0,0,0,6,0,20,0,5,0,4,0,0,0,0,0,11,4,10,0,0,0,0,0,0,0,13,15,0,4,3,0,3,4,3,0,40,0,0,0,12,0,4,0,5,0,22,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,8,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,11,0,4,0,11,4,4,32,51,35,123,40,12,20,50,57,9,401,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,6,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,13
POA4660,0,4,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,0,11,59,7,134,8,3,7,39,52,7,317,27,0,60,0,6,0,13,31,0,141,12,6,6,0,3,0,10,19,0,48,4,16,0,4,3,3,0,4,0,31,6,18,6,5,0,0,0,0,0,38,19,11,3,6,5,7,0,9,0,63,3,3,5,12,0,4,0,3,4,41,0,0,3,0,0,0,0,3,0,13,6,0,11,0,0,3,15,6,0,37,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9,5,5,6,5,0,0,12,13,3,54,138,86,238,38,27,27,98,146,19,818,4,8,4,0,4,0,0,0,0,14,0,0,0,0,3,0,0,0,0,7,4,0,9,4,4,0,0,4,3,27,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,4,0,31
POA4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,4,0,0,4,7,3,27,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,6,20,13,0,0,11,12,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4670,30,55,14,7,11,4,5,12,0,137,37,73,56,9,14,17,14,34,0,262,389,234,1654,81,84,122,424,372,48,3402,209,32,659,38,33,49,113,173,14,1327,126,68,78,15,15,20,62,104,13,502,34,545,31,124,15,9,21,18,6,808,56,362,17,46,10,8,16,17,5,539,321,192,86,89,147,123,105,141,15,1224,65,155,40,349,46,38,38,88,12,824,17,39,16,3,4,5,7,12,0,110,83,5,196,46,12,36,46,87,7,518,0,0,0,0,0,0,0,3,0,11,21,15,36,14,14,4,38,37,13,182,47,15,99,26,10,21,65,127,79,490,1442,1792,2980,855,403,472,961,1216,209,10341,20,52,41,21,24,12,0,13,4,185,5,15,10,10,19,8,0,11,0,64,14,18,19,10,19,16,3,44,0,149,10,12,13,4,5,4,0,13,0,56,16,36,21,10,33,10,3,24,0,149
POA4671,3,0,0,0,0,0,0,0,0,10,0,3,6,0,0,3,0,0,0,12,38,8,95,3,5,4,50,28,8,244,11,0,10,5,0,0,10,15,0,50,23,0,0,4,0,0,8,8,0,51,3,5,3,5,0,0,0,0,0,16,3,8,0,0,0,0,0,0,0,20,15,9,8,0,0,0,13,5,0,53,4,3,0,9,0,0,3,0,0,21,0,0,0,0,0,0,0,4,0,12,4,0,8,0,0,0,6,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,8,3,0,7,4,3,0,16,17,5,60,113,52,139,36,17,12,110,87,22,578,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,5,0,6,3,4,0,3,3,0,21,0,0,0,0,4,0,0,0,0,5,7,0,0,3,0,0,0,3,0,21
POA4673,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,5,3,0,0,3,9,0,30,0,0,5,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,13,7,17,7,0,0,11,12,0,77,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4674,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,14,4,21,0,0,0,13,10,0,58,3,0,3,0,0,0,7,5,0,19,3,0,6,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,32,12,42,7,0,4,26,27,0,142,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4677,5,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,10,19,19,108,4,8,0,31,20,5,214,18,3,71,0,3,0,18,17,0,124,4,5,10,0,0,0,7,12,4,43,0,4,0,0,0,0,0,0,0,21,3,14,8,7,0,0,0,0,0,26,9,7,3,6,3,0,0,3,0,36,0,3,0,9,0,0,4,0,0,14,6,7,0,0,0,0,0,0,0,12,7,0,8,0,0,3,3,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,8,0,0,0,5,3,12,31,76,72,215,26,18,12,63,67,26,566,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,9
POA4678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,35,0,0,0,7,3,0,61,5,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,18,3,47,4,0,0,18,16,3,103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4680,24,38,31,3,0,3,25,9,9,143,11,53,36,7,10,8,21,17,0,161,436,578,2919,62,144,60,586,243,109,5129,96,19,437,15,27,14,182,178,18,990,18,21,32,3,7,3,32,35,3,162,23,184,16,59,5,4,20,16,5,322,30,189,26,18,4,3,31,14,0,314,236,104,115,41,100,78,101,73,11,857,18,61,25,124,17,19,28,36,0,324,10,16,8,3,3,7,7,7,0,59,35,4,84,19,13,16,84,53,0,310,0,0,0,0,0,0,0,0,0,6,15,32,82,12,11,0,90,30,13,284,26,9,100,5,4,5,98,66,65,389,977,1313,3908,372,361,217,1295,761,242,9442,10,59,37,17,16,0,3,7,3,159,5,21,7,7,8,0,0,6,0,55,37,87,119,22,23,15,41,32,4,378,4,4,13,4,10,7,7,4,0,45,13,28,18,8,9,12,9,13,4,107
POA4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45,0,0,0,13,4,0,71,3,0,8,0,0,0,6,5,0,17,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,7,0,0,0,0,0,5,0,0,15,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,5,6,0,8,21,3,55,4,0,0,36,11,5,138,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,5,0,11
POA4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,4,23,0,0,4,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,15,0,0,0,11,4,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4700,3,26,13,0,3,0,0,0,0,57,13,17,21,0,0,0,4,4,0,57,73,92,409,21,21,29,82,75,10,806,40,15,134,14,3,3,26,23,4,253,5,19,30,8,4,0,10,9,3,89,16,247,11,22,0,4,9,6,0,308,12,82,5,5,8,0,3,0,0,124,84,76,14,26,31,24,16,23,4,307,12,64,17,85,11,6,9,15,5,222,3,17,14,4,0,0,0,4,0,37,17,0,44,13,6,6,12,21,0,120,0,4,0,0,0,0,0,0,0,9,7,0,8,3,6,0,7,5,4,37,7,8,26,7,5,5,15,16,13,100,305,657,732,206,96,82,205,194,36,2525,5,15,6,5,15,0,0,5,0,48,0,6,0,0,0,0,0,0,0,14,0,15,6,3,4,0,9,6,0,42,0,5,0,0,6,0,0,3,0,15,0,14,0,4,0,0,0,5,0,25
POA4701,13,56,19,3,6,0,3,3,0,107,28,77,45,11,12,16,12,18,0,224,191,244,1418,69,78,48,288,168,37,2548,64,21,353,33,11,13,63,87,6,658,15,20,43,6,8,10,19,38,0,165,39,209,19,69,10,3,8,16,8,390,43,162,17,36,10,3,16,13,6,300,142,157,69,62,73,54,97,52,13,722,34,100,19,210,19,22,22,50,8,479,7,37,15,9,6,7,5,10,0,89,35,3,120,30,4,20,50,44,0,300,3,0,0,0,0,8,0,9,0,25,11,10,22,19,5,4,29,16,5,118,16,8,59,17,5,9,48,47,41,252,624,1119,2206,574,254,227,668,574,117,6369,8,58,22,22,26,5,0,4,0,142,5,13,4,3,7,7,0,11,3,54,8,33,23,16,17,6,10,22,5,135,7,5,7,0,4,4,0,5,0,32,6,23,6,9,12,5,0,4,0,68
POA4702,13,22,9,0,0,0,0,4,0,49,14,23,13,0,8,3,9,0,3,75,203,97,980,31,35,33,287,130,26,1821,93,9,205,5,7,10,71,46,7,450,107,15,29,4,6,5,45,44,4,254,11,69,12,33,10,4,8,12,0,160,14,65,11,9,0,0,23,0,5,114,86,50,29,14,29,32,31,28,5,309,7,19,14,95,3,3,9,10,0,176,9,9,7,0,3,0,3,3,0,35,20,0,55,10,9,14,35,25,0,166,0,0,0,0,0,0,6,0,0,5,12,7,14,7,0,0,26,6,9,75,21,7,49,13,4,6,56,40,30,223,608,377,1431,228,105,118,604,353,92,3909,5,16,14,3,6,5,0,0,0,59,0,9,3,0,5,3,0,0,0,23,10,14,24,6,14,10,42,7,0,129,8,3,0,0,0,3,3,3,0,21,25,20,13,13,31,8,4,19,0,141
POA4703,4,32,13,0,3,0,9,3,6,80,6,23,15,0,6,10,4,3,0,62,164,133,861,37,28,22,219,61,19,1541,77,14,295,13,17,10,80,59,11,568,27,32,39,4,5,3,21,17,4,143,18,108,9,39,9,0,8,0,0,194,19,132,6,12,5,3,30,5,0,224,115,62,40,23,26,26,29,17,6,345,23,49,26,74,7,8,24,20,0,223,7,10,14,0,0,3,0,4,0,48,24,10,66,30,5,13,31,22,8,180,0,0,0,0,0,0,0,0,0,3,7,7,9,13,0,9,11,10,6,74,19,5,54,12,3,3,37,30,25,188,512,609,1447,269,116,104,489,259,81,3884,8,33,13,9,17,0,0,0,0,79,5,7,0,0,3,0,0,0,0,25,12,12,12,11,7,5,9,11,0,74,6,5,6,0,6,4,0,0,0,22,4,13,7,0,21,0,3,6,0,52
POA4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,4,5,0,22,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,10,25,3,9,0,0,0,5,7,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
POA4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,6,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4709,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,18,53,0,0,0,14,3,0,97,0,0,3,0,0,0,9,0,0,16,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,22,65,4,3,0,39,4,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4710,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,20,20,118,4,4,7,40,10,8,234,8,0,51,5,4,0,13,9,5,93,4,4,7,3,0,0,7,3,0,26,0,14,4,5,0,0,5,6,0,33,10,13,7,0,0,0,4,0,0,30,20,3,8,5,9,9,6,0,0,62,4,8,0,19,3,6,5,5,0,40,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,4,5,5,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,17,0,0,4,3,0,0,0,3,3,17,70,74,209,40,23,21,94,40,11,582,6,8,3,0,0,0,0,0,0,13,0,0,3,5,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
POA4711,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,16,12,93,5,5,3,16,9,0,157,4,0,23,0,0,0,10,3,0,46,0,0,0,0,0,0,0,0,0,7,0,7,0,6,0,0,0,0,0,12,3,3,0,0,0,0,0,0,0,11,0,12,7,0,3,0,0,0,0,31,0,6,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,11,33,46,135,21,13,7,34,17,3,313,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
