POA_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
POA2823,0,0,23,14,30,4,66,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,3,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,5,3,12,4,4,34,20,84,11,151,3,0,15,13,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,5,0,7,0,0,0,3
POA2824,0,0,18,18,62,8,103,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,0,9,4,8,0,0,0,0,19,3,24,0,0,0,4,9,0,14,0,0,0,3,9,0,12,0,0,0,0,3,0,5,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,18,3,0,0,0,0,0,7,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,5,4,8,8,9,31,32,150,21,251,0,0,18,14,10,0,47,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,4,0,10,0,0,0,0
POA2825,0,0,3,4,45,3,66,0,3,13,6,54,5,85,0,0,0,0,6,0,7,0,0,0,0,8,0,8,0,0,0,0,19,0,22,0,0,0,0,3,0,3,0,0,3,0,8,0,10,0,0,0,0,0,0,7,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,3,5,10,18,0,36,4,0,12,0,5,0,16,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,7,5,8,16,12,50,28,193,16,306,0,3,7,6,15,3,29,0,0,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,8,0,16,0,0,0,0
POA2826,0,0,5,4,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,0,27,0,0,3,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
POA2827,0,0,13,6,77,9,101,0,0,0,0,5,0,5,0,0,0,0,20,0,15,0,0,0,0,10,0,17,0,0,0,0,43,3,48,0,0,0,0,7,0,11,0,0,4,0,15,0,17,0,0,3,0,6,0,10,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,14,0,0,0,0,5,0,5,0,0,9,14,30,3,53,0,0,8,0,0,0,13,6,0,6,4,15,0,35,0,0,0,0,0,0,0,0,0,0,0,30,0,27,0,0,0,0,15,0,16,8,5,42,33,289,21,399,0,5,21,10,16,8,52,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,4,22,0,34,0,0,0,7
POA2828,0,0,9,8,33,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,0,13,11,56,3,87,0,0,3,8,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2829,0,0,17,18,44,9,88,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,0,0,0,0,34,0,35,0,0,5,0,3,0,9,0,0,0,3,7,0,14,0,0,5,0,5,0,7,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,4,0,0,4,5,22,0,33,3,0,9,0,9,0,23,0,0,9,4,5,0,21,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,13,4,15,11,3,50,41,171,16,287,5,0,15,9,15,0,42,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,4,0,9,0,0,5,0,12,0,18,0,0,0,0
POA2830,10,0,48,36,151,12,260,6,0,17,14,187,7,228,38,4,57,40,335,19,504,8,0,22,35,92,3,160,17,4,58,63,1003,21,1162,3,6,34,27,159,10,244,64,10,74,48,257,23,472,32,5,79,44,123,21,297,13,0,26,31,211,16,303,0,6,12,9,26,0,51,15,5,48,35,28,3,130,0,5,24,15,48,3,91,48,26,161,35,62,5,339,6,5,17,18,101,13,155,56,27,175,152,303,14,728,58,35,167,43,114,10,430,165,34,299,120,199,28,836,6,0,14,10,63,3,100,12,0,28,20,273,19,355,18,4,33,25,151,39,269,588,158,1390,814,3883,280,7110,3,4,41,24,50,9,123,0,0,4,0,11,0,19,16,0,61,21,52,10,155,0,0,15,8,11,3,38,0,3,38,32,81,7,166,3,0,24,14,56,6,99,61,0,80,59,256,29,483,36,3,65,56
POA2831,0,0,8,12,54,5,84,0,0,6,0,5,0,12,0,0,0,3,6,0,8,0,0,0,0,5,0,5,0,0,0,0,34,0,35,0,0,0,0,3,0,6,0,0,0,4,6,0,11,0,0,0,0,0,0,0,0,0,0,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,7,0,0,6,3,16,0,19,0,0,0,0,0,0,5,0,0,3,0,3,0,10,0,0,0,0,4,0,3,0,0,0,0,6,0,6,0,0,0,0,11,0,13,0,3,30,26,167,7,241,0,0,8,19,17,3,51,0,0,0,0,4,0,4,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,3,0,5,0,0,4,4,9,0,19,0,0,0,0
POA2832,0,0,11,13,34,0,52,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,9,0,0,0,0,14,0,14,0,0,0,0,0,0,3,0,0,4,0,6,0,6,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,25,10,0,52,3,0,7,0,0,0,10,0,0,9,4,6,0,14,0,0,0,0,0,0,3,0,0,0,0,13,0,16,0,0,0,0,0,6,5,4,3,40,47,108,9,212,0,0,9,8,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
POA2833,0,0,3,4,16,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,24,7,52,0,0,3,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2834,0,0,0,4,9,0,14,0,0,0,0,5,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,5,0,0,0,0,7,0,8,0,0,0,3,10,0,16,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,7,10,0,21,4,0,6,0,3,0,16,0,0,4,0,6,0,16,0,0,0,4,0,0,6,0,0,0,0,3,0,3,0,0,4,0,0,0,6,3,0,26,33,73,8,142,0,0,0,0,3,4,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,19,0,0,4,9
POA2835,0,0,4,0,26,7,37,13,6,37,18,203,8,282,0,0,0,0,13,0,16,0,0,0,0,8,0,11,0,0,0,0,39,0,45,0,0,0,0,10,0,11,0,0,0,0,9,0,13,0,0,3,10,4,0,14,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,5,3,0,11,13,15,4,40,0,0,16,0,4,0,19,0,0,8,4,4,0,13,0,0,0,0,0,0,0,0,0,3,0,22,0,25,0,0,0,0,15,0,14,14,9,72,45,395,26,565,0,0,8,4,7,4,20,4,7,13,13,40,0,76,0,0,0,0,3,0,3,0,0,0,0,4,0,6,0,0,3,0,8,0,11,0,0,0,4,5,0,3,0,0,3,4,17,0,35,0,0,7,6
POA2836,0,0,6,4,19,0,28,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,12,43,3,74,0,0,5,3,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2838,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2839,0,0,4,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,15,0,26,0,3,0,0,0,0,8,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,14,12,46,5,92,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
POA2840,0,0,10,12,41,0,60,0,0,0,0,5,0,5,0,0,0,0,6,0,6,0,0,0,0,7,0,10,0,0,0,0,21,0,25,0,0,0,0,3,0,4,5,0,6,0,7,0,19,5,0,0,3,3,0,14,0,0,0,3,4,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,6,0,0,9,23,20,5,59,4,3,10,0,8,0,27,0,0,9,6,4,0,18,0,0,0,0,3,0,5,0,0,0,0,5,0,8,0,0,4,0,8,3,12,18,4,53,49,154,16,297,0,0,12,11,18,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,14,4,0,4,3
POA2842,4,0,10,6,17,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,13,45,0,78,0,0,3,4,5,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
POA2843,0,0,7,7,23,0,44,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,18,0,20,0,0,0,3,5,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,6,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,7,3,3,0,16,19,78,12,131,0,5,8,11,12,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,8,0,0,0,0
POA2844,0,0,3,13,40,4,65,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,17,0,15,0,0,0,0,0,0,5,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,3,0,0,0,4,3,0,9,0,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,9,4,0,17,25,90,9,145,0,0,13,0,11,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0
POA2845,0,0,0,0,0,0,4,0,0,0,5,44,0,58,0,0,3,6,19,0,23,0,0,0,0,22,0,24,0,0,0,0,30,0,34,0,0,4,0,11,0,13,0,0,0,0,13,0,14,0,0,0,0,4,0,8,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,11,0,0,0,0,0,0,4,0,0,0,3,3,0,8,0,0,0,3,26,0,34,0,0,0,0,0,0,3,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,6,10,0,7,0,0,0,0,12,0,9,3,4,18,25,218,7,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,11,5,19,0,0,5,8
POA2846,0,0,0,0,7,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,8,0,0,0,0,5,0,4,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,7,28,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
POA2847,0,0,0,0,0,0,4,0,0,6,4,58,0,66,0,3,0,5,19,0,31,0,0,0,3,23,0,29,0,0,0,0,33,4,46,0,0,0,0,0,0,4,0,0,0,0,9,0,12,0,0,0,0,0,0,3,0,0,0,3,19,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,6,0,0,0,8,24,0,33,0,0,4,0,4,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,14,0,19,0,0,0,0,13,0,12,3,9,19,32,233,10,316,0,0,0,0,0,0,5,0,0,0,0,3,0,6,0,0,0,0,4,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,4,8,6,18,0,0,4,6
POA2848,0,0,0,0,3,0,5,0,0,0,0,20,0,20,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,7,0,13,4,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,6,0,10,11,85,9,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0
POA2849,3,0,8,14,30,7,58,0,0,0,3,31,0,36,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,7,0,9,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,6,0,6,0,14,0,0,5,0,3,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,9,0,10,6,0,29,35,141,8,233,0,0,4,5,12,0,27,0,0,0,3,0,0,6,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,3,5,0,16,5,0,0,0
POA2850,8,3,27,39,136,3,215,22,6,103,106,699,22,960,7,0,24,23,108,0,163,0,0,0,5,27,0,39,0,0,15,25,384,14,443,0,0,3,9,63,7,77,3,0,18,13,94,5,137,8,0,12,11,65,3,100,0,0,8,14,62,4,85,0,0,9,0,12,0,17,0,0,15,6,6,0,29,0,0,4,9,24,0,36,27,7,56,14,26,0,126,0,0,3,7,45,3,59,7,7,29,43,79,10,169,14,10,67,4,20,0,121,10,4,45,19,35,6,115,0,0,8,4,17,0,33,0,0,12,6,137,3,158,4,0,10,6,72,9,96,118,44,474,357,2091,101,3182,4,0,34,18,41,6,111,7,3,33,10,74,6,135,6,0,30,14,49,5,98,0,0,0,0,11,0,15,0,0,12,28,37,0,86,4,0,11,5,29,0,51,8,0,28,37,137,21,232,3,0,37,32
POA2852,5,0,9,10,42,0,63,0,0,5,13,151,6,178,0,0,0,3,26,0,27,0,0,0,0,21,0,20,0,0,5,3,54,0,66,0,0,0,0,3,0,8,0,0,0,0,21,4,24,5,0,0,4,9,0,19,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,5,0,10,0,0,0,0,3,0,3,0,0,10,0,10,0,21,0,0,3,0,9,0,14,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,0,0,29,0,27,0,0,0,0,16,0,17,7,0,45,47,425,13,541,0,0,9,3,18,0,35,0,0,0,0,13,0,17,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,3,0,3,0,0,8,8,15,0,41,0,0,0,3
