POA_CODE_2021,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_19,F_AgriForestFish_20_29,F_AgriForestFish_30_34,F_AgriForestFish_35_39,F_AgriForestFish_40_44,F_AgriForestFish_45_49,F_AgriForestFish_50_over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_19,F_Min_20_29,F_Min_30_34,F_Min_35_39,F_Min_40_44,F_Min_45_49,F_Min_50_over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_19,F_Mnfg_20_29,F_Mnfg_30_34,F_Mnfg_35_39,F_Mnfg_40_44,F_Mnfg_45_49,F_Mnfg_50_over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_19,F_EGW_WS_20_29,F_EGW_WS_30_34,F_EGW_WS_35_39,F_EGW_WS_40_44,F_EGW_WS_45_49,F_EGW_WS_50_over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_19,F_Cnstn_20_29,F_Cnstn_30_34,F_Cnstn_35_39,F_Cnstn_40_44,F_Cnstn_45_49,F_Cnstn_50_over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_19,F_WTrade_20_29,F_WTrade_30_34,F_WTrade_35_39,F_WTrade_40_44,F_WTrade_45_49,F_WTrade_50_over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_19,F_RTrade_20_29,F_RTrade_30_34,F_RTrade_35_39,F_RTrade_40_44,F_RTrade_45_49,F_RTrade_50_over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_19,F_AccomFoodS_20_29,F_AccomFoodS_30_34,F_AccomFoodS_35_39,F_AccomFoodS_40_44,F_AccomFoodS_45_49,F_AccomFoodS_50_over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_19,F_TransPostWhse_20_29,F_TransPostWhse_30_34,F_TransPostWhse_35_39,F_TransPostWhse_40_44,F_TransPostWhse_45_49,F_TransPostWhse_50_over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_19,F_InfoMedTelecom_20_29,F_InfoMedTelecom_30_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40_44,F_InfoMedTelecom_45_49,F_InfoMedTelecom_50_over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_19,F_FinInsurS_20_29,F_FinInsurS_30_34,F_FinInsurS_35_39,F_FinInsurS_40_44,F_FinInsurS_45_49,F_FinInsurS_50_over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_19,F_RentHirREserv_20_29,F_RentHirREserv_30_34,F_RentHirREserv_35_39,F_RentHirREserv_40_44,F_RentHirREserv_45_49,F_RentHirREserv_50_over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_19,F_ProScieTechServ_20_29,F_ProScieTechServ_30_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40_44,F_ProScieTechServ_45_49,F_ProScieTechServ_50_over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_19,F_AdminSupServ_20_29,F_AdminSupServ_30_34,F_AdminSupServ_35_39,F_AdminSupServ_40_44,F_AdminSupServ_45_49,F_AdminSupServ_50_over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_19,F_PubAdmiSafety_20_29,F_PubAdmiSafety_30_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40_44,F_PubAdmiSafety_45_49,F_PubAdmiSafety_50_over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_19,F_EducTrain_20_29,F_EducTrain_30_34,F_EducTrain_35_39,F_EducTrain_40_44,F_EducTrain_45_49,F_EducTrain_50_over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_19,F_HealthCareSocA_20_29,F_HealthCareSocA_30_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40_44,F_HealthCareSocA_45_49,F_HealthCareSocA_50_over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_19,F_ArtRecServ_20_29,F_ArtRecServ_30_34,F_ArtRecServ_35_39,F_ArtRecServ_40_44,F_ArtRecServ_45_49,F_ArtRecServ_50_over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_19,F_OthServ_20_29,F_OthServ_30_34,F_OthServ_35_39,F_OthServ_40_44,F_OthServ_45_49,F_OthServ_50_over,F_OthServ_hours_NS,F_OthServ_Tot
POA2665,12,30,19,20,53,100,36,204,18,491,0,16,13,9,17,16,10,31,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,5,0,9,0,5,4,5,3,0,3,0,0,26,0,18,6,0,3,0,0,3,0,29,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,4,3,0,0,0,0,0,13,3,4,0,0,0,0,0,0,0,13,0,0,0,0,4,4,0,0,0,13,8,13,13,9,8,13,5,6,0,77,6,5,13,4,9,9,6,8,0,56,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
POA2666,43,127,80,42,218,317,113,331,37,1307,4,28,17,8,18,28,3,27,3,142,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,7,0,3,0,26,0,0,0,0,8,0,0,0,0,9,0,8,3,3,0,3,0,0,0,14,0,0,0,0,7,8,0,0,0,17,7,34,26,13,28,11,0,11,3,132,8,55,16,3,10,9,3,4,0,113,3,3,0,0,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,3,0,12,0,0,0,0,22,0,0,0,0,8,0,0,0,0,14,0,8,9,12,12,11,4,0,0,66,0,10,0,7,4,0,3,5,0,35,4,5,11,3,14,4,0,0,0,50,6,36,33,14,32,38,13,24,0,192,12,41,57,44,45,34,9,15,9,259,0,0,0,0,0,0,0,0,0,15,0,8,8,3,5,15,0,0,0,45
POA2668,11,3,8,0,5,14,11,20,5,76,0,0,0,4,0,7,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2669,8,19,4,19,35,69,28,201,11,398,3,17,8,18,13,22,3,29,0,110,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,15,0,4,6,0,0,0,0,0,6,10,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,3,0,3,0,0,0,0,0,0,14,4,11,20,5,6,12,3,11,0,64,0,6,4,5,4,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA2671,40,70,51,48,153,169,65,360,29,980,3,10,11,5,7,15,3,14,4,76,4,0,4,0,7,10,5,41,0,67,0,3,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,5,4,4,0,0,3,0,18,0,3,0,0,3,3,0,0,0,16,4,36,25,16,25,11,3,6,0,112,0,35,16,7,6,4,6,16,0,100,0,4,6,3,3,4,0,0,0,20,0,0,3,0,0,0,0,0,0,5,0,0,3,0,3,0,0,5,0,14,0,0,4,0,4,4,0,0,0,6,4,11,11,3,8,3,0,4,0,32,0,14,3,4,3,0,0,0,0,25,0,8,5,4,26,3,0,0,0,45,5,24,17,25,16,19,9,18,0,139,14,21,40,25,19,18,0,14,4,155,0,0,0,0,0,0,0,0,0,5,0,6,3,7,4,3,4,0,0,24
POA2672,14,22,11,11,30,81,31,102,10,306,4,6,5,3,3,3,0,11,0,34,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,3,3,3,3,4,4,0,22,0,7,3,3,0,0,0,6,0,24,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,5,0,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,4,4,11,10,9,11,8,8,5,0,70,8,11,13,6,5,3,0,4,0,51,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9
POA2675,10,21,21,24,68,96,54,185,13,490,0,18,3,4,23,13,11,10,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,4,0,11,0,0,0,0,5,0,0,0,0,8,0,3,3,0,0,5,0,7,0,19,4,9,4,3,4,3,3,7,0,34,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,6,0,0,0,19,0,5,0,4,0,0,4,3,0,17,0,4,9,0,4,8,4,5,0,45,6,18,10,9,15,9,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
POA2678,3,40,8,6,3,4,0,0,0,62,0,12,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,0,0,0,0,0,0,27,5,22,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,3,0,0,0,0,20,0,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6
POA2680,127,493,323,317,1837,1664,604,1217,163,6737,15,60,69,55,117,55,4,24,0,399,0,0,0,0,0,0,0,0,0,5,20,73,45,79,334,166,44,62,6,830,0,3,3,4,14,12,0,0,0,37,6,28,20,12,17,15,7,4,0,103,0,19,21,15,16,20,5,8,0,103,47,283,140,89,138,75,22,21,7,810,13,128,82,33,58,36,9,19,4,385,10,17,13,4,16,12,6,8,0,91,0,6,0,0,9,0,0,0,0,25,0,5,15,11,31,20,3,6,0,105,0,7,11,0,13,3,0,3,0,42,12,34,50,22,77,41,10,17,0,264,10,45,40,21,45,14,3,9,0,183,15,23,37,13,102,33,7,16,0,247,24,94,115,83,119,101,37,64,9,653,58,136,208,169,286,208,45,74,16,1193,0,16,5,4,10,12,0,3,0,50,13,49,41,23,46,26,6,5,6,215
POA2681,16,40,21,16,88,142,44,132,24,521,0,3,6,0,0,9,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,8,4,6,19,24,4,4,3,75,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,12,3,22,9,0,7,3,0,0,4,52,3,5,4,3,3,0,0,0,0,18,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,4,4,0,0,0,0,0,13,0,4,0,5,3,3,0,0,0,23,6,0,3,3,5,5,0,0,0,21,3,3,8,12,13,5,5,8,3,48,8,17,16,8,19,6,5,3,0,87,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,18
POA2700,37,82,58,41,190,262,50,246,17,992,0,9,14,9,3,12,0,10,0,60,0,0,0,0,0,0,0,0,0,0,5,10,4,0,10,20,10,8,0,57,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,4,0,0,0,20,0,6,0,0,3,0,0,0,0,13,7,36,18,9,14,12,3,10,0,109,0,40,20,7,3,3,0,3,0,93,0,4,6,4,6,0,0,4,0,22,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,3,0,7,0,14,0,3,0,3,0,5,0,0,0,14,0,5,6,3,13,6,0,3,0,30,0,3,8,0,0,3,0,0,0,26,8,3,6,0,35,6,0,0,0,62,11,21,20,14,30,22,12,12,3,151,12,14,62,26,46,32,5,12,0,207,0,3,0,0,0,0,0,0,0,4,6,12,4,0,9,0,0,3,0,34
POA2701,13,37,33,22,129,149,47,145,13,590,0,4,9,3,6,10,0,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,8,0,0,0,0,3,6,0,0,0,11,5,13,4,9,16,5,0,0,0,61,6,24,11,0,4,0,4,4,0,58,0,0,3,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,9,4,9,8,0,0,0,26,0,0,4,0,5,0,0,0,0,12,3,3,11,5,27,4,4,4,0,63,7,15,13,7,32,12,3,12,3,106,8,12,23,22,31,22,7,8,0,123,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,0,0,0,0,19
POA2702,3,18,11,6,25,32,13,56,3,178,0,0,3,3,4,4,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,14,0,8,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,4,0,3,3,0,0,0,16,0,6,7,3,8,0,3,0,0,31,0,3,5,5,6,5,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA2703,7,22,4,6,29,41,8,24,3,147,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,13,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,12,0,6,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,5,5,5,0,28,4,3,0,3,4,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2705,64,169,128,76,491,731,245,561,58,2532,4,16,29,10,24,29,11,17,8,151,0,0,0,0,5,4,0,0,0,12,5,22,14,14,40,94,12,23,3,236,0,0,4,4,9,3,0,0,0,25,0,7,0,4,9,9,4,0,0,36,0,13,0,3,11,4,0,3,0,37,4,66,45,33,50,19,8,12,3,252,13,67,24,11,17,11,3,4,0,144,0,7,5,6,9,9,0,6,0,43,0,0,3,0,0,0,0,0,0,10,8,0,8,6,11,6,0,0,0,42,0,0,3,0,10,3,0,6,0,18,5,9,15,6,25,10,0,0,0,66,0,25,25,8,19,7,0,10,0,87,5,8,11,14,55,21,11,3,0,123,12,50,73,49,74,62,37,48,0,412,29,48,76,53,87,70,5,22,9,402,0,4,0,0,0,0,0,0,0,13,0,26,21,5,4,16,5,4,0,84
POA2706,9,13,6,12,79,50,13,63,10,257,0,4,4,3,7,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,3,14,8,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,20,0,12,7,0,0,4,4,4,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,3,0,7,0,0,0,0,10,0,0,0,0,4,0,0,0,0,8,0,0,5,7,5,0,4,3,0,22,0,5,8,3,15,3,0,3,3,37,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
POA2707,8,16,13,10,43,71,32,142,8,345,0,20,17,7,11,15,4,20,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,3,0,0,0,8,0,4,0,0,0,0,0,0,0,10,0,4,11,0,0,3,0,0,0,25,0,5,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,12,12,6,5,18,4,8,0,56,5,4,12,0,6,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2710,74,185,129,85,371,481,179,589,62,2160,4,27,29,23,23,29,8,46,5,195,0,0,0,0,0,0,0,0,0,0,4,10,8,9,12,7,0,0,0,45,0,0,4,11,9,6,4,0,0,31,0,7,4,4,0,7,0,0,0,32,0,0,0,3,10,5,0,0,0,27,8,84,45,22,42,23,4,11,0,245,3,72,30,7,19,13,8,13,3,176,5,7,7,3,11,8,0,0,0,40,0,0,0,0,5,0,0,0,0,11,3,7,6,4,14,5,0,3,0,43,0,0,3,0,0,3,0,0,0,14,0,13,4,11,27,9,6,0,0,73,0,17,9,10,5,11,0,3,0,58,8,6,10,0,48,22,3,9,0,116,14,45,48,38,53,35,24,32,0,288,36,79,108,78,119,77,18,36,4,554,3,0,3,0,9,0,0,0,0,23,7,7,9,7,9,10,4,3,0,53
POA2711,18,55,32,39,112,172,66,282,24,796,0,7,18,9,21,24,7,34,0,124,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,14,0,0,0,0,5,3,0,0,0,8,0,23,15,10,15,7,0,7,0,83,13,25,5,4,3,3,0,15,0,57,0,0,4,5,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,6,0,0,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,10,3,3,3,0,3,0,19,0,9,3,3,3,5,3,0,0,31,3,10,3,3,15,3,0,0,0,44,3,10,9,19,28,19,8,19,0,110,5,22,15,11,18,15,0,4,0,89,0,4,0,0,0,0,0,0,0,8,0,5,0,0,3,0,3,0,0,18
POA2712,13,24,15,7,45,63,27,81,13,290,0,12,12,7,4,4,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,3,3,0,5,0,3,0,18,0,11,0,0,0,0,0,0,0,22,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,3,5,0,0,4,5,0,7,0,23,0,7,15,4,11,11,5,3,0,56,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,14
POA2713,17,58,35,19,75,115,53,213,19,618,0,25,11,10,8,17,3,20,4,106,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,4,0,6,0,5,3,0,3,0,20,4,16,10,3,20,0,3,0,0,55,0,14,6,4,8,3,0,5,0,35,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,18,0,3,0,3,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,11,7,16,19,10,13,11,6,11,0,87,9,29,24,21,22,20,0,3,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9
POA2714,17,61,32,19,84,123,44,136,12,531,3,8,3,0,0,4,0,7,0,34,0,0,0,0,0,0,0,0,0,0,6,0,8,0,5,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,7,0,4,0,19,0,3,3,0,0,0,0,0,0,12,0,23,17,8,8,7,0,0,0,64,3,29,9,0,6,8,0,7,4,64,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,3,4,0,3,3,5,0,0,0,24,0,5,0,0,0,0,0,7,0,15,0,0,4,0,5,10,0,0,0,23,3,5,13,9,7,6,3,4,0,55,6,15,23,23,13,15,0,3,0,95,0,0,4,0,0,0,0,0,0,8,0,6,0,3,0,0,5,0,0,15
POA2715,11,26,21,19,62,60,37,97,6,336,0,9,3,0,0,3,0,17,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,0,6,0,0,27,0,11,0,0,0,6,0,5,0,26,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,0,0,0,5,6,0,0,0,19,0,8,9,7,4,4,3,7,0,40,3,10,5,14,10,24,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2716,11,13,7,7,40,55,18,72,6,234,0,3,7,3,6,10,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,7,5,3,5,7,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,4,0,0,5,0,6,0,3,0,0,21,0,4,3,4,0,0,0,0,0,20,7,4,9,4,10,5,0,4,3,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2717,6,16,10,15,45,52,18,41,6,217,4,4,4,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,4,0,0,0,0,24,0,6,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,10,3,3,0,0,5,4,0,0,0,9,0,5,0,4,3,0,0,3,0,25,0,4,6,4,7,7,0,0,0,30,0,0,4,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6
POA2720,58,167,97,96,401,438,158,508,44,1970,9,23,16,11,10,19,0,9,0,89,0,0,0,0,0,0,0,0,0,0,4,12,14,9,19,14,3,7,0,79,3,0,0,0,4,0,0,0,0,9,0,8,7,6,5,5,0,3,0,41,0,6,4,0,0,5,4,3,0,24,17,69,40,29,45,33,9,7,3,246,6,82,41,17,18,18,3,14,0,200,3,8,0,3,3,0,3,0,0,30,5,0,8,0,0,0,0,0,0,11,7,6,9,12,9,3,0,0,0,33,0,5,0,0,13,3,0,0,0,23,0,9,4,9,15,9,6,5,0,57,7,24,16,11,5,10,4,3,0,80,8,9,10,3,29,19,6,3,0,90,12,42,43,29,53,34,13,30,0,252,29,60,94,56,96,52,9,11,3,413,0,0,3,0,8,5,0,0,0,20,0,8,13,9,13,0,7,6,0,59
POA2721,0,0,3,0,4,8,3,25,0,47,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2722,30,73,46,58,159,171,57,188,20,803,0,10,16,9,10,7,7,9,3,70,0,0,0,0,0,0,0,0,0,5,4,9,6,3,18,11,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,3,13,15,7,11,5,0,5,0,69,12,38,9,0,8,3,0,4,0,83,0,4,7,0,4,0,0,0,0,13,0,3,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,6,3,4,4,3,0,3,0,26,0,3,3,3,0,10,0,4,0,27,4,4,4,0,11,6,0,0,0,30,5,8,16,12,18,9,5,11,0,85,9,21,37,15,25,14,4,5,0,138,0,0,0,0,0,0,0,0,0,6,0,5,5,7,3,4,0,0,0,24
