POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3752,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,5,0,3,0,3,4,0,6,5,13,0,20,0,8,3,8,0,6,4,11,22,0,30,0,13,3,21,0,3,5,25,39,0,62,3,26,5,30,0,0,3,37,30,0,66,18,46,0,70,4,6,7,72,42,0,117,30,26,4,59,4,0,6,58,38,0,95,33,19,3,54,0,0,0,54,28,3,82,42,22,0,73,0,0,0,71,20,0,94,39,23,0,58,0,0,0,58,26,0,85,63,18,9,87,0,3,4,97,21,0,117,43,12,3,53,0,0,0,54,10,0,62,27,0,0,32,0,0,0,35,5,0,40,15,9,0,20,0,0,0,20,0,0,23,22,3,0,24,0,0,0,24,3,0,30,28,13,0,48,0,0,0,47,18,0,68,0,0
POA3753,0,0,0,0,3,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,14,0,3,3,5,0,4,4,9,4,0,11,0,3,0,9,0,0,0,11,3,0,10,8,4,0,8,0,0,0,8,0,0,8,8,0,0,8,0,0,0,4,7,0,13,6,0,0,13,0,0,0,13,4,0,18,3,0,0,8,0,0,0,4,4,0,5,9,0,0,8,0,0,0,15,0,0,15,4,0,0,5,0,0,0,5,7,0,10,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,7,4,0,0,4,0,0,0,4,0,0,4,0,0
POA3754,0,0,0,3,0,0,0,0,42,0,44,0,0,0,0,0,0,0,0,7,0,12,0,8,0,8,0,0,0,10,16,0,24,0,14,0,14,3,4,7,23,22,0,47,0,20,0,28,5,6,9,35,44,0,79,0,51,12,66,3,13,14,77,89,0,169,11,61,7,82,3,8,8,95,72,0,165,48,87,7,141,5,6,11,153,87,0,239,86,86,9,179,0,3,3,185,83,0,266,94,83,4,175,5,3,3,181,48,0,227,104,49,6,165,0,0,0,163,37,0,201,71,35,3,109,0,0,0,109,39,0,148,162,43,3,209,0,0,0,212,39,0,248,61,22,0,86,0,3,0,89,16,0,106,48,5,4,59,0,0,0,56,6,0,66,18,5,4,26,0,0,0,28,0,0,26,41,4,0,41,0,0,0,41,5,0,48,68,41,8,114,3,3,9,120,36,0,159,0,7
POA3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3756,3,0,0,3,0,0,0,0,16,0,20,0,0,0,0,0,0,0,0,4,0,4,0,5,0,5,0,0,0,3,3,0,11,0,0,0,0,0,3,3,6,10,0,14,0,3,0,5,0,3,8,11,14,0,25,0,15,4,20,0,5,5,22,36,0,58,8,19,5,31,4,0,4,33,31,0,64,25,28,4,53,0,4,4,51,39,0,92,26,24,0,50,0,0,0,53,31,0,76,32,18,8,58,0,0,0,60,29,0,88,24,11,0,36,0,0,0,40,11,0,48,27,13,0,41,0,0,0,41,11,0,48,36,6,3,45,0,0,3,48,16,0,64,24,5,0,25,0,0,0,25,7,0,34,13,0,0,19,0,0,0,17,4,0,20,0,0,0,6,0,0,0,6,0,0,3,11,0,0,11,0,0,0,11,7,0,14,19,9,3,28,0,4,4,29,9,0,39,3,0
POA3757,0,0,0,0,0,0,0,0,4,0,5,0,3,0,3,0,0,0,3,4,0,4,0,0,0,0,0,0,4,5,0,0,9,0,3,0,3,0,0,0,4,7,0,8,0,3,3,4,0,0,0,7,15,0,21,4,10,0,11,4,0,0,15,14,0,32,3,4,0,12,0,0,0,12,10,0,24,7,18,0,20,0,0,0,20,19,0,39,7,17,3,27,0,0,0,27,13,0,46,15,14,0,26,0,0,0,26,17,0,39,19,12,0,29,0,0,0,29,7,0,32,13,3,0,17,0,0,0,17,4,0,22,21,3,3,30,0,0,0,30,15,0,44,11,0,0,13,0,0,0,13,4,0,19,12,0,0,11,0,0,0,11,5,0,16,3,0,0,3,0,0,0,3,0,0,3,4,0,0,10,0,0,0,10,0,0,11,22,8,5,32,0,0,0,34,17,0,48,0,0
POA3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,6,4,0,0,4,0,0,0,4,3,0,11,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,6,0,3,0,4,0,0,0,4,0,0,3,0,0
POA3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0
POA3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,3,0,6,0,7,0,0,0,7,0,0,6,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,0,0,7,4,0,12,0,0
POA3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3763,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,7,0,4,0,4,0,0,0,4,6,0,4,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,6,0,0,5,3,7,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0
POA3764,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,0,4,0,7,0,10,0,0,0,10,10,0,17,0,14,0,14,0,3,3,17,19,0,30,6,16,0,18,0,0,6,22,17,0,37,11,14,5,26,0,0,0,25,31,0,62,16,15,0,33,0,0,0,31,14,0,44,17,10,7,34,0,0,0,34,19,0,54,12,7,0,22,0,0,0,25,10,0,34,21,7,0,29,0,0,0,31,6,0,33,24,6,0,29,0,0,0,29,6,0,30,14,8,0,21,0,0,0,22,6,0,29,6,4,4,12,0,0,0,12,0,0,13,3,0,0,5,0,0,0,5,0,0,8,10,0,0,10,0,0,0,10,0,0,11,12,7,0,19,0,0,0,21,10,0,34,0,0
POA3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,4,0,7,0,3,0,4,0,0,0,4,4,0,9,0,12,0,9,0,0,0,13,5,0,15,4,3,0,6,0,0,0,13,9,0,18,5,8,0,13,0,0,0,13,12,0,24,11,8,0,14,0,0,0,14,9,0,29,9,5,0,17,0,0,0,17,6,0,16,7,3,4,11,0,0,0,11,5,0,17,11,0,0,10,0,0,0,10,3,0,17,12,8,0,17,0,0,0,17,0,0,21,4,0,0,4,0,0,0,4,0,0,4,5,0,0,5,0,0,0,5,0,0,4,8,4,0,10,0,0,0,10,0,0,10,6,3,0,11,0,0,0,11,8,0,19,0,0
POA3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,7,0,0
POA3767,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
POA3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,10,0,7,0,0,0,3,0,0,0,3,6,0,6,3,4,0,8,0,0,0,8,3,0,13,3,5,0,8,0,0,0,8,9,0,13,7,0,0,11,0,0,0,11,0,0,12,4,0,0,4,0,0,0,4,4,0,3,6,3,0,6,0,0,0,4,0,0,11,7,3,0,14,0,0,0,13,0,0,9,0,4,0,4,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,9,0,5,8,0,0,0,8,10,0,13,0,0
POA3775,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,5,0,0,0,5,0,0,6,0,0,0,4,0,0,0,4,4,0,9,0,4,0,4,0,0,3,7,4,0,12,5,9,0,9,0,0,0,15,4,0,16,0,0,0,7,0,0,0,7,0,0,5,5,3,0,10,0,0,0,10,4,0,11,0,6,0,6,0,0,0,6,0,0,4,12,3,0,16,0,0,0,16,0,0,20,8,0,0,10,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,6,3,3,0,8,0,0,0,8,3,0,12,0,0
POA3777,0,0,0,3,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,4,7,0,5,0,0,0,3,0,0,0,3,0,0,5,0,4,0,3,0,0,0,7,13,0,18,3,13,0,16,0,3,5,19,21,0,40,5,18,0,22,0,0,0,28,25,0,48,10,9,0,24,4,5,8,30,29,0,64,14,20,4,32,0,0,0,32,24,0,57,15,21,0,38,0,0,0,38,19,0,55,11,5,3,20,0,0,0,22,11,0,31,12,8,0,17,0,0,0,17,0,0,26,23,15,6,47,0,0,0,47,6,0,54,17,5,0,22,0,0,0,22,3,0,23,3,0,0,4,0,0,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,7,0,0,7,10,10,4,22,0,0,0,22,19,3,36,0,5
POA3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
POA3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3781,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,6,0,3,0,6,0,8,0,0,0,10,8,0,19,0,3,0,4,0,0,0,4,4,0,9,10,9,0,16,0,0,0,16,8,0,25,8,5,0,14,0,0,0,14,5,0,19,5,0,0,10,0,0,0,10,5,0,13,3,0,0,3,0,0,0,3,0,0,6,15,3,0,20,0,0,0,20,0,0,19,9,5,0,10,0,0,0,10,0,0,10,3,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,15,0,0,0,15,7,0,25,0,4
POA3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,5,0,8,0,6,0,6,0,0,0,6,5,0,11,0,5,0,5,0,0,0,5,5,0,11,4,9,3,14,0,0,0,14,5,0,19,13,8,0,23,0,0,0,23,5,0,24,3,8,0,17,0,0,0,19,3,0,23,11,8,0,16,0,0,0,16,3,0,18,9,4,0,11,0,0,0,11,0,0,14,17,12,0,28,0,0,0,28,3,0,34,19,4,0,18,0,0,0,18,3,0,26,4,0,0,4,0,0,0,4,3,0,6,5,0,0,3,0,0,0,3,0,0,3,5,0,0,6,0,0,0,6,0,0,5,9,0,0,13,0,0,0,11,6,0,15,0,0
POA3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7,0,4,0,8,0,0,0,8,0,0,8,0,3,0,5,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,0,0,0,9,4,0,7,0,0,0,7,0,0,0,7,0,0,7,5,5,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,9,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,0,0,0,7,0,0,9,0,0
POA3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0
