POA_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
POA4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,14,5,0,79,0,0,0,80,11,0,96,17,3,0,0,22,5,0,5,28,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,91,13,5,0,106,7,0,7,112,16,0,133,11,5,0,0,14,0,0,0,17,0,0,19,10,3,0,0,12,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,24,0,0,0,29,9,0,32,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,9,4,0,30,0,0,4,32,9,0,39,5,4,0,0,14,0,0,0,7,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,31,8,4,0
POA4151,3,0,0,3,0,0,0,0,4,0,0,0,9,0,0,9,176,21,5,0,203,0,0,0,204,12,0,221,32,0,0,0,32,0,0,3,31,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,205,23,5,0,236,0,0,4,242,16,0,258,36,8,0,0,41,0,0,0,41,8,0,49,29,0,0,0,32,0,0,0,35,5,0,34,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,4,0,0,0,4,0,0,4,77,6,0,0,81,0,0,5,84,9,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,0,82,0,0,0,84,9,0,93,11,4,0,0,18,0,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,89,10,0,0
POA4152,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,489,57,25,0,575,4,0,4,584,23,0,611,55,12,0,0,73,0,0,0,71,12,0,81,0,0,0,0,0,0,0,0,0,0,3,5,550,69,26,0,646,6,0,6,655,39,6,700,130,9,0,0,136,4,0,4,143,8,3,155,83,18,0,0,98,0,0,0,98,10,0,108,18,3,3,0,21,0,0,0,21,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,229,24,4,0,260,4,0,4,261,22,3,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,24,4,0,262,4,0,4,267,22,3,289,34,6,5,0,43,0,0,0,40,18,0,62,0,0,0,0,0,0,0,0,0,0,3,3,264,29,5,0
POA4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,8,0,68,0,0,0,67,0,0,67,5,0,0,0,7,0,0,0,9,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,59,3,8,0,77,0,0,0,77,0,0,79,15,0,0,0,15,0,0,0,15,0,0,17,17,3,0,0,17,0,0,0,21,0,0,21,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,41,0,0,0,43,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,41,0,0,0,41,5,0,50,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0
POA4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,10,0,0,179,0,0,0,183,3,0,187,22,0,4,0,26,0,0,0,25,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,188,10,3,0,205,3,0,3,204,9,0,214,26,6,0,0,32,0,0,0,32,0,0,30,26,5,0,0,31,0,0,0,31,0,0,28,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,58,11,0,0,69,0,0,0,64,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,11,0,0,69,0,0,0,64,4,0,67,8,0,0,0,8,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0,0
POA4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,24,0,0,0,24,4,0,23,8,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,33,0,0,0,33,4,0,37,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
POA4156,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,56,0,0,0,63,0,0,0,63,0,0,66,12,4,0,0,17,0,0,0,17,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,69,9,0,0,79,0,0,0,79,7,0,87,12,0,0,0,12,0,0,0,9,0,0,9,3,4,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,19,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,19,0,0,0,16,0,0,16,3,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0
POA4157,5,0,0,5,0,0,0,0,5,0,0,0,5,0,0,5,101,20,9,0,134,5,0,5,136,4,0,141,12,0,0,0,12,0,0,0,12,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,117,21,7,0,146,5,0,5,152,6,0,156,28,0,0,0,28,0,0,0,28,0,0,28,16,0,0,0,16,0,0,0,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,46,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,46,0,0,49,7,0,0,0,7,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0
POA4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,20,0,0,0,20,0,0,20,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,20,0,0,0,20,0,0,20,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,0,0,125,0,0,5,130,4,0,130,3,0,0,0,9,0,0,0,7,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,117,6,0,0,135,3,4,6,138,5,0,145,20,0,0,0,23,0,0,0,23,3,0,22,23,0,0,0,20,0,0,0,19,0,0,19,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,48,0,0,0,50,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,50,0,0,0,49,3,0,49,5,0,0,0,5,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
POA4160,6,0,0,6,3,0,0,0,5,0,0,0,5,0,0,5,199,22,7,6,236,0,0,0,236,16,5,254,29,0,0,0,35,0,0,0,35,7,0,46,0,0,0,0,0,0,0,0,0,0,0,0,233,23,5,6,271,3,0,3,275,25,5,300,39,7,4,0,41,0,0,0,41,4,0,45,32,9,0,0,38,0,0,0,42,3,0,44,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,79,9,5,0,90,0,0,0,91,8,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,80,9,5,0,93,0,0,0,95,8,0,101,4,0,0,0,4,0,0,0,5,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,87,10,5,0
POA4161,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,5,75,12,0,0,90,3,0,0,91,10,0,99,14,0,0,0,13,0,0,0,13,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,85,16,0,0,100,3,0,0,106,9,0,117,16,0,0,0,20,0,0,0,20,0,0,20,11,3,0,0,13,0,0,0,13,0,0,13,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,34,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,34,0,0,0,34,0,0,34,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0
POA4163,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,98,7,6,0,111,0,0,0,111,9,0,119,18,0,0,0,20,0,0,0,18,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,112,14,3,0,131,0,0,0,135,10,0,148,21,0,0,0,22,0,0,0,22,0,0,23,21,5,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,3,0,51,0,0,0,51,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,3,0,51,0,0,0,51,5,0,54,0,0,0,0,5,6,0,6,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,46,8,9,0
POA4164,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,170,19,6,0,198,4,0,4,205,4,0,207,21,5,0,4,29,0,0,0,29,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,192,22,11,4,225,4,0,4,234,5,0,237,28,3,0,0,24,0,0,0,27,0,0,33,27,3,0,0,28,0,0,0,28,3,0,27,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,60,0,0,0,65,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,60,0,0,0,65,4,0,63,8,0,5,0,17,0,0,0,17,3,0,18,0,0,0,0,3,0,0,0,3,0,0,3,65,7,7,0
POA4165,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,5,245,22,16,3,289,4,0,6,295,15,0,308,25,4,0,0,25,4,0,4,32,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,271,26,16,3,317,9,0,7,324,22,0,346,55,3,0,0,60,0,0,0,60,3,0,62,36,5,0,0,38,0,0,0,38,5,0,46,9,0,0,0,10,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,99,9,0,0,108,0,0,0,108,6,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,9,0,0,112,0,0,0,112,6,0,118,11,5,0,0,7,0,0,0,7,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,111,11,5,0
POA4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,5,0,61,0,0,0,61,4,0,61,4,0,0,0,7,0,0,3,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,46,7,5,0,67,0,0,3,68,5,0,71,12,4,0,0,18,0,0,0,18,0,0,16,10,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,27,0,0,0,27,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,27,0,0,0,27,0,0,28,5,0,0,0,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0
POA4170,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,215,29,10,0,252,0,0,0,259,12,0,265,36,4,3,0,40,0,0,0,47,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0,252,38,10,0,291,7,0,4,298,14,0,314,48,7,0,0,56,0,0,0,56,3,0,58,26,0,4,0,29,0,0,0,34,3,0,38,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,79,9,4,0,91,0,0,3,92,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,79,9,4,0,91,0,0,3,92,3,0,100,12,0,0,0,10,0,0,0,10,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,90,9,3,0
POA4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,26,6,3,209,4,0,4,216,10,0,228,25,0,3,0,31,0,0,0,31,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,205,28,11,3,244,4,0,4,251,13,0,264,32,3,0,0,39,6,0,6,39,0,0,41,25,4,0,0,34,0,0,0,34,0,0,34,5,0,0,0,5,0,0,0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,61,8,0,0,74,6,0,6,75,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,8,0,0,74,6,0,6,75,10,0,84,9,5,0,0,15,0,0,0,15,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,73,13,0,0
POA4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,38,0,0,0,42,5,0,45,5,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,43,0,0,0,45,3,0,46,8,5,0,0,10,0,0,0,10,0,0,8,6,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0
POA4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,6,0,60,0,0,0,62,0,0,65,6,4,0,0,11,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,53,10,3,0,71,0,0,0,71,5,0,75,10,0,0,0,15,0,0,0,13,0,0,14,3,5,0,0,5,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,23,0,0,0,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,23,0,0,0,26,0,0,27,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0
POA4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,15,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,19,0,0,0,19,0,0,20,5,0,0,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
POA4178,3,0,0,7,5,0,0,0,5,0,0,0,5,0,0,5,176,21,6,0,205,3,0,3,207,20,0,225,11,5,4,0,18,6,0,6,25,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,185,25,9,0,222,8,0,6,229,17,0,246,34,5,0,0,41,0,0,0,40,4,0,45,21,3,0,0,24,0,0,0,21,0,0,22,3,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0,0,71,0,0,0,76,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,9,0,0,77,0,0,0,82,5,0,82,6,6,0,0,8,3,0,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,63,16,0,0
POA4179,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,159,21,5,6,191,8,0,8,196,5,0,196,10,0,0,0,17,0,0,0,17,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,177,18,8,6,202,8,0,8,207,6,0,215,32,4,0,0,39,0,0,0,39,6,0,38,33,3,0,0,37,0,0,0,37,5,0,39,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,78,0,0,0,78,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3,0,0,83,0,0,0,83,4,0,89,9,0,0,0,9,0,0,0,7,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,0
POA4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
POA4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,12,0,0,0,12,0,0,8,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,0,0,0,11,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
