POA_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
POA4109,23,5,3,3,33,0,0,0,33,0,0,36,3,0,0,0,3,0,0,0,3,0,0,3,324,71,17,5,418,8,3,9,422,39,0,466,4,0,0,0,5,7,0,7,13,0,0,13,4,7,0,0,9,3,0,3,13,0,0,13,7,9,0,0,15,9,0,13,24,0,0,27,327,82,17,5,427,17,4,19,447,39,3,491,104,20,12,0,133,8,0,8,139,41,0,181,0,0,0,4,4,0,0,0,4,0,3,10,429,100,29,8,569,24,4,27,588,85,8,679,98,17,5,0,117,4,0,9,125,17,0,141,78,29,4,0,102,3,0,3,113,10,0,119,14,0,8,0,28,0,0,0,28,0,0,29,0,0,0,0,3,0,0,0,3,0,0,3,191,44,13,0,251,7,5,10,257,29,0,290,0,4,0,4,9,4,0,4,8,0,0,7,3,0,0,0,3,0,0,0
POA4110,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,3,3,0,0,0,3,0,0,3,142,23,10,6,178,0,0,0,181,18,0,196,0,0,0,0,3,6,0,6,9,0,0,9,3,0,0,0,3,5,0,5,6,0,0,7,3,0,0,0,3,9,0,9,13,0,0,16,141,27,10,6,184,10,0,10,198,19,0,217,22,26,0,0,46,0,0,0,50,16,0,65,0,0,0,0,0,0,0,0,0,0,0,3,166,51,11,6,232,14,0,14,245,39,0,283,45,0,0,0,50,3,0,3,48,8,0,57,24,7,0,0,32,0,0,0,35,0,0,35,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,74,11,0,0,87,3,0,0,96,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
POA4111,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,11,0,0,18,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4112,7,6,0,0,15,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,147,30,7,0,187,5,0,5,190,5,0,196,3,3,0,0,6,0,0,0,6,0,0,6,0,3,0,0,3,0,0,0,3,0,0,3,3,3,0,0,4,0,0,0,4,0,0,4,147,35,7,0,193,5,0,5,200,5,0,203,48,8,0,0,60,6,0,6,65,14,0,80,0,0,0,0,0,0,0,0,0,0,3,0,196,45,8,0,255,15,0,8,268,27,3,294,44,3,0,0,50,0,0,0,50,5,0,53,34,9,0,0,46,3,0,3,51,3,0,53,6,0,0,0,9,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,85,16,3,3,105,5,0,5,110,4,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4113,14,9,8,0,26,0,0,0,26,0,0,28,3,0,0,0,3,0,0,0,3,5,0,4,288,76,10,0,379,13,0,13,391,32,0,422,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,9,0,0,0,15,0,0,15,11,0,0,0,12,0,0,3,16,0,0,17,299,79,10,0,393,13,0,16,403,34,0,439,64,24,4,0,87,6,0,8,97,31,0,130,0,0,0,0,0,0,0,0,0,0,0,0,362,103,13,4,479,17,6,20,501,68,5,570,97,6,5,0,103,3,0,3,111,10,0,116,70,18,0,0,91,0,0,0,94,0,0,95,10,0,5,0,13,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,3,0,8,181,28,4,6,218,0,0,0,215,16,0,233,0,0,0,0,3,0,0,0,3,0,0,3,5,3,0,0,5,0,0,0
POA4114,3,0,0,0,3,0,0,0,3,9,0,6,0,0,0,5,5,0,0,0,5,3,0,10,121,29,3,6,167,9,0,7,176,41,0,218,5,5,0,0,12,3,0,3,13,0,0,13,0,0,3,0,11,3,0,9,10,6,0,20,10,4,0,0,20,7,0,5,25,6,0,35,130,33,10,6,183,16,3,14,199,47,0,247,88,32,8,11,145,11,3,11,155,123,0,278,0,0,0,0,0,0,0,0,0,0,6,13,227,72,18,17,329,19,6,28,357,167,11,536,25,6,0,0,29,0,0,0,27,3,0,31,9,7,0,0,21,0,0,3,22,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,35,9,0,3,52,0,3,4,53,14,0,70,6,5,0,0,8,3,0,3,9,0,0,9,4,0,0,0,4,0,0,0
POA4115,18,0,3,0,27,0,0,0,26,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,349,50,6,3,410,7,0,12,418,14,3,436,7,0,0,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,12,0,0,0,7,0,0,0,7,0,0,7,359,49,6,3,419,7,0,12,428,14,3,447,66,12,0,0,77,0,0,0,74,15,0,88,0,0,0,0,0,0,0,0,0,0,6,6,420,61,6,3,489,8,0,8,503,28,3,539,71,12,6,0,89,5,0,5,88,0,0,90,56,17,0,0,71,0,0,0,71,11,0,78,0,0,9,0,14,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,124,26,15,0,172,5,0,5,176,12,0,186,6,0,0,0,6,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0
POA4116,21,7,9,0,35,0,0,0,35,0,0,35,0,0,0,0,3,0,0,0,3,0,0,4,408,74,16,4,496,4,4,8,506,35,0,539,3,0,0,0,4,3,0,3,4,0,0,6,0,3,0,0,9,3,0,3,9,0,0,9,6,0,0,0,9,6,0,6,14,0,0,12,409,77,16,4,504,12,4,15,517,32,0,550,99,19,0,7,132,0,0,0,131,20,0,151,0,0,0,0,3,0,0,0,3,0,0,5,509,96,20,8,635,12,4,17,652,49,8,710,106,16,0,0,120,0,0,0,120,6,0,125,65,21,3,0,86,0,0,0,86,12,0,96,7,0,3,0,9,0,0,0,9,0,0,9,0,0,0,3,8,0,0,0,7,0,0,7,177,38,10,4,224,0,0,0,228,14,0,243,5,0,0,0,4,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0
POA4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,7,38,10,0,3,55,0,0,0,49,6,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,3,55,0,0,0,54,6,3,60,12,8,0,0,21,0,0,0,21,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,54,15,0,8,72,0,0,0,78,8,3,87,12,0,0,0,12,0,0,0,12,0,0,12,8,0,0,0,12,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,21,0,0,0,23,0,0,0,23,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4118,19,0,0,0,24,0,0,0,24,4,0,25,3,0,0,3,8,0,0,0,8,0,0,4,412,55,9,9,485,10,0,9,492,33,5,531,9,0,0,0,11,0,0,0,11,0,0,11,3,4,0,0,6,0,0,0,8,4,0,11,14,3,0,0,19,0,0,0,18,3,0,22,429,56,9,9,500,10,0,8,515,37,5,556,99,32,6,0,142,7,4,9,145,34,3,186,0,0,0,0,0,0,0,0,0,0,0,3,524,91,17,8,641,15,3,20,663,68,9,739,85,8,3,0,101,6,0,4,102,5,0,108,58,13,0,0,74,4,0,4,79,7,0,84,0,0,0,0,9,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,145,28,8,3,183,3,0,8,188,10,0,197,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
POA4119,7,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,120,16,3,5,146,0,0,3,141,5,0,151,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,122,16,4,5,149,0,0,3,149,10,0,161,29,4,5,0,34,0,0,0,32,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,148,21,5,5,178,0,0,3,180,14,0,198,40,5,0,0,44,0,0,0,44,0,0,46,17,0,0,0,22,0,0,0,22,0,0,22,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,0,69,0,0,0,72,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4120,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,82,7,4,0,90,0,0,0,94,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,7,4,0,94,0,0,0,93,0,0,101,9,4,0,0,11,0,0,0,10,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,91,8,0,0,106,0,0,0,108,7,0,109,32,4,0,0,32,0,0,0,32,0,0,32,12,0,0,0,20,0,0,0,20,0,0,19,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,9,0,0,53,0,0,0,53,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4121,30,6,0,0,38,0,0,0,38,0,0,38,3,0,0,3,7,0,0,0,7,0,0,7,555,77,17,4,654,0,4,3,657,16,0,675,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,5,0,0,0,4,0,0,4,9,0,0,0,13,0,0,0,13,0,0,13,566,76,17,4,665,0,6,3,669,16,0,683,59,9,0,0,67,0,0,0,74,16,0,86,0,0,0,0,0,0,0,0,0,0,0,0,623,81,18,3,732,6,6,7,740,30,0,774,146,15,3,0,165,5,0,4,163,3,0,172,119,9,4,0,136,0,0,0,136,8,0,140,11,0,0,0,16,0,0,0,16,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,278,26,11,0,308,5,0,4,315,16,0,326,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0
POA4122,41,4,10,0,57,0,0,0,56,4,0,62,3,3,0,6,8,0,0,0,8,0,0,8,859,134,32,6,1030,12,9,24,1052,56,0,1108,11,0,0,0,15,0,0,0,19,0,0,21,9,6,0,0,18,0,0,0,17,0,0,17,21,3,0,0,32,3,0,3,35,0,0,31,883,138,31,8,1064,18,9,23,1086,57,0,1144,117,33,4,0,155,3,0,3,155,38,4,190,0,0,0,0,0,0,0,0,0,0,3,0,1000,169,38,11,1213,21,9,27,1240,95,4,1339,219,15,3,0,243,0,0,0,245,21,0,257,142,16,3,0,171,0,0,0,172,12,0,183,9,4,0,0,17,0,0,0,17,6,0,21,0,0,0,3,3,0,0,0,3,0,0,9,378,40,18,3,431,11,0,11,437,28,0,466,5,0,0,0,5,0,0,0,5,0,0,5,3,3,0,0,9,0,0,0
POA4123,27,9,0,0,32,0,0,0,32,0,0,37,0,0,0,0,0,0,0,0,0,0,3,5,360,52,14,3,420,10,0,5,430,19,8,456,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,12,0,0,12,3,3,0,0,7,0,3,5,16,0,0,16,362,55,14,3,432,8,6,16,449,19,8,469,71,11,0,3,84,0,0,0,84,22,0,110,0,0,0,3,3,0,0,0,3,0,3,3,434,63,11,6,518,13,6,16,533,41,6,580,82,18,7,0,103,5,0,5,110,4,0,114,74,12,0,0,87,0,0,0,88,10,0,92,9,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,162,35,3,0,203,3,0,8,208,10,0,216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
POA4124,18,7,0,0,27,0,0,0,27,0,0,25,0,0,0,3,5,0,0,0,5,0,0,8,418,53,3,9,479,5,0,10,488,24,5,516,0,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,11,0,0,3,10,0,0,10,10,4,0,0,15,0,0,3,11,0,0,11,429,54,4,9,493,9,6,9,507,24,5,530,73,19,0,0,89,0,0,0,92,19,0,114,0,0,0,0,0,0,0,0,0,0,0,0,501,73,4,7,587,6,6,9,597,44,3,647,78,5,0,0,86,0,0,0,86,5,0,88,44,9,0,0,49,0,0,0,51,0,0,51,8,0,0,0,10,0,0,0,10,0,0,9,0,0,0,5,5,0,0,0,3,0,0,3,123,14,0,5,145,0,0,0,151,6,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4125,8,0,0,0,7,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,163,23,3,0,191,3,0,3,198,10,0,210,0,0,3,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,4,0,3,0,9,0,0,0,9,0,0,9,170,21,0,0,202,3,0,3,208,10,0,218,28,3,4,0,41,0,0,0,41,9,0,48,0,0,0,0,0,0,0,0,0,3,0,3,198,32,6,0,240,5,3,8,245,22,0,268,40,4,0,0,43,0,0,0,44,0,0,48,15,0,0,0,15,0,0,0,17,4,0,22,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,54,4,0,0,60,0,0,3,63,3,0,64,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0
POA4127,15,0,0,0,22,0,0,0,16,0,0,19,0,0,0,3,3,0,0,0,3,0,0,3,346,53,9,7,417,3,3,6,423,28,0,457,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,6,0,6,5,0,0,5,4,0,0,0,3,6,0,6,11,0,0,11,350,61,9,7,423,11,3,9,435,28,0,467,55,14,0,0,76,0,4,0,75,28,0,105,0,0,0,0,5,0,0,0,5,0,3,9,413,68,11,3,498,6,5,16,512,62,5,574,72,5,0,0,78,3,0,3,79,0,0,86,45,14,0,0,58,0,0,0,58,7,0,64,7,4,9,0,18,0,0,0,18,0,0,18,0,0,0,6,6,0,0,0,6,0,0,5,124,24,5,6,157,3,0,3,158,4,0,170,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,3,0,3
POA4128,12,0,0,0,15,0,0,0,15,0,0,17,0,0,0,3,5,0,0,0,5,0,0,5,309,26,17,3,362,3,0,3,363,22,0,385,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,10,0,0,0,10,0,0,10,313,32,17,3,369,3,0,3,369,22,0,394,39,0,4,0,44,0,0,0,43,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,356,39,21,4,415,3,0,3,421,31,3,454,68,7,0,0,82,0,0,0,82,0,0,81,45,6,0,0,51,0,0,0,49,5,0,51,0,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,118,10,6,0,141,4,0,4,142,3,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4129,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,92,16,0,3,112,6,0,5,113,13,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,92,16,0,3,116,4,0,8,121,13,0,129,14,3,0,0,21,0,0,0,23,4,0,26,0,0,0,0,0,0,0,0,0,0,3,3,110,18,0,7,133,4,4,4,136,23,3,160,12,0,0,0,12,0,0,0,12,0,0,8,11,4,0,0,16,0,0,0,16,0,0,16,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4130,6,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,221,24,3,0,249,0,0,0,249,4,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,222,24,3,0,249,0,0,0,254,4,0,261,22,0,4,0,30,0,0,0,30,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,242,27,7,0,279,0,0,0,284,7,0,294,36,0,0,0,38,0,0,0,39,0,0,38,22,3,0,0,27,0,0,0,27,3,0,28,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,62,3,5,0,68,0,0,0,73,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4131,0,3,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,92,28,6,0,121,0,0,0,125,8,0,134,3,0,0,0,3,8,0,8,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,8,8,0,8,11,0,0,11,100,24,6,0,128,7,0,12,139,8,0,150,30,16,3,8,60,0,0,4,63,25,0,78,0,0,0,0,0,0,0,0,0,0,0,0,132,41,8,4,190,6,3,9,195,30,0,229,18,7,0,0,26,4,0,4,26,0,0,28,10,0,0,0,10,0,0,0,17,0,0,17,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,7,5,0,33,6,0,6,41,8,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4132,10,0,0,0,15,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,272,62,10,6,349,3,4,7,352,49,0,406,14,5,0,0,19,7,0,4,27,0,0,27,13,0,0,0,13,0,0,0,15,0,0,17,25,5,0,0,34,6,0,4,41,3,0,46,298,72,10,6,383,10,3,11,395,53,0,448,110,40,10,11,162,10,0,9,174,48,0,231,0,0,0,0,0,0,0,0,0,0,0,0,412,102,17,19,552,21,3,26,576,101,0,681,35,5,0,0,45,0,0,4,44,8,0,58,26,6,0,0,33,0,0,0,28,8,0,38,7,0,0,0,8,0,0,0,8,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,67,14,0,3,85,0,0,5,83,15,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4133,11,3,6,0,18,0,0,0,20,0,0,20,4,0,0,0,9,0,0,0,9,0,0,9,208,32,10,3,246,0,3,3,250,23,5,277,8,0,0,0,13,0,0,0,11,0,0,13,8,0,0,0,8,0,0,0,8,0,0,8,17,0,4,0,14,0,0,0,22,0,0,18,216,32,13,3,259,4,3,7,269,22,5,295,88,17,9,7,111,6,0,8,118,25,0,145,0,0,0,0,0,0,0,0,0,0,0,0,304,45,14,6,376,8,4,11,390,49,4,438,39,9,0,0,40,0,0,0,39,11,0,49,24,3,0,0,34,0,0,0,34,3,0,33,4,0,5,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,64,14,5,0,78,0,0,0,84,11,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4151,10,4,0,0,17,0,0,0,17,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,286,34,10,0,333,0,0,0,333,14,0,345,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,7,293,34,10,0,335,0,0,0,335,14,0,348,42,4,0,0,47,0,0,0,45,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,331,35,8,0,381,0,0,0,382,18,0,401,87,11,0,0,96,0,0,0,96,3,0,99,80,10,0,0,90,0,0,0,91,7,0,96,7,4,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,171,24,5,0,197,0,0,0,202,12,0,213,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
