POA_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
POA4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,13,24,3,30,12,0,4,13,5,0,93,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,3,0,14,38,14,34,22,6,3,18,16,8,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
POA4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,12,0,0,0,7,15,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,11,4,0,0,5,14,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,0,0,0,0,0,0,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,22,0,4,0,0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4,0,0,0,12,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0,0,7,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4500,0,4,0,0,0,0,0,0,0,3,9,56,0,4,0,0,0,0,0,64,81,200,26,10,30,12,9,5,11,374,0,8,0,0,0,0,0,0,0,10,23,60,5,12,8,5,6,0,0,120,15,34,9,3,7,0,0,0,0,69,267,719,127,85,134,68,52,43,21,1505,0,0,0,0,0,0,0,0,0,8,98,90,77,46,26,17,22,22,4,396,195,140,176,136,90,56,59,45,15,920,406,168,1895,260,218,165,405,388,60,3959,13,5,38,14,11,20,17,34,4,155,29,18,34,14,19,13,36,22,0,186,16,16,14,6,5,0,3,6,3,53,13,9,25,11,13,3,13,18,24,134,1156,1533,2415,606,549,355,617,582,144,7951,0,8,0,3,0,0,0,0,0,17,0,37,0,0,3,0,0,0,0,49,55,257,10,37,49,9,4,8,7,442,3,16,0,0,4,0,0,0,0,23
POA4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,4,3,4,0,0,4,0,0,0,0,8,0,3,0,0,3,0,0,0,0,3,12,71,8,12,14,8,3,3,0,134,0,0,0,0,0,0,0,0,0,0,4,10,11,5,4,6,0,5,0,31,14,17,21,10,11,6,7,7,0,89,45,27,226,24,21,9,70,52,14,482,0,0,4,0,0,4,3,10,0,23,0,4,3,0,0,0,3,0,0,24,0,0,0,0,0,3,0,0,0,8,0,0,4,0,4,0,3,6,3,15,81,149,294,51,57,41,100,79,18,866,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,35,0,0,7,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
POA4502,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,24,32,3,0,3,6,0,0,0,74,0,0,0,0,0,0,0,0,0,9,3,15,0,0,0,0,0,0,0,17,4,4,0,5,3,0,0,0,0,12,47,155,18,30,31,6,9,6,4,299,0,0,0,0,0,0,0,0,0,0,14,17,6,3,6,0,5,0,0,64,29,33,37,23,14,17,9,6,0,177,75,33,356,32,30,39,73,84,15,730,0,0,8,6,3,7,3,12,0,37,0,0,5,0,4,4,7,3,0,28,6,0,0,0,0,0,0,0,0,4,4,5,9,6,4,3,0,6,5,32,208,312,440,110,94,71,102,122,25,1490,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,10,15,40,0,3,8,0,0,0,0,71,0,6,0,0,0,0,0,0,0,6
POA4503,0,0,0,0,0,0,0,0,0,6,4,36,0,0,0,0,0,0,0,44,65,179,15,15,33,19,27,10,8,368,3,11,4,0,0,0,0,0,0,16,19,50,5,7,11,3,6,5,0,111,13,23,0,6,4,0,0,0,0,47,226,707,121,124,121,75,89,57,28,1541,6,0,3,0,0,0,0,0,0,11,76,75,68,43,34,13,37,20,3,370,190,134,182,153,114,62,108,70,11,1015,374,193,1957,278,236,206,512,504,66,4312,20,8,23,23,16,25,31,50,0,208,37,19,35,24,17,15,44,38,4,221,13,15,10,0,4,0,9,6,0,55,22,19,32,12,9,15,35,13,33,187,1055,1464,2454,686,610,419,901,761,159,8502,0,14,0,0,0,0,0,0,0,11,4,34,0,3,0,0,0,0,0,46,38,256,12,67,42,19,0,10,0,455,5,10,0,4,0,0,0,0,0,23
POA4504,0,3,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,14,31,51,9,8,6,0,5,0,4,113,0,0,0,0,0,0,0,0,0,0,5,26,0,0,3,0,0,0,0,45,13,10,0,4,4,0,0,0,0,30,107,257,53,31,41,20,9,23,4,549,0,5,0,4,0,0,0,0,0,5,35,36,36,18,19,4,9,6,4,178,94,65,62,70,36,25,25,21,4,409,221,85,961,98,101,80,234,185,40,1995,7,3,14,4,6,12,11,19,0,85,21,10,13,11,9,8,9,15,0,95,7,6,4,0,0,0,0,3,0,21,11,9,6,0,4,5,3,6,5,46,559,570,1164,246,229,155,309,283,59,3575,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,19,22,98,0,10,14,5,0,0,0,154,0,0,0,0,3,0,0,0,0,6
POA4505,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,12,32,51,4,7,6,0,5,0,0,106,0,0,0,0,0,0,0,0,0,3,12,15,6,6,3,0,5,0,0,44,4,16,3,0,0,0,0,0,0,23,82,222,39,37,32,27,22,21,9,488,0,0,0,0,0,0,0,0,0,6,32,42,35,17,11,6,10,9,0,159,75,76,69,66,33,16,28,37,12,406,266,88,1205,126,97,86,313,280,40,2509,10,3,26,13,3,13,21,24,3,114,17,11,18,15,5,5,26,27,0,125,3,3,5,3,5,0,3,6,6,32,6,8,18,12,6,3,18,16,15,98,535,546,1432,298,200,155,451,423,86,4121,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,15,17,82,4,9,12,11,3,4,0,137,3,7,0,0,0,0,0,0,0,10
POA4506,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,13,26,0,0,8,0,3,4,0,57,0,0,0,0,0,0,0,0,0,3,5,13,7,0,0,0,6,0,0,32,0,4,0,0,0,0,0,0,0,11,36,180,26,17,24,19,16,38,4,360,0,0,0,4,0,0,0,0,0,6,23,28,17,13,15,12,3,6,0,115,53,46,54,48,28,21,22,42,7,314,187,63,1016,119,89,80,258,313,46,2172,7,3,21,4,8,23,18,33,0,112,16,5,21,8,3,10,26,24,0,109,5,4,4,0,7,0,0,10,0,29,15,4,13,3,0,8,15,21,13,97,369,373,1189,220,176,167,366,485,73,3415,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,11,10,59,0,7,5,4,0,5,0,88,0,0,0,0,0,0,0,0,0,4
POA4507,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,15,18,38,3,7,5,3,0,0,0,72,0,4,0,0,0,0,0,0,0,4,3,25,0,3,0,0,0,0,0,38,4,3,0,0,0,0,0,0,0,5,47,152,15,20,14,16,8,4,0,286,0,0,0,0,0,0,0,0,0,4,27,34,26,9,4,4,4,5,0,116,37,27,29,40,12,5,12,18,6,184,152,44,454,54,48,61,104,144,12,1072,3,3,10,0,3,6,7,10,6,43,4,6,11,11,3,6,11,12,0,61,4,6,0,3,0,0,0,0,0,20,0,3,10,3,0,12,6,15,6,60,308,358,571,153,92,109,156,208,35,1980,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,18,17,69,4,0,9,0,0,0,0,103,0,0,0,0,0,0,0,0,0,5
POA4508,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,9,11,21,6,5,0,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,3,15,5,3,0,0,0,0,3,31,3,12,3,0,0,0,0,0,0,12,29,117,19,19,18,13,16,14,3,244,0,0,0,0,0,0,0,0,0,0,15,17,16,3,0,4,11,7,4,78,37,28,45,46,17,13,19,18,0,214,122,52,619,88,54,62,205,206,19,1428,9,0,13,7,3,6,15,14,3,75,4,4,11,5,7,0,14,13,3,69,0,0,6,0,4,3,3,0,0,11,6,8,9,7,0,0,19,9,12,70,241,277,747,186,109,113,296,287,48,2300,0,6,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,7,40,0,6,4,0,0,0,3,64,0,3,0,0,0,0,0,0,0,3
POA4509,0,5,0,0,0,0,0,0,0,10,5,71,7,0,0,0,0,0,0,88,147,294,26,18,32,28,24,14,7,594,7,14,0,0,4,0,0,0,0,24,20,56,4,8,10,3,5,3,0,106,28,25,3,0,6,4,0,0,3,65,312,810,138,138,136,73,90,64,16,1780,0,0,0,0,0,0,0,0,0,3,84,86,63,37,32,16,37,23,7,392,179,130,131,118,75,48,70,34,15,809,305,124,1033,211,160,150,272,256,48,2549,8,9,23,16,6,11,18,27,0,123,22,33,31,14,17,18,17,33,3,181,7,28,13,11,4,3,14,4,0,78,13,34,24,9,3,8,13,10,27,139,1130,1729,1491,590,496,359,553,469,125,6952,0,16,0,0,0,0,0,0,0,16,4,43,0,0,0,0,0,0,0,52,57,278,14,65,56,24,5,9,3,506,3,27,5,0,6,0,0,0,0,30
POA4510,0,0,0,0,0,0,0,0,0,3,7,15,0,0,0,0,0,0,0,26,27,64,5,6,5,4,8,4,0,117,0,3,0,0,0,0,0,0,0,3,11,28,3,3,3,0,0,6,0,49,0,15,0,3,0,0,0,0,0,22,93,351,65,57,61,47,31,89,9,799,0,0,0,0,0,0,0,0,0,9,57,44,42,22,19,19,17,12,5,231,130,80,110,104,58,41,52,61,11,643,319,119,1827,229,182,193,558,593,74,4098,20,3,42,25,9,28,36,61,3,225,15,9,35,21,14,20,42,56,0,215,6,6,9,0,7,4,3,7,0,58,10,13,23,16,10,11,39,46,49,219,690,759,2173,476,380,360,791,940,164,6731,3,5,0,0,0,0,0,0,0,11,4,22,0,3,0,0,0,0,0,31,26,119,8,16,21,6,0,3,0,192,0,3,0,0,0,0,0,0,0,9
POA4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,13,71,7,16,6,9,9,4,0,132,0,0,0,0,0,0,0,0,0,0,16,18,16,7,7,3,6,9,0,67,17,21,20,15,5,4,11,0,4,92,72,28,357,31,29,40,101,93,17,762,4,0,0,3,0,0,5,13,0,27,3,0,5,3,0,3,4,4,0,30,0,0,0,0,0,0,0,0,0,7,5,4,4,3,0,0,3,7,3,28,133,152,410,70,55,60,136,131,28,1175,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,8,34,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0
POA4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,17,36,5,3,4,7,0,7,0,74,0,0,0,0,0,0,0,0,0,0,9,6,8,0,0,0,3,0,0,27,15,5,11,3,3,0,6,6,0,40,52,8,201,15,15,9,32,47,13,398,0,0,0,0,0,3,0,0,0,6,7,0,0,0,0,5,4,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,0,6,3,27,102,75,225,29,24,26,53,67,22,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
POA4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,3,17,39,16,17,8,0,6,0,4,96,0,0,0,0,0,0,0,0,0,0,10,11,3,3,0,0,4,4,0,39,19,15,15,15,5,0,10,0,4,77,77,20,289,39,15,30,95,97,11,667,4,0,0,0,0,0,5,11,0,29,3,3,3,0,0,0,12,11,0,36,0,0,0,0,0,0,6,0,0,13,5,4,0,0,0,0,3,8,8,26,142,98,339,73,35,33,138,128,27,1009,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,10,6,20,0,3,0,0,0,0,0,32,0,3,0,0,0,0,0,0,0,3
POA4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,28,30,0,0,0,0,48,0,122,0,0,0,0,0,0,0,0,0,3,6,4,0,8,5,0,0,0,0,21,9,0,6,7,8,0,0,17,0,41,47,11,113,20,7,12,36,60,6,307,0,0,3,0,0,0,0,3,0,15,0,0,6,0,0,0,0,15,0,26,0,0,12,0,0,0,0,3,0,19,0,0,16,0,0,0,8,14,5,45,81,56,190,37,17,22,58,161,12,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0
