POA_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
POA3225,0,0,12,12,5,10,0,22,5,54,3,5,19,8,4,8,0,9,0,59,11,30,41,10,5,4,5,8,5,116,37,47,43,6,0,9,0,9,7,163,52,54,36,0,11,15,5,13,3,198,57,73,41,17,12,14,10,23,4,252,42,71,11,4,11,9,3,7,9,157,13,10,5,0,0,0,0,0,5,37,3,0,0,0,0,0,0,0,0,3,209,285,203,61,51,70,28,92,29,1028,0,0,0,18,4,21,0,0,0,48,0,14,0,24,9,13,0,10,0,64,19,44,10,16,14,6,0,4,0,119,36,67,4,14,25,11,0,9,6,175,46,81,10,31,56,11,0,5,9,243,51,95,11,46,66,21,0,9,6,295,19,43,8,10,24,5,0,0,3,117,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,169,346,51,164,209,81,4,38,16,1076
POA3226,0,3,56,28,0,60,12,84,5,256,12,18,88,37,14,38,16,32,5,265,77,148,228,51,27,27,24,49,12,642,217,273,271,75,50,40,36,64,8,1033,206,221,194,84,52,40,55,64,22,932,161,185,130,50,45,40,58,54,10,726,40,74,36,10,23,18,14,26,7,235,6,5,5,0,3,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,721,924,1005,333,220,260,209,372,66,4109,7,0,6,91,10,115,0,31,5,274,13,39,21,94,27,59,4,15,3,273,75,310,56,116,85,44,4,16,9,711,139,457,58,149,181,41,3,26,14,1073,164,352,52,136,209,81,10,31,15,1047,93,244,26,124,184,64,10,42,6,790,16,50,7,23,55,18,0,11,5,181,3,3,0,0,9,0,0,3,4,23,0,0,0,0,0,0,0,0,3,3,505,1456,230,737,768,416,34,171,66,4379
POA3227,0,0,12,21,0,25,0,36,0,91,4,10,17,7,0,3,5,7,0,65,23,37,37,7,6,10,0,6,0,120,85,74,60,10,14,10,4,9,5,265,102,95,69,22,16,19,10,14,4,349,72,81,40,12,7,13,12,14,4,261,28,44,12,0,11,3,0,11,4,113,16,6,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,326,349,251,85,51,83,41,94,17,1297,0,0,0,27,0,38,0,9,4,79,0,9,0,21,12,14,0,8,0,67,24,54,3,19,17,8,0,0,0,128,44,113,18,24,55,19,0,3,4,274,50,160,15,35,68,15,0,13,6,357,45,87,3,32,51,12,0,4,5,239,12,24,5,5,19,3,0,0,7,74,6,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,180,451,48,162,225,113,0,32,18,1229
POA3228,0,0,50,37,6,73,19,143,0,321,20,32,151,53,14,57,25,72,4,429,143,265,297,108,41,44,24,65,12,992,430,465,345,122,73,60,42,90,23,1651,386,381,300,96,50,80,45,78,31,1452,216,227,178,68,56,62,57,59,22,931,74,109,36,15,23,30,18,27,3,321,13,6,5,4,3,6,0,6,0,34,0,0,0,0,0,0,0,0,0,0,1273,1497,1357,492,258,407,227,530,92,6137,4,5,11,135,10,154,5,44,4,373,18,52,24,154,43,71,5,26,9,402,120,501,39,166,118,77,6,14,13,1047,291,768,56,161,252,95,6,31,20,1677,244,519,48,169,308,94,12,48,28,1467,107,270,34,115,245,66,0,24,12,866,25,53,5,18,54,18,0,14,0,188,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,814,2163,213,926,1033,571,29,198,80,6024
POA3230,0,0,6,6,0,4,0,9,0,29,0,6,10,8,0,3,0,11,0,49,19,24,41,3,4,0,0,3,5,96,40,46,25,8,7,6,4,4,0,140,39,35,37,9,6,4,5,14,6,152,44,39,44,12,9,0,9,5,4,174,19,29,8,0,10,7,4,0,0,81,8,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,165,185,165,54,40,30,17,58,16,736,0,0,3,8,0,23,0,4,0,37,0,4,0,19,4,9,0,3,0,35,8,46,3,20,11,11,0,3,0,110,27,66,6,9,9,13,0,0,0,133,29,50,3,23,20,11,0,11,7,155,20,66,7,34,39,12,0,7,7,189,12,17,0,11,7,0,0,5,0,52,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,102,251,22,117,104,77,3,37,14,724
POA3231,0,0,3,0,0,6,0,5,0,16,4,0,12,6,0,0,0,3,0,27,0,15,9,3,0,3,0,4,0,39,12,17,9,0,5,0,0,0,0,47,25,18,27,6,3,9,0,4,0,86,29,29,20,3,5,8,3,15,0,112,18,24,3,0,0,0,0,0,0,54,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,84,115,75,29,17,22,8,33,0,385,0,0,0,7,0,3,0,0,0,16,0,0,0,3,0,0,0,0,0,13,4,11,0,5,3,0,0,3,0,35,5,21,0,9,6,6,0,0,0,49,17,32,5,10,19,3,0,3,0,91,24,45,5,6,20,13,0,0,0,117,9,16,0,0,8,13,0,0,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,65,129,15,42,65,41,0,11,0,370
POA3232,0,0,0,6,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,25,16,10,30,3,0,0,0,4,0,78,16,6,8,4,0,5,0,6,0,43,16,8,12,0,3,0,0,9,0,49,26,11,6,4,0,4,7,4,5,69,16,9,7,0,0,0,0,3,3,41,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,93,46,83,19,10,19,7,29,14,322,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,18,6,12,8,12,11,12,0,10,0,64,11,9,0,5,4,5,0,4,0,32,12,8,4,3,3,11,0,8,0,44,9,10,3,10,20,11,0,11,0,74,16,10,0,0,14,0,0,3,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,50,53,13,41,47,40,0,32,0,280
POA3233,0,0,3,7,0,5,0,7,0,25,0,0,12,4,4,4,0,9,0,30,11,14,25,8,4,0,3,19,4,86,20,11,28,4,0,5,0,14,5,86,35,17,30,8,3,4,4,9,6,118,29,21,19,3,0,8,18,20,4,119,13,10,6,0,4,4,6,7,0,59,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,6,110,67,121,34,15,33,40,93,19,533,0,0,0,12,0,9,0,3,3,25,0,0,0,7,3,0,0,4,0,13,13,9,13,15,16,7,0,7,0,78,25,18,3,14,13,4,0,5,6,94,22,28,5,11,29,19,0,6,0,120,20,25,4,8,21,10,0,16,0,116,4,7,4,8,5,9,0,9,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,87,91,33,71,92,62,3,64,8,504
POA3234,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,14,7,0,3,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,3,19,3,0,0,5,18,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,0,0,0,0,11,3,0,0,0,0,0,0,0,0,7,4,4,0,0,3,0,0,0,0,8,0,4,0,0,0,4,0,0,0,11,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,10,9,0,3,0,51
POA3235,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,7,3,0,0,0,5,0,16,3,5,7,0,0,0,0,0,0,20,6,4,4,0,0,0,4,3,0,26,3,4,6,4,0,0,0,0,0,30,11,0,0,0,4,0,0,4,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,20,22,11,6,6,7,15,0,120,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,3,0,16,5,13,0,3,0,4,0,0,0,22,4,6,6,4,5,4,0,4,0,33,9,9,3,3,4,5,0,3,0,34,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,13,17,15,7,0,9,4,126
POA3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,11,9,3,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,7,6,8,0,0,0,10,5,51,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,13,5,5,0,0,3,0,0,0,0,13,5,4,0,3,0,0,0,0,0,9,0,6,0,5,0,0,0,0,0,19,4,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,4,13,3,0,0,5,0,62
POA3237,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,0,0,0,0,4,0,0,7,6,0,0,0,0,0,14,4,0,0,0,0,0,3,0,0,19,7,0,0,0,0,0,0,3,0,17,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,7,13,6,0,0,9,9,6,62,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,14,0,0,3,3,5,0,0,0,0,16,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,10,3,5,0,7,0,53
POA3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,0,11,6,0,6,0,0,0,0,0,0,13,11,8,0,0,0,4,0,4,0,29,9,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,9,3,0,7,7,12,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,0,0,12,4,6,0,5,0,0,0,3,0,18,0,7,0,0,0,3,0,0,0,15,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3,4,3,5,5,0,0,62
POA3239,0,0,0,0,0,0,0,7,0,7,0,0,3,0,0,0,0,0,0,4,3,0,5,0,0,0,4,10,0,23,8,0,4,0,0,0,0,4,0,18,9,0,9,0,0,0,3,0,0,16,9,0,0,4,6,0,0,0,0,31,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,20,5,3,0,16,21,0,113,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,9,0,0,3,0,0,0,0,4,0,16,7,4,0,0,0,0,0,8,0,19,8,10,0,4,4,0,0,5,0,30,0,10,5,0,5,0,0,0,0,14,4,5,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,5,17,11,3,0,17,0,100
POA3240,0,0,14,6,0,7,3,10,0,42,5,0,18,9,0,5,4,6,0,51,13,7,20,7,0,0,9,10,0,74,30,34,50,8,3,3,8,0,0,132,45,17,39,7,4,13,5,12,0,146,35,27,26,9,0,7,19,12,0,134,16,7,10,6,6,0,4,0,0,41,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,142,95,172,45,20,42,51,56,3,631,0,0,0,14,3,17,0,8,0,48,0,3,3,4,3,9,0,5,0,32,11,26,9,17,6,4,0,3,0,79,24,54,11,15,25,9,0,3,6,139,15,47,8,14,33,11,0,5,0,132,16,26,7,16,18,11,0,5,0,101,6,3,0,4,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,74,155,39,90,104,64,3,35,6,565
POA3241,0,0,8,3,0,6,0,8,0,33,13,3,27,0,0,0,4,9,0,55,26,17,64,6,3,4,14,28,5,170,32,16,41,4,3,11,21,8,0,144,35,16,36,3,4,4,19,20,4,140,38,18,25,3,9,3,26,15,0,140,19,7,4,3,0,3,13,6,0,56,12,0,0,0,0,0,0,3,0,16,3,0,0,0,0,0,0,0,0,3,176,84,213,32,24,33,99,89,14,758,0,0,3,14,0,9,0,10,0,34,0,4,3,17,6,4,0,6,0,50,14,46,12,31,18,23,0,11,3,156,15,43,9,19,26,4,0,10,4,141,20,40,11,25,25,12,0,20,3,145,21,31,3,28,21,16,0,14,0,134,16,3,3,0,6,0,0,12,0,42,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,77,168,49,140,105,65,8,82,18,713
POA3242,0,0,5,0,0,0,0,7,0,12,4,0,10,0,0,0,0,0,0,18,6,8,14,3,0,0,0,4,0,35,14,8,19,0,0,0,6,5,0,54,19,8,7,4,0,0,3,0,0,51,15,8,10,0,0,0,4,3,0,45,8,3,0,0,3,6,3,3,3,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,63,35,67,13,6,6,24,26,4,241,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,7,7,24,6,5,6,0,0,0,0,59,8,18,0,7,15,3,0,3,0,50,11,10,0,8,6,3,5,4,0,50,4,16,0,10,7,3,0,0,4,42,8,0,0,0,6,0,0,3,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,39,66,19,33,42,18,8,13,5,228
POA3243,0,0,0,0,0,3,0,4,0,11,0,0,3,0,0,0,0,0,0,8,7,0,3,0,0,0,0,4,0,15,5,0,0,0,4,0,0,0,0,23,13,9,0,0,0,0,4,0,0,22,9,0,0,4,0,0,0,6,0,19,13,0,0,0,0,0,0,4,0,24,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,15,12,3,5,10,7,14,0,121,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,0,0,6,0,0,8,0,23,8,8,0,6,0,4,0,4,0,23,5,9,0,0,6,0,0,0,0,16,10,3,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,18,0,6,10,5,0,12,0,97
POA3249,5,0,21,4,0,13,0,22,0,71,6,0,18,4,0,3,11,18,0,61,27,9,30,6,3,3,12,26,0,117,53,13,23,3,3,0,26,23,0,151,63,15,37,11,4,4,36,20,3,195,73,18,31,9,8,13,35,32,3,210,43,12,9,3,0,3,12,6,0,87,23,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,3,307,64,169,38,15,44,131,150,16,918,3,0,5,12,0,26,0,17,3,65,0,3,6,18,3,0,0,8,0,41,17,29,6,16,17,3,6,15,0,114,26,33,4,18,23,11,4,20,0,144,31,40,9,36,35,13,5,17,7,184,44,34,4,29,30,7,8,8,0,166,29,12,0,10,8,4,0,5,0,77,3,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,6,160,155,31,140,129,68,15,92,13,803
POA3250,6,5,52,9,3,37,11,96,4,219,21,9,90,17,3,20,33,91,6,283,56,59,194,22,18,33,70,227,19,712,73,52,135,27,24,28,87,146,12,585,86,49,95,34,28,12,122,122,16,569,71,33,91,22,32,29,119,87,6,490,33,23,26,3,10,5,32,31,12,178,10,6,0,0,0,0,0,3,3,25,0,0,4,0,0,0,0,0,0,5,369,242,683,130,120,171,463,803,72,3057,5,0,4,36,8,116,0,56,6,231,12,22,16,63,30,58,7,59,3,263,33,109,46,128,54,51,3,158,7,595,50,117,35,128,81,35,6,94,7,542,53,82,38,147,107,53,3,89,12,587,38,74,24,127,100,43,11,83,7,499,22,21,4,32,21,17,0,20,4,140,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,3,212,437,161,660,405,370,24,552,48,2868
POA3251,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,8,4,0,5,0,5,3,0,10,0,25,9,0,4,0,0,0,7,10,6,24,15,0,9,0,0,0,4,3,0,29,7,3,4,3,0,0,8,3,5,39,14,0,0,0,0,0,5,7,0,22,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54,17,27,0,8,5,19,27,6,157,0,0,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,7,0,0,6,0,0,0,0,16,4,6,0,4,4,6,0,0,0,30,3,7,0,4,3,0,0,4,0,31,8,3,0,0,5,0,0,5,0,21,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,24,3,20,16,13,3,15,5,117
POA3254,0,0,0,0,0,8,0,3,0,10,4,4,4,0,0,0,0,0,0,4,0,0,13,0,0,0,0,3,0,17,0,0,4,0,0,0,3,3,0,22,3,0,0,0,0,0,4,3,0,14,4,4,6,0,0,0,4,4,0,17,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,10,26,0,0,3,14,22,0,90,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,3,6,6,0,0,0,4,0,24,0,0,0,5,4,0,0,0,0,13,0,3,0,0,3,0,0,4,0,16,0,3,0,3,3,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,18,17,12,0,10,0,86
POA3260,6,0,21,9,0,16,4,19,5,73,20,6,34,0,9,4,12,23,3,105,33,23,36,14,6,3,17,39,3,182,54,18,42,15,3,11,17,19,5,181,72,17,39,5,8,14,33,46,7,239,67,24,48,13,13,9,40,22,0,231,53,7,10,0,11,4,13,20,3,119,25,3,0,0,3,3,0,0,0,36,0,0,0,0,0,0,0,0,0,3,326,100,235,50,46,63,132,185,31,1168,0,0,0,22,3,26,0,21,0,71,7,12,3,20,6,11,0,3,0,58,12,69,14,21,23,16,3,18,0,168,24,60,10,22,33,11,8,12,5,183,34,47,10,44,40,19,4,23,0,225,39,41,9,50,36,12,6,25,0,221,34,9,0,9,0,5,0,13,0,76,11,4,0,0,7,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,155,243,49,186,150,98,18,124,13,1033
POA3264,0,0,17,0,0,7,7,13,0,38,0,5,16,6,0,3,3,20,0,48,14,4,23,11,3,4,22,19,0,103,16,7,17,6,0,3,14,17,3,81,17,5,24,9,3,3,25,13,4,102,23,5,16,7,6,6,29,17,0,109,18,0,5,0,7,0,5,6,4,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,89,34,115,35,22,27,107,93,17,531,0,0,0,9,4,11,0,4,0,27,0,10,4,17,3,7,0,4,0,44,7,18,8,25,5,12,0,11,0,81,4,20,4,17,21,14,0,4,0,89,10,11,6,24,22,4,5,13,0,98,12,26,3,27,20,11,0,16,0,114,3,3,0,5,10,0,0,3,3,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,83,24,124,84,46,8,50,8,478
POA3265,4,0,22,0,0,10,4,14,6,60,6,0,17,0,0,5,5,20,0,54,51,9,32,4,0,8,6,23,0,133,48,15,19,11,0,6,17,25,0,132,79,8,28,9,3,0,12,15,0,164,81,11,24,7,0,9,21,39,0,188,46,10,0,0,0,0,9,11,0,77,18,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,3,336,51,136,33,6,32,79,145,10,834,6,0,0,5,7,25,0,13,0,49,7,0,4,13,6,7,3,6,0,50,25,30,13,21,14,7,0,16,0,123,24,27,7,16,15,9,4,15,4,113,51,36,4,18,30,8,0,19,0,157,50,27,5,18,26,5,3,17,4,148,24,3,0,3,3,0,0,0,3,41,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,182,122,30,97,95,52,12,96,13,695
POA3266,3,0,15,0,0,4,3,20,0,56,14,0,28,0,0,3,11,21,0,73,31,0,12,0,0,3,23,39,0,119,51,3,16,0,0,5,11,19,0,107,65,9,26,0,5,8,27,28,5,174,48,5,28,0,3,4,40,20,4,158,22,3,4,0,0,3,14,8,4,61,13,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,247,34,129,9,14,28,133,168,7,762,4,0,0,5,3,19,0,9,0,44,3,0,4,21,0,10,0,6,0,44,21,26,9,10,7,4,3,20,5,110,22,24,5,19,14,13,0,22,4,107,39,26,15,25,24,16,3,15,4,166,29,23,6,24,21,15,6,17,0,139,17,4,0,0,9,3,0,9,0,43,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,144,102,36,115,77,70,14,107,13,676
POA3267,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,7,4,0,0,0,0,0,0,4,0,11,0,0,5,0,0,0,0,0,0,7,9,4,0,0,0,0,0,0,0,15,13,0,3,0,0,0,3,0,0,20,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,8,0,0,0,5,12,0,64,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,9,9,6,3,6,0,0,0,0,0,11,9,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,6,9,9,3,0,0,0,54
POA3268,11,0,7,3,0,5,6,18,5,46,6,0,25,0,0,3,9,17,0,56,39,4,28,3,0,5,10,32,0,119,48,8,18,0,0,9,11,26,3,124,58,10,19,3,0,6,15,15,5,143,72,4,23,3,0,4,26,19,0,155,41,3,7,0,0,4,0,4,5,67,12,0,0,0,0,0,0,4,0,17,4,0,0,0,0,0,0,0,0,4,294,38,128,18,5,28,81,127,15,733,4,0,0,10,0,21,0,10,0,50,0,4,0,21,3,5,0,14,0,49,17,21,9,14,10,0,0,14,0,85,35,23,6,7,13,7,0,11,0,116,39,18,5,17,16,6,8,19,0,125,38,16,7,11,27,8,3,13,0,128,19,6,0,3,9,5,0,3,0,39,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,159,87,31,86,72,47,12,94,5,598
