POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA4157,53,0,0,0,58,14,0,71,0,0,0,0,3,0,0,0,3,0,0,7,457,70,19,5,550,3,0,0,550,29,0,579,109,21,0,0,133,0,0,0,136,11,0,141,111,18,6,0,132,3,0,3,137,4,0,143,16,4,6,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,237,48,8,0,295,6,0,6,300,16,0,308,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,9,0,0,0,9,0,0,6,243,50,8,0,300,6,0,6,302,12,0,313,33,5,4,0,41,0,0,0,41,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,273,55,11,3,340,6,0,6,343,14,0,362,137,22,4,0,166,0,0,0,166,12,0,173,135,24,4,0,162,0,0,0,162,0,0,165
POA4158,5,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,92,3,3,0,102,4,0,4,106,0,0,107,27,0,0,0,30,0,0,0,30,0,0,30,29,0,0,0,29,0,0,0,27,0,0,27,0,0,0,0,3,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,59,4,0,4,61,0,0,61,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,58,3,0,0,62,4,0,4,63,0,0,63,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,6,0,0,61,4,0,4,67,0,0,67,23,0,0,0,30,0,0,0,30,0,0,30,12,3,0,0,17,0,0,0,17,0,0,17
POA4159,52,0,0,0,52,4,0,58,0,0,0,0,0,0,0,0,0,0,3,3,404,33,16,3,458,9,0,9,465,8,0,474,90,9,0,0,98,0,0,0,98,3,0,107,94,10,5,0,107,0,0,0,107,4,0,107,9,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,186,19,7,0,214,0,0,0,219,5,0,226,0,0,0,0,4,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,6,0,0,6,189,19,8,0,219,4,0,4,226,5,0,230,23,3,0,0,32,0,0,0,32,5,0,37,0,0,0,0,0,0,0,0,0,0,3,3,215,23,14,3,251,4,0,4,256,11,3,271,146,11,5,0,161,3,0,3,164,0,0,166,120,7,0,0,130,0,0,0,134,4,0,139
POA4160,65,0,0,0,66,13,0,80,0,0,0,0,0,0,0,0,0,0,0,0,501,71,11,4,591,0,4,3,599,25,0,617,173,12,3,0,195,3,0,3,199,12,0,208,136,22,0,3,161,0,0,0,161,3,0,167,9,5,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,320,37,9,3,367,3,0,3,373,15,0,392,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,7,3,0,0,0,4,0,0,0,3,0,0,9,323,37,9,3,376,3,0,3,379,18,0,398,48,5,0,0,52,0,0,0,52,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,371,43,9,3,427,3,0,3,434,25,0,456,271,14,3,0,291,5,0,4,297,7,0,302,177,24,3,0,208,0,0,0,208,3,0,211
POA4161,71,0,0,0,71,11,0,78,0,0,0,0,3,0,0,0,3,0,0,3,363,59,20,7,438,6,0,6,448,28,4,482,74,11,6,0,90,3,0,3,86,7,0,98,89,13,5,0,112,0,0,0,112,5,0,113,15,3,0,0,14,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,175,24,9,0,211,5,0,5,215,15,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,178,24,9,0,215,5,0,5,214,15,0,229,32,0,4,0,39,0,0,0,39,11,0,47,0,0,0,0,3,0,0,0,3,0,0,7,214,26,14,3,252,5,0,5,255,23,0,284,121,12,6,0,137,4,3,3,143,13,0,157,109,27,3,0,140,0,0,0,141,0,0,142
POA4163,52,5,0,5,53,3,0,59,3,0,0,0,3,0,0,0,3,0,0,4,278,35,11,0,326,7,0,7,332,31,0,361,74,12,0,0,91,0,0,0,92,8,0,97,85,11,0,0,96,3,0,3,97,8,0,100,5,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,164,21,11,0,192,0,0,0,195,15,0,211,0,0,0,0,4,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,7,0,0,0,5,0,0,5,167,26,11,0,202,6,0,6,201,15,0,215,36,3,0,0,42,3,0,3,46,8,0,50,3,0,0,0,3,0,0,0,3,0,0,4,210,27,11,0,245,7,0,7,253,19,0,273,105,15,4,0,126,3,0,3,125,12,0,142,92,17,3,0,114,6,0,6,115,4,0,119
POA4164,75,0,0,0,78,10,0,85,0,0,0,0,0,0,0,0,0,0,0,5,517,70,30,4,620,7,0,7,630,25,3,657,184,18,3,0,199,0,0,0,199,7,0,211,146,19,6,0,170,0,0,0,177,4,0,175,17,3,0,0,18,0,0,0,18,4,0,28,0,0,0,6,6,0,0,0,6,0,0,6,344,38,16,4,403,0,0,0,403,8,0,416,0,0,0,0,3,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,9,0,0,0,10,0,0,12,349,38,17,4,411,0,0,0,413,11,0,425,42,8,0,4,56,0,0,4,59,10,0,63,0,0,0,0,0,0,0,0,0,0,0,3,400,42,17,6,471,4,0,4,474,18,0,493,220,21,7,0,247,4,0,8,255,14,0,267,180,23,3,0,216,0,0,0,211,3,0,217
POA4165,153,0,0,0,155,13,0,169,0,0,0,0,4,0,0,0,4,0,0,4,1055,111,39,14,1217,12,0,7,1228,54,0,1280,280,29,5,4,315,0,4,3,319,16,0,340,241,33,7,0,282,0,0,0,285,11,0,297,29,4,4,0,31,0,0,0,31,0,0,31,0,0,0,6,8,0,0,0,8,0,0,8,552,64,14,14,644,6,4,7,647,29,0,683,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,7,0,0,0,7,0,0,7,9,0,0,0,8,0,0,0,13,0,0,13,559,63,14,14,652,6,0,5,657,29,0,688,89,6,3,3,103,4,0,4,110,18,0,121,0,0,0,0,3,0,0,0,3,0,0,3,650,72,20,11,757,9,0,11,771,44,0,815,399,34,6,6,445,7,0,13,456,21,0,480,309,37,10,0,360,5,0,5,363,8,0,372
POA4169,25,0,0,0,25,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,139,13,3,0,153,0,0,0,155,10,0,161,34,7,0,0,36,0,0,0,38,4,0,46,14,9,0,0,20,0,0,0,20,0,0,25,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,13,3,0,68,0,0,0,66,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,3,0,64,0,0,0,66,4,0,72,14,0,0,0,16,0,0,0,16,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,71,15,3,0,82,0,0,0,83,11,0,96,57,8,0,0,61,0,0,0,66,5,0,66,31,14,0,0,40,0,0,0,40,0,0,40
POA4170,78,0,0,0,83,3,0,83,0,0,0,0,0,0,0,0,0,0,0,0,671,71,10,3,753,10,0,10,765,20,4,784,183,17,0,0,200,10,0,10,208,6,0,216,128,17,0,0,148,8,0,8,156,4,0,156,12,0,0,0,15,0,0,0,15,4,0,15,0,0,0,0,6,0,0,0,6,0,0,6,330,36,0,0,369,12,0,12,378,13,0,391,0,3,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,5,0,0,5,6,3,0,0,5,0,0,0,8,0,0,8,335,37,3,0,374,11,0,11,385,13,0,397,31,3,0,0,43,0,0,0,41,12,0,52,0,0,0,0,0,0,0,0,0,0,0,0,365,41,5,0,412,13,0,13,426,24,0,445,241,27,0,0,270,8,0,10,279,11,0,290,149,20,3,0,173,0,0,0,177,8,0,182
POA4171,99,0,0,0,101,8,3,111,0,0,0,0,0,0,0,0,0,0,0,0,488,57,3,0,549,7,0,11,561,20,4,583,119,11,0,0,128,4,0,5,133,4,0,136,95,9,0,0,105,0,0,0,105,7,0,111,10,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,222,16,0,0,249,4,0,5,247,4,0,262,6,0,0,0,4,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,7,3,0,10,228,22,0,0,257,4,3,8,257,9,0,266,63,4,0,0,66,0,0,0,70,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,290,26,0,0,317,7,3,4,322,11,0,338,193,12,4,0,209,0,0,6,217,7,0,215,133,15,4,0,151,0,0,0,152,4,0,156
POA4172,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,121,13,0,0,136,0,0,0,136,5,0,140,36,3,4,0,43,3,0,3,47,0,0,46,17,6,0,0,20,0,0,0,22,0,0,20,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,54,7,4,0,64,4,0,4,71,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,7,4,0,64,4,0,4,71,3,0,78,5,0,0,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,67,7,4,0,75,4,0,4,80,4,0,88,27,0,0,0,33,0,0,0,32,4,0,39,29,3,0,0,30,0,0,0,30,0,0,28
POA4173,22,0,0,0,22,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,155,21,5,0,182,0,0,0,185,0,0,191,48,3,3,3,53,3,0,3,60,3,0,58,33,3,0,0,39,3,0,3,41,0,0,43,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,82,5,6,3,92,4,0,4,99,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,82,10,6,3,99,4,0,4,101,6,0,104,3,4,0,0,9,0,0,0,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,91,8,6,3,106,4,0,4,109,8,0,118,59,4,0,0,63,0,0,0,64,0,0,62,48,0,0,3,57,5,0,5,55,0,0,59
POA4174,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,55,0,0,0,57,7,0,66,28,0,0,0,28,0,0,0,28,0,0,30,6,0,0,0,7,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,32,0,0,0,32,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,32,0,0,0,32,0,0,40,3,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,36,0,0,0,39,4,0,42,35,0,0,0,38,0,0,0,38,0,0,38,14,0,3,0,21,0,3,3,17,0,0,19
POA4178,93,4,0,4,93,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,571,74,11,3,660,7,0,7,670,30,0,701,157,21,4,0,181,6,0,6,179,10,0,192,133,13,6,0,149,0,0,0,149,14,0,168,16,0,0,5,18,0,0,0,18,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,304,31,8,4,350,6,0,6,355,26,0,381,9,0,0,0,9,0,0,0,9,0,0,9,6,0,0,0,6,0,0,0,6,0,0,6,12,0,0,0,12,0,0,0,12,0,0,12,317,31,8,4,362,6,0,6,367,26,0,393,45,5,0,5,54,0,0,0,55,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,359,39,8,4,414,4,0,7,419,32,0,458,227,27,4,0,258,5,0,8,271,9,0,283,150,29,11,0,184,5,0,5,189,8,0,198
POA4179,81,0,0,0,84,6,0,95,0,0,0,0,0,0,0,0,0,0,0,0,558,49,10,6,624,8,0,10,631,23,0,659,154,22,4,0,179,0,0,0,186,9,0,188,135,10,0,0,144,0,0,3,147,5,0,154,16,4,0,0,17,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,303,38,10,0,347,4,0,3,349,12,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,308,38,10,0,350,3,0,8,359,12,0,367,38,0,0,0,35,0,0,0,39,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,347,35,10,0,388,7,0,6,397,22,0,422,243,25,4,0,271,4,0,4,274,9,0,282,179,13,4,0,198,3,0,9,200,10,0,208
POA4183,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,25,0,0,0,30,4,0,33,5,0,0,0,5,0,0,0,5,0,0,11,9,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,0,0,0,24,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,0,0,0,24,5,0,26,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,28,0,0,0,28,4,0,30,4,0,0,0,4,0,0,0,4,0,0,6,10,4,0,0,14,0,0,0,14,0,0,17
POA4184,10,0,0,0,10,22,0,33,0,0,0,0,0,0,0,0,0,0,3,3,32,17,4,0,50,0,0,0,49,22,3,86,7,0,0,0,6,0,0,0,10,3,0,12,10,4,0,0,13,0,0,0,13,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,23,0,0,0,24,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,0,0,4,0,3,0,0,3,0,3,8,8,0,0,8,14,12,0,0,25,0,3,6,32,6,0,41,4,3,0,0,8,0,0,0,10,13,0,23,0,0,0,0,0,0,0,0,0,0,4,4,24,13,0,0,35,5,3,6,44,13,4,59,5,4,0,0,10,0,0,0,10,0,0,12,15,3,5,0,20,0,0,0,23,0,0,25
POA4205,22,0,0,0,17,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0,3,99,0,0,0,102,5,0,108,18,0,0,0,20,0,0,0,21,0,0,24,13,4,0,6,17,0,0,0,17,0,0,17,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,6,39,0,0,0,40,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,6,42,0,0,0,43,0,0,42,4,5,4,0,11,3,0,0,12,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,38,11,4,3,51,3,3,0,54,8,0,65,19,0,0,0,23,0,0,0,23,4,0,22,16,0,0,0,16,0,0,0,16,6,0,20
POA4207,361,24,0,22,386,68,3,456,0,0,0,0,4,0,0,0,4,0,10,18,1282,227,56,25,1594,42,8,43,1632,136,18,1788,336,42,8,4,389,4,0,7,400,31,0,424,277,46,6,0,336,8,0,8,345,20,0,368,49,13,12,0,69,0,0,4,73,3,0,76,7,0,0,0,7,0,0,0,12,8,6,21,669,101,26,13,806,14,3,18,826,54,6,885,11,3,0,0,15,0,0,0,15,0,0,19,6,8,0,0,12,0,0,0,17,0,0,17,20,7,0,4,27,0,0,0,31,0,0,32,686,112,25,16,835,18,3,22,856,55,6,913,155,34,11,8,201,10,0,12,217,58,0,278,0,0,0,0,0,0,0,0,0,0,4,4,847,140,36,21,1040,29,6,35,1072,115,11,1198,366,51,15,0,437,3,0,5,442,29,0,472,313,59,13,3,380,3,0,10,384,31,0,421
POA4208,136,5,4,7,147,20,0,166,0,0,0,0,5,0,0,0,5,0,5,5,719,86,26,18,855,12,0,18,873,47,5,921,222,22,6,3,260,3,0,5,259,10,0,271,184,30,10,0,217,4,0,3,220,6,0,225,22,3,0,0,30,0,0,0,30,6,0,38,4,0,0,4,11,0,0,0,11,0,0,11,435,51,23,5,519,3,0,4,525,14,0,539,0,0,3,0,5,0,0,0,5,0,0,5,4,0,0,0,6,0,0,0,6,0,0,8,8,0,3,0,9,0,0,0,9,0,0,12,443,55,24,5,525,3,0,4,531,17,0,552,72,13,3,0,87,0,0,0,89,13,0,102,0,0,0,0,0,0,0,0,0,0,0,0,510,66,28,10,614,5,6,5,624,29,0,655,271,23,10,0,305,3,0,3,308,11,3,325,200,25,9,0,230,0,4,8,234,14,0,246
POA4209,382,21,5,27,407,80,0,491,8,0,0,3,9,0,0,0,9,0,7,23,1740,263,62,40,2103,59,15,73,2175,183,20,2373,401,51,16,0,467,8,7,18,488,27,0,512,361,85,13,5,468,10,0,10,482,26,0,503,60,6,6,0,68,0,3,3,74,4,0,83,8,3,0,7,14,0,0,0,14,0,0,14,828,144,40,11,1027,18,11,28,1050,59,0,1113,11,0,0,0,14,0,0,0,13,0,0,12,25,0,0,0,24,0,0,0,24,4,0,29,33,0,0,0,39,0,0,0,39,3,0,45,869,150,40,11,1065,19,11,27,1089,62,0,1156,181,47,9,3,234,12,4,9,252,49,4,303,4,0,0,0,7,0,0,0,7,0,3,15,1048,194,40,18,1303,30,16,43,1348,111,6,1466,527,61,13,4,607,12,3,18,623,26,3,653,406,90,15,7,517,10,0,10,530,27,0,562
POA4210,101,0,0,0,99,16,0,115,0,0,0,0,0,0,0,0,0,0,0,3,644,94,24,17,779,8,0,8,786,47,6,845,183,18,0,0,198,0,0,0,202,14,0,220,168,28,4,0,202,6,0,6,205,10,0,211,16,3,3,0,25,0,0,0,25,0,0,29,3,0,0,0,3,0,0,0,3,0,0,3,369,46,10,5,434,6,0,5,438,25,0,463,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,8,0,0,0,8,0,0,8,7,0,0,0,7,0,0,0,12,0,0,9,379,46,10,5,439,3,0,6,445,25,0,475,45,10,0,0,56,0,0,0,56,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,425,53,9,3,497,3,0,6,501,33,0,532,210,23,6,0,238,3,0,3,239,21,0,256,177,38,9,0,227,4,0,4,231,8,0,239
POA4211,228,13,8,14,240,47,0,285,3,8,0,0,8,0,0,0,8,0,7,18,1320,255,55,23,1656,24,7,32,1682,126,14,1827,346,30,7,3,389,7,0,7,395,22,0,420,335,61,18,0,411,0,0,3,418,14,0,431,40,12,3,0,66,0,0,0,66,7,0,69,0,0,0,6,8,0,0,0,8,0,0,7,723,106,37,13,878,10,0,12,886,45,0,935,7,0,0,0,5,0,0,0,9,3,0,9,8,0,0,0,12,0,0,0,12,3,0,16,11,6,0,0,20,0,0,0,18,4,0,26,734,106,35,13,894,13,0,14,904,51,0,956,124,26,4,6,164,9,6,9,171,21,0,195,0,3,0,0,5,0,0,0,4,0,3,4,866,141,39,16,1054,20,3,25,1081,73,3,1155,466,63,14,3,542,4,5,11,554,39,0,594,394,65,17,3,483,0,0,5,487,21,4,509
POA4212,128,5,0,5,129,30,0,164,0,0,0,3,7,0,0,0,7,0,5,13,611,98,31,16,749,15,0,18,769,72,12,843,183,23,3,0,217,5,0,5,216,18,0,237,174,26,3,0,208,0,0,4,211,4,0,218,12,3,0,0,24,0,0,0,24,0,0,24,4,0,0,4,9,0,0,0,9,0,0,9,379,51,12,8,450,7,0,11,464,24,0,487,0,0,0,0,3,6,0,6,5,0,0,7,7,0,0,0,8,0,0,0,8,0,0,6,7,0,0,0,10,6,0,6,9,0,0,15,386,55,12,7,464,8,0,13,471,29,0,503,74,15,8,0,93,4,0,4,93,20,0,118,0,0,0,0,0,0,0,0,0,0,0,0,459,71,18,14,557,15,0,13,569,47,3,619,283,30,8,3,320,5,0,5,329,21,0,350,209,48,8,0,268,0,0,0,267,20,0,281
