POA_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
POA4427,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,5,0,9
POA4428,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,5,4,0,11
POA4454,0,0,0,0,0,0,0,0,0,11,5,0,16,0,0,0,16,4,0,25
POA4455,0,0,0,0,0,0,6,0,4,129,59,9,201,5,11,14,218,98,0,317
POA4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4465,0,0,0,0,0,0,0,0,0,12,11,0,26,5,0,5,24,14,0,36
POA4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4468,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,0,0,9
POA4470,0,0,0,0,0,0,3,3,4,32,31,5,72,3,0,3,77,51,3,133
POA4472,0,0,0,0,0,0,0,0,0,10,15,0,29,0,0,0,29,17,0,45
POA4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4477,0,0,0,0,0,0,0,0,0,7,3,4,7,0,0,0,7,6,0,17
POA4478,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,11
POA4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4480,0,0,0,0,0,0,0,0,0,5,3,0,13,0,0,0,13,3,0,14
POA4481,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
POA4482,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
POA4486,0,0,0,0,0,0,0,0,0,8,5,0,10,6,0,4,12,8,0,20
POA4487,0,0,0,0,0,0,0,0,4,39,25,0,75,13,3,14,87,56,6,148
POA4488,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3
POA4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4490,0,0,0,0,0,0,0,0,4,24,14,3,36,4,0,3,39,45,0,85
POA4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4492,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,0,0,7
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4494,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,3,0,8
POA4496,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,0,0,5
POA4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
POA4500,0,7,0,0,0,4,8,11,27,760,456,112,1328,35,42,71,1403,700,21,2124
POA4501,0,4,0,0,0,4,0,6,7,127,77,18,222,9,8,19,241,151,11,396
POA4502,0,0,0,0,0,0,0,0,4,133,86,15,238,9,11,26,260,169,0,430
POA4503,6,12,0,0,0,12,7,16,29,1019,682,193,1899,65,71,135,2036,935,24,2999
POA4504,0,5,0,0,0,5,3,7,11,353,222,66,642,21,22,42,683,223,10,918
POA4505,5,7,0,0,0,7,3,8,15,378,278,78,735,18,37,50,784,419,9,1209
POA4506,0,3,0,0,0,3,4,11,22,417,349,99,862,60,45,109,970,636,15,1621
POA4507,4,3,0,0,0,5,11,3,20,166,148,57,370,12,15,33,402,407,11,821
POA4508,0,6,0,0,0,7,16,6,23,281,278,59,621,38,48,84,704,622,11,1342
POA4509,3,8,0,0,0,10,4,6,21,749,394,123,1267,31,26,58,1326,455,11,1794
POA4510,8,14,0,0,0,14,17,23,55,752,688,175,1619,101,97,197,1815,1497,41,3359
POA4511,4,4,0,0,0,5,0,8,16,99,121,37,252,5,8,14,265,186,7,461
POA4512,0,0,0,0,0,4,0,0,6,37,23,7,65,0,0,5,75,26,0,104
POA4514,0,0,0,0,0,0,3,4,11,58,68,24,145,5,3,11,151,120,3,281
POA4515,0,0,0,0,0,0,0,0,0,33,39,12,85,7,5,10,95,68,0,169
POA4516,0,0,0,0,0,0,0,5,0,38,32,5,71,0,0,0,74,54,0,129
POA4517,0,0,0,0,0,0,0,0,0,5,0,6,16,0,0,0,15,17,0,34
POA4518,0,0,0,0,0,0,0,0,0,48,59,14,121,0,9,12,135,89,0,223
POA4519,0,3,0,0,0,5,0,0,7,121,117,12,244,11,12,26,267,178,3,454
POA4520,3,3,0,0,0,3,0,0,10,106,83,24,217,0,8,6,220,112,0,339
POA4521,0,0,0,0,0,0,0,0,0,36,26,9,71,0,5,3,68,43,0,123
POA4550,0,3,0,0,0,3,0,0,3,58,63,13,130,0,7,6,136,90,0,228
POA4551,3,7,0,0,0,7,17,3,28,892,782,191,1877,63,63,120,1996,1003,18,3024
POA4552,0,0,0,0,0,0,3,0,4,66,125,21,216,4,4,15,231,141,0,374
POA4553,0,4,0,0,0,4,0,0,3,129,122,30,274,7,9,14,289,108,5,395
POA4554,0,0,0,0,0,0,0,0,0,12,17,3,31,0,0,0,33,29,0,65
POA4555,0,0,0,0,0,0,0,0,4,103,74,28,204,0,0,9,212,100,0,317
POA4556,9,6,0,0,0,6,4,11,24,618,492,105,1207,17,39,61,1269,518,22,1806
POA4557,0,0,0,0,0,0,0,9,16,360,308,64,733,12,20,28,766,252,17,1032
POA4558,0,6,0,0,0,6,0,3,14,281,253,69,602,16,18,35,635,370,14,1025
POA4559,0,0,0,0,0,0,0,0,5,84,59,14,154,7,4,16,167,98,0,271
POA4560,0,7,0,0,0,9,5,13,26,438,420,118,978,29,46,75,1048,667,20,1734
POA4561,0,0,0,0,0,0,0,3,3,65,70,13,149,4,8,14,166,130,0,294
POA4562,0,0,0,0,0,0,0,4,3,80,85,19,183,5,5,5,195,96,8,297
POA4563,0,3,0,0,0,3,0,5,7,74,107,21,198,3,10,10,207,131,5,350
POA4564,0,0,0,0,0,0,0,0,0,160,124,32,322,6,8,17,339,154,5,497
POA4565,0,9,0,0,0,3,0,3,10,159,185,56,406,11,3,16,418,241,10,668
POA4566,0,0,0,0,0,0,0,0,3,89,95,20,206,4,4,12,218,99,3,317
POA4567,0,0,0,0,0,0,0,0,7,114,126,34,266,9,10,17,289,160,0,447
POA4568,0,0,0,0,0,0,0,3,3,37,37,8,90,0,0,4,92,66,3,162
POA4569,0,0,0,0,0,0,0,0,0,25,20,3,47,4,0,0,50,41,4,96
POA4570,3,12,0,0,0,8,19,14,40,448,544,83,1074,49,37,80,1159,1101,31,2285
POA4571,0,0,0,0,0,0,0,0,0,3,7,0,16,0,0,0,19,17,0,39
POA4572,0,5,0,0,0,5,0,0,3,50,37,4,98,8,6,11,103,38,4,145
POA4573,3,4,0,0,0,4,0,9,10,419,403,83,901,21,24,41,941,359,10,1315
POA4574,0,0,0,0,0,0,5,0,5,9,11,0,22,0,0,0,22,29,0,45
POA4575,3,4,0,0,0,4,0,9,15,372,305,78,752,21,28,42,797,385,13,1194
POA4580,0,0,0,0,0,0,5,6,5,21,38,4,65,4,4,8,76,107,3,178
POA4581,0,0,0,0,0,0,0,0,0,4,17,3,19,0,0,0,19,14,0,38
POA4600,0,0,0,0,0,0,0,0,0,4,15,0,13,0,0,0,16,17,0,31
POA4601,0,0,0,0,0,0,3,0,3,5,7,0,12,0,0,0,12,19,0,33
POA4605,0,0,0,0,0,0,0,0,9,58,46,8,110,7,6,16,124,204,0,328
POA4606,0,0,0,0,0,0,0,0,0,24,27,5,50,0,7,9,59,54,0,111
POA4608,0,0,0,0,0,0,0,0,0,9,8,0,14,3,0,3,20,12,0,35
POA4610,0,6,0,0,0,6,8,0,15,153,160,27,342,6,17,20,369,324,4,694
POA4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA4612,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,10
POA4613,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,12,12,0,26
POA4614,0,0,0,0,0,0,0,3,0,8,7,0,20,4,3,3,25,33,3,59
POA4615,0,0,0,0,0,0,9,0,12,53,47,11,109,9,9,18,128,187,7,321
POA4620,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,9,5,0,17
POA4621,0,0,0,0,0,0,3,0,5,3,20,4,18,4,0,4,25,38,0,62
POA4625,0,0,0,0,0,0,0,0,0,21,23,0,49,3,5,7,53,39,4,99
POA4626,0,0,0,0,0,0,0,0,0,19,13,3,34,0,0,0,38,16,0,53
POA4627,0,0,0,0,0,0,0,0,0,13,7,0,13,5,5,4,25,14,0,38
POA4630,0,0,0,0,0,0,0,0,0,24,12,0,39,4,3,10,46,35,0,78
POA4650,0,0,3,0,4,7,14,14,30,328,363,50,740,57,62,119,862,900,24,1783
POA4655,5,13,0,0,0,18,36,24,74,751,789,108,1650,100,84,180,1829,1441,44,3314
POA4659,0,3,0,0,0,3,5,0,6,39,30,6,72,8,0,9,79,101,0,188
POA4660,0,0,0,0,0,0,0,3,5,53,38,14,110,5,3,10,120,140,7,271
POA4662,0,0,0,0,0,0,0,0,0,12,9,7,20,3,0,0,25,22,0,49
POA4670,3,13,0,0,5,16,30,41,84,1071,978,133,2180,115,124,238,2421,1729,62,4213
POA4671,0,0,0,0,0,7,3,3,14,42,50,5,99,12,5,17,119,140,9,264
POA4673,0,0,0,0,0,0,0,0,0,9,3,0,15,0,0,0,15,10,0,27
POA4674,0,0,0,0,0,0,0,5,4,6,14,0,11,6,0,3,19,34,5,51
POA4676,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,8,3,0,14
POA4677,0,0,0,0,0,0,4,3,7,27,24,7,59,4,0,5,67,54,5,120
POA4678,0,0,0,0,0,0,0,0,0,5,10,0,12,0,0,0,12,12,0,24
POA4680,8,9,5,5,4,16,7,23,46,758,523,86,1366,113,97,213,1584,923,30,2538
POA4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA4695,0,0,0,0,0,0,0,0,0,9,8,4,18,0,0,0,17,19,0,41
POA4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
POA4699,0,0,0,0,0,0,0,0,0,11,3,0,13,0,0,0,10,5,0,18
POA4700,3,3,0,0,0,3,6,13,22,312,201,32,545,35,20,52,600,363,8,972
POA4701,4,9,0,0,0,11,21,13,45,733,520,84,1336,61,65,126,1462,828,28,2309
POA4702,0,3,0,0,0,3,12,11,22,379,261,60,696,37,30,67,764,418,25,1207
POA4703,0,3,0,0,0,3,0,12,16,320,250,46,616,23,20,42,651,299,20,971
POA4704,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8
POA4705,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,0,0,5
POA4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
POA4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,0,13
POA4709,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,11,4,0,13
POA4710,0,0,0,0,0,0,0,3,3,68,66,16,150,7,0,10,156,96,3,256
POA4711,0,0,0,0,0,0,0,0,0,22,11,0,35,0,0,4,40,13,0,51
POA4712,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,7,0,11
POA4713,0,0,0,0,0,0,0,0,3,22,20,3,48,6,3,10,58,86,4,145
POA4714,0,0,0,0,0,0,4,9,7,24,22,0,49,11,4,15,66,86,9,158
POA4715,0,0,0,0,0,0,0,0,5,104,42,9,153,7,0,5,162,69,0,232
POA4716,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,10,3,0,15
POA4717,0,3,0,0,0,3,0,0,3,75,22,3,102,11,6,16,119,60,0,180
POA4718,0,0,0,0,0,0,0,0,7,23,13,3,39,6,0,6,50,33,0,81
POA4719,0,0,0,0,0,0,0,0,0,9,9,0,14,0,0,0,14,14,0,29
POA4720,0,3,0,0,0,3,0,6,13,225,115,29,368,7,16,21,393,110,16,515
POA4721,0,0,0,0,0,0,0,0,0,40,21,5,61,0,3,4,66,31,0,92
POA4722,0,0,0,0,0,0,0,0,0,12,5,0,19,0,0,0,19,15,0,34
POA4723,0,0,0,0,0,0,0,0,0,20,10,0,31,0,0,0,32,9,0,45
POA4724,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,13,6,0,16
POA4725,0,0,0,0,0,0,0,0,6,18,8,6,35,0,0,0,34,17,0,55
POA4726,0,0,0,0,0,0,0,0,0,8,3,0,12,0,0,0,14,4,0,18
POA4727,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,4,0,12
POA4728,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3
POA4730,0,4,0,0,0,4,0,0,3,47,31,3,84,0,0,3,86,28,0,121
POA4731,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,6
POA4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
POA4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4735,0,0,0,0,0,0,0,0,4,12,5,5,22,0,0,0,28,0,0,27
POA4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4737,0,0,0,0,0,0,4,5,3,96,59,15,163,11,10,22,187,115,7,307
POA4738,0,0,0,0,0,0,0,0,0,3,8,0,11,0,0,0,11,12,0,26
POA4739,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,7,0,12
POA4740,10,15,0,0,0,17,25,22,62,1353,833,128,2311,97,75,170,2480,1152,39,3668
POA4741,0,0,0,0,0,0,0,4,3,66,34,4,108,7,3,4,116,58,10,179
POA4742,0,0,0,0,0,0,0,0,0,10,9,0,10,0,0,0,9,10,0,23
POA4743,0,0,0,0,0,0,0,0,5,10,5,0,16,0,0,0,16,0,0,18
POA4744,0,0,0,0,0,0,0,0,0,156,45,7,210,9,5,13,223,36,3,264
POA4745,0,0,0,0,0,0,0,0,0,47,27,3,77,3,0,3,77,18,0,96
POA4746,0,0,0,0,0,0,0,0,0,12,9,3,28,0,0,3,29,5,0,29
POA4750,3,3,0,0,0,3,0,0,6,101,71,17,185,7,4,10,191,68,4,270
POA4751,0,0,0,0,0,0,0,0,0,63,35,6,103,4,7,8,114,37,0,150
POA4753,0,0,0,0,0,0,0,0,3,46,31,4,85,5,9,11,94,35,3,126
POA4754,0,0,0,0,0,0,0,0,4,30,23,3,57,0,0,8,60,33,0,92
POA4756,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,15,9,0,25
POA4757,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,11,4,0,13
POA4798,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,8,0,26
POA4799,0,0,0,0,0,0,0,0,0,5,7,0,18,0,0,0,15,12,0,24
POA4800,5,5,0,0,0,5,0,0,6,124,94,23,244,5,9,13,252,100,0,358
POA4802,0,6,0,0,0,4,5,4,10,167,117,11,296,11,9,22,325,123,8,447
POA4804,0,0,0,0,0,0,0,0,0,11,14,4,30,6,0,10,44,30,0,76
POA4805,0,0,0,0,0,0,5,0,5,114,104,12,232,12,12,19,248,166,0,413
POA4806,0,0,0,0,0,0,4,0,4,36,33,5,75,3,6,7,86,62,3,152
POA4807,0,0,0,0,0,0,4,3,12,138,81,16,236,3,10,15,251,162,9,419
POA4808,0,0,0,0,0,0,0,0,0,8,6,3,18,0,0,0,16,10,0,31
POA4809,0,0,0,0,0,0,0,0,0,5,5,0,10,3,0,3,15,10,0,22
POA4810,0,4,0,0,0,4,3,0,14,318,180,25,525,26,12,40,564,262,10,841
POA4811,0,4,0,0,0,4,0,3,13,211,123,33,367,12,13,23,392,184,11,585
POA4812,0,0,0,0,0,4,3,5,13,378,248,36,666,18,41,61,725,361,12,1098
POA4814,0,6,0,3,3,9,8,15,29,737,503,67,1310,56,59,118,1424,762,23,2209
POA4815,0,5,0,0,0,5,9,12,18,398,263,61,729,52,38,92,820,509,15,1347
POA4816,0,4,0,0,0,4,3,6,11,74,52,19,151,9,14,27,171,218,6,394
POA4817,0,3,0,0,0,3,8,13,23,625,369,51,1044,36,35,67,1111,456,18,1589
POA4818,5,9,0,0,0,9,4,12,24,525,355,64,940,34,32,63,1006,356,18,1380
POA4819,0,0,0,0,0,0,0,0,0,29,23,8,54,0,4,4,56,30,0,85
POA4820,0,0,0,0,0,0,3,4,12,179,93,26,294,15,16,28,323,174,14,509
POA4821,0,0,0,0,0,0,0,0,0,15,7,0,23,0,0,0,21,20,0,44
POA4822,0,0,0,0,0,0,0,0,0,13,3,0,18,0,0,0,18,4,0,18
POA4823,0,0,0,0,0,0,0,0,0,12,3,0,12,0,0,0,12,3,0,19
POA4824,0,0,0,0,0,0,4,3,6,33,14,9,46,8,0,11,58,43,5,109
POA4825,6,7,0,0,0,7,11,12,25,355,119,36,505,31,17,51,559,350,17,920
POA4828,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,12,0,12
POA4829,0,0,0,0,0,0,0,0,0,7,4,4,14,0,0,0,15,8,3,24
POA4830,0,0,0,0,0,0,0,0,0,10,5,3,17,4,4,4,25,68,0,90
POA4849,0,0,0,0,0,0,0,0,3,8,7,3,21,0,0,0,20,35,0,54
POA4850,0,7,0,0,0,7,0,5,11,91,84,17,192,7,7,14,208,187,18,412
POA4852,0,0,0,0,0,0,0,0,3,45,43,7,97,0,0,5,102,45,0,152
POA4854,0,0,0,0,0,0,0,4,7,55,49,3,109,0,0,7,115,95,6,216
POA4855,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,16,13,0,32
POA4856,0,0,0,0,0,0,0,0,0,11,9,0,17,0,0,0,20,14,3,36
POA4858,3,3,0,0,0,3,0,0,3,22,11,3,33,3,0,3,39,19,0,59
POA4859,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,3,13,11,0,20
POA4860,4,3,0,0,0,7,6,8,18,112,114,23,250,22,24,46,293,234,8,533
POA4861,0,0,0,0,0,0,0,0,0,14,9,0,25,5,0,12,28,28,4,63
POA4865,4,5,0,0,0,5,4,4,12,140,90,10,240,9,11,19,260,134,10,398
POA4868,0,10,0,0,0,4,12,10,25,431,324,39,801,38,49,84,879,434,12,1323
POA4869,0,6,0,0,0,6,3,10,20,364,272,34,670,47,26,75,746,388,12,1147
POA4870,5,6,3,0,3,10,25,25,66,1182,915,115,2219,109,98,203,2418,1209,50,3678
POA4871,0,3,0,0,0,3,7,3,17,88,81,17,185,28,11,44,227,276,6,505
POA4872,0,0,0,0,0,0,3,0,7,43,26,6,69,5,8,10,83,74,0,163
POA4873,0,5,0,0,0,5,3,4,16,61,72,12,147,4,3,10,154,119,8,286
POA4874,0,5,0,0,0,5,3,11,19,83,28,11,120,10,0,12,128,56,12,192
POA4875,0,4,0,0,0,4,6,6,20,153,78,18,247,19,0,21,264,301,9,577
POA4876,0,0,3,0,3,4,0,4,9,64,22,7,95,15,7,22,120,92,7,217
POA4877,0,0,0,0,0,0,0,0,0,41,38,6,88,0,0,0,96,39,4,131
POA4878,0,0,0,0,0,0,3,6,13,294,196,29,518,16,13,30,539,218,7,769
POA4879,0,4,0,0,0,4,0,9,9,347,281,40,671,19,20,36,709,243,12,957
POA4880,0,7,0,0,0,3,11,10,23,169,112,18,308,22,19,42,349,272,11,632
POA4881,0,0,0,0,0,0,0,6,6,32,51,7,91,3,9,12,107,93,7,199
POA4882,0,0,0,0,0,0,0,0,3,38,21,3,63,0,0,0,64,32,0,95
POA4883,0,6,0,0,0,6,0,5,11,119,124,22,257,10,7,13,278,173,4,456
POA4884,3,3,0,0,0,3,0,0,6,18,17,4,46,0,0,3,47,28,0,77
POA4885,0,4,0,0,0,4,0,3,3,36,44,10,85,0,0,0,87,70,4,161
POA4886,0,0,0,0,0,0,0,0,0,10,7,0,16,0,0,0,16,11,0,31
POA4887,0,0,0,0,0,4,0,0,5,19,19,0,36,5,0,7,36,44,0,85
POA4888,0,0,0,0,0,0,0,0,0,27,26,4,62,5,9,14,73,69,0,148
POA4890,0,3,0,0,0,3,3,4,9,21,12,7,38,6,0,0,43,53,10,102
POA4891,0,0,0,0,0,0,0,0,4,5,0,4,9,0,0,0,9,7,0,20
POA4892,0,3,0,0,0,5,6,11,24,41,39,4,84,39,4,46,130,245,20,389
POA4895,0,6,0,0,0,3,0,5,13,45,39,14,92,14,6,17,112,149,7,272
POA5000,0,0,0,0,0,0,0,3,5,144,75,5,224,9,9,21,244,150,3,393
POA5006,0,0,0,0,0,0,0,0,6,62,34,3,97,0,10,8,102,48,0,151
POA5007,0,0,0,0,0,0,3,0,5,133,80,5,224,4,12,13,244,116,3,360
POA5008,0,0,0,0,0,0,0,0,3,180,142,17,328,14,13,28,362,317,4,685
POA5009,0,0,0,0,0,0,0,0,0,78,59,0,135,0,9,9,149,107,0,255
POA5010,0,0,0,0,0,0,0,0,10,51,52,4,110,11,13,17,131,169,3,307
POA5011,0,0,0,0,0,0,0,0,5,186,154,22,365,11,9,19,387,221,4,616
POA5012,0,3,0,0,0,3,7,3,13,138,130,17,290,18,11,33,317,364,4,689
POA5013,0,0,0,0,0,0,0,3,8,158,151,8,312,9,20,30,340,317,10,668
POA5014,0,0,0,0,0,0,3,0,8,204,139,29,371,10,15,23,395,283,8,683
POA5015,0,0,0,0,0,0,0,0,0,129,75,13,214,13,3,18,233,101,0,340
POA5016,0,0,0,0,0,0,4,0,3,170,100,13,287,0,4,9,292,166,0,456
POA5017,0,0,0,0,0,0,0,4,9,90,89,12,194,12,11,25,219,201,12,433
POA5018,0,0,0,0,0,0,0,0,0,86,63,8,155,8,3,7,164,72,0,232
POA5019,0,0,0,0,0,6,6,0,7,135,108,18,259,10,13,18,279,201,4,486
POA5020,0,0,0,0,0,0,0,0,5,48,30,3,87,0,0,4,82,48,0,135
POA5021,0,0,0,0,0,0,0,8,3,74,47,5,135,5,8,12,142,83,4,232
POA5022,0,0,0,0,0,0,0,3,8,215,134,11,363,12,8,17,382,173,3,559
POA5023,0,3,0,0,0,3,3,3,15,279,197,29,508,18,15,29,541,443,17,993
POA5024,0,0,0,0,0,0,0,0,4,180,128,12,316,11,4,17,329,192,13,537
POA5025,0,0,0,0,0,0,0,0,0,124,80,16,215,3,4,10,228,156,0,388
POA5031,0,0,0,0,0,0,0,0,0,136,89,12,239,7,7,9,250,197,4,452
POA5032,0,0,0,0,0,0,0,0,3,170,97,19,285,13,13,23,307,180,3,493
POA5033,0,0,0,0,0,0,4,0,5,112,81,8,199,7,11,17,217,185,4,405
POA5034,0,0,0,0,0,0,3,0,4,135,82,8,225,8,6,15,241,87,3,328
POA5035,0,0,0,0,0,0,0,0,0,89,55,10,158,0,7,7,165,71,0,237
POA5037,0,0,0,0,0,0,0,0,0,154,107,8,268,5,6,12,282,154,5,439
POA5038,0,0,0,0,0,0,6,3,7,236,136,7,376,11,9,20,396,261,7,659
POA5039,0,0,0,0,0,0,4,0,0,135,88,12,234,4,12,17,249,133,4,388
POA5040,0,0,0,0,0,0,0,0,0,16,18,0,37,0,0,6,38,40,0,75
POA5041,0,0,0,0,0,0,0,0,0,187,116,11,317,6,4,10,324,140,3,465
POA5042,0,0,0,0,0,0,0,0,3,136,116,8,261,10,6,12,270,170,4,443
POA5043,0,0,0,0,0,0,0,3,4,276,263,27,561,14,15,32,594,407,15,1016
POA5044,0,0,0,0,0,0,0,0,6,145,106,12,264,4,5,8,279,129,4,416
POA5045,0,3,0,0,0,3,0,5,8,199,150,16,361,8,11,20,380,145,6,531
POA5046,0,0,0,0,0,0,0,0,5,176,120,7,305,3,3,11,315,160,7,476
POA5047,0,0,0,0,0,0,6,3,8,156,106,15,276,12,14,26,301,184,0,488
POA5048,0,0,0,0,0,0,0,0,5,221,151,18,391,14,12,26,418,189,3,611
POA5049,0,0,0,0,0,0,0,0,0,163,104,13,274,4,6,11,288,125,0,414
POA5050,0,0,0,0,0,0,0,0,0,83,55,8,144,0,0,4,148,70,0,220
POA5051,0,3,0,0,0,3,0,4,7,230,117,10,360,9,9,8,369,111,4,479
POA5052,0,0,0,0,0,0,0,0,0,73,66,6,140,6,4,4,150,52,0,194
POA5061,0,0,0,0,0,0,0,0,0,128,72,11,210,3,10,7,220,100,5,319
POA5062,0,0,0,0,0,0,0,3,3,206,142,10,362,11,8,15,378,121,0,508
POA5063,0,0,0,0,0,0,3,0,3,197,113,13,325,7,10,13,337,145,0,488
POA5064,0,5,0,0,0,0,3,0,3,108,66,8,176,5,3,13,190,121,0,309
POA5065,0,0,0,0,0,0,5,0,5,118,95,12,223,8,6,14,237,99,0,341
POA5066,6,6,0,0,0,4,6,0,8,127,103,11,240,7,0,13,253,131,0,381
POA5067,0,0,0,0,0,0,0,0,0,151,77,9,238,8,6,16,254,96,3,356
POA5068,0,4,0,0,0,4,0,0,4,180,125,12,315,12,7,20,332,140,0,472
POA5069,0,0,0,0,0,0,0,0,5,94,58,7,163,5,6,15,174,77,0,253
POA5070,0,0,0,0,0,0,0,3,3,187,133,21,346,6,8,13,364,230,7,599
POA5072,0,4,0,0,0,4,0,0,7,175,115,10,299,9,13,24,324,169,8,499
POA5073,0,0,0,0,0,0,3,3,11,235,192,18,443,13,22,34,477,287,3,766
POA5074,0,0,0,0,0,4,0,9,9,201,161,22,382,16,12,28,412,255,15,673
POA5075,0,0,0,0,0,0,0,0,4,128,109,10,247,10,7,19,264,170,3,437
POA5076,0,0,0,0,0,0,0,0,5,137,92,10,232,3,8,12,241,104,0,348
POA5081,0,0,0,0,0,0,0,0,0,127,60,8,199,5,3,7,209,85,0,297
POA5082,0,0,0,0,0,0,0,0,3,217,119,14,350,6,10,13,361,173,6,545
POA5083,0,0,0,0,0,0,0,0,0,116,77,8,199,3,6,12,214,108,0,321
POA5084,0,0,0,0,0,3,3,6,15,76,75,6,162,16,14,35,198,301,12,509
POA5085,3,4,0,0,0,5,3,3,11,319,216,25,554,28,21,54,605,356,6,976
POA5086,0,4,0,0,0,4,0,4,10,218,174,23,414,15,17,34,448,334,5,788
POA5087,0,0,0,0,0,0,4,5,5,172,119,11,297,6,13,17,315,191,8,515
POA5088,0,0,0,0,0,0,0,0,0,50,52,3,109,7,0,7,117,80,0,197
POA5089,4,4,0,0,0,4,0,0,4,84,64,12,162,9,6,13,171,80,0,258
POA5090,0,0,0,0,0,0,0,0,0,107,80,8,197,3,0,7,201,113,0,320
POA5091,0,0,0,0,0,4,0,0,5,123,82,5,210,6,5,11,226,102,0,329
POA5092,0,0,0,0,0,5,4,0,7,268,220,33,526,13,20,32,552,314,4,876
POA5093,0,0,0,0,0,0,0,0,0,149,108,13,265,11,5,19,289,208,5,500
POA5094,0,0,0,0,0,0,0,0,0,6,8,0,19,0,0,0,22,30,0,45
POA5095,0,8,0,0,3,10,3,4,23,324,214,29,571,23,21,40,612,307,12,927
POA5096,0,8,0,0,0,8,5,0,12,226,177,28,428,15,20,33,462,301,6,764
POA5097,0,5,0,0,0,5,0,0,6,225,166,21,406,18,16,33,440,206,4,648
POA5098,0,0,0,0,0,0,5,0,3,177,154,23,350,7,14,27,379,271,3,653
POA5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
