POA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3084,11047,11755,22799,262,273,535,24,36,61,1116,1254,2368,22,17,35,7,3,13,6,9,14,3,5,9,0,0,0,0,5,7,0,0,0,1177,1332,2512,88,86,171,12,15,30,1544,1707,3252,362,398,756,12949,13853,26805
POA3085,5682,6162,11850,84,90,174,66,22,94,552,532,1084,99,43,143,14,4,22,7,5,18,0,0,4,12,13,23,16,8,24,0,0,0,780,634,1412,22,36,62,6,5,9,892,764,1657,202,170,370,6776,7102,13874
POA3087,3846,4028,7871,36,36,72,10,5,10,366,355,720,10,5,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,381,370,751,22,19,42,9,3,7,440,428,870,139,149,288,4421,4603,9026
POA3088,11509,12161,23673,170,208,374,14,21,37,922,986,1905,11,12,29,0,0,4,0,0,0,0,3,0,0,0,0,10,6,23,0,0,0,967,1032,1997,58,56,111,15,9,27,1206,1303,2512,331,372,702,13042,13840,26880
POA3089,5456,5627,11085,69,67,138,9,5,12,378,392,768,7,8,9,3,6,9,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,401,408,808,10,15,27,5,3,8,489,491,978,142,154,289,6082,6275,12354
POA3090,1165,1171,2338,8,5,11,0,4,4,72,71,142,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,77,154,0,4,4,0,0,0,86,84,170,32,27,62,1289,1279,2567
POA3091,722,695,1420,4,0,16,0,0,0,41,59,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,57,104,0,0,0,0,0,0,53,63,118,35,30,62,811,787,1597
POA3093,1638,1773,3414,39,39,81,3,5,4,129,164,286,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,134,162,302,9,4,7,0,3,3,188,206,391,66,55,120,1893,2039,3926
POA3094,3825,4136,7954,106,118,226,0,3,5,299,348,651,4,3,4,0,0,0,0,0,4,4,5,9,0,0,0,0,0,0,0,0,0,311,368,674,12,23,37,0,3,6,431,509,942,132,114,241,4380,4759,9143
POA3095,12392,12897,25283,176,182,354,19,17,35,772,838,1608,5,12,21,3,5,8,3,11,12,5,3,9,0,0,3,3,0,4,0,0,0,808,886,1694,43,44,86,17,10,27,1039,1125,2160,328,342,668,13762,14359,28122
POA3096,850,857,1710,12,18,33,0,0,0,56,49,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,113,0,4,4,0,0,0,71,67,144,26,23,47,949,947,1901
POA3097,661,661,1326,4,0,3,6,0,6,54,48,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,56,111,9,3,9,0,0,0,66,59,121,40,41,83,770,761,1524
POA3099,2188,2239,4431,25,26,48,4,3,6,141,118,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,128,270,7,0,9,0,0,0,177,152,332,88,94,179,2456,2481,4938
POA3101,9461,10411,19872,222,214,435,44,52,96,1326,1339,2665,22,16,36,13,9,17,16,13,24,10,6,9,6,6,9,15,9,24,0,0,0,1447,1440,2887,113,117,234,14,23,32,1800,1801,3598,423,438,859,11683,12643,24324
POA3102,2783,2910,5693,36,48,79,6,4,11,282,258,541,0,3,8,6,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,294,267,565,21,29,46,0,0,5,352,344,694,82,90,174,3224,3343,6567
POA3103,6028,6971,13001,136,170,307,19,13,33,703,777,1482,11,11,20,5,0,10,8,4,16,3,3,11,4,4,5,4,0,6,0,0,0,758,824,1579,95,108,199,6,0,6,992,1102,2097,195,239,432,7212,8314,15530
POA3104,8880,9241,18119,262,250,509,10,18,30,870,882,1749,3,4,13,4,8,9,4,3,12,0,0,0,0,0,0,0,7,9,0,0,0,899,923,1819,125,124,253,15,8,15,1297,1303,2600,232,253,479,10405,10799,21201
POA3105,4679,4947,9628,70,67,131,5,6,12,439,421,862,6,4,6,6,10,16,0,0,3,4,0,4,0,0,0,0,0,4,0,0,0,467,437,904,28,30,59,5,0,8,566,537,1100,135,171,303,5380,5658,11035
POA3106,7158,7627,14788,81,87,168,12,11,21,535,587,1123,11,0,13,12,9,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,572,614,1186,72,61,138,8,10,16,735,775,1508,253,300,551,8147,8698,16846
POA3107,5884,6347,12234,75,82,159,8,17,24,523,578,1100,0,6,8,3,3,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,535,612,1146,32,48,80,9,4,15,655,743,1402,176,219,393,6714,7312,14031
POA3108,9507,10299,19805,343,394,739,35,33,61,1431,1507,2932,20,23,42,9,10,20,5,7,11,5,8,10,5,3,4,3,0,9,0,0,0,1507,1582,3092,175,188,361,13,14,28,2036,2183,4213,404,418,819,11941,12894,24839
POA3109,12464,13442,25905,259,265,526,20,28,47,1378,1466,2846,12,21,30,13,15,26,5,3,7,11,10,22,4,0,4,10,9,15,0,0,0,1447,1551,2995,187,215,396,10,11,23,1904,2039,3942,420,427,852,14780,15909,30696
POA3111,5221,5740,10964,60,58,116,8,14,16,442,455,895,5,4,12,0,0,3,3,0,4,0,3,5,0,0,0,0,5,5,0,0,0,463,480,941,48,46,95,7,5,18,577,593,1172,195,234,429,5997,6563,12563
POA3113,3769,3778,7551,51,38,88,5,11,14,275,300,577,3,4,11,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,288,316,603,15,13,29,3,0,5,356,373,722,112,104,218,4234,4256,8492
POA3114,1739,1655,3390,26,30,50,3,6,8,128,142,268,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,143,279,4,7,13,0,0,0,161,181,340,44,45,91,1943,1881,3824
POA3115,1727,1747,3474,6,5,12,4,4,6,113,121,228,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,122,239,7,4,10,0,0,0,129,133,264,48,37,85,1902,1917,3820
POA3116,4925,5086,10018,65,78,140,8,4,15,473,517,989,7,3,14,0,0,0,3,6,3,0,4,4,0,0,0,5,0,4,0,0,0,492,537,1033,21,12,39,9,12,20,586,642,1224,182,188,369,5696,5912,11611
POA3121,10449,11017,21472,703,729,1430,110,128,241,2703,2812,5518,87,102,184,40,47,91,44,44,92,14,14,25,12,17,24,24,24,45,0,0,0,3039,3183,6216,235,258,491,49,40,89,4019,4207,8229,794,751,1545,15263,15982,31246
POA3122,7789,8419,16211,295,322,616,56,81,137,1830,1923,3752,34,41,81,24,23,43,19,16,39,13,9,23,4,3,11,5,9,18,0,0,0,1990,2109,4095,116,139,255,26,33,58,2428,2604,5029,454,421,878,10668,11446,22118
POA3123,5285,5892,11173,210,225,437,27,33,59,1033,1156,2184,17,40,58,4,3,12,12,17,26,8,11,16,0,0,4,4,8,11,0,0,0,1102,1264,2371,115,88,200,9,13,23,1434,1595,3032,232,261,494,6954,7741,14699
POA3124,8492,9588,18086,227,271,505,37,37,72,1022,1124,2149,14,11,28,5,8,15,9,10,14,5,0,7,0,0,3,3,0,5,0,0,0,1102,1194,2290,120,116,237,18,15,35,1467,1598,3061,300,366,666,10259,11552,21811
POA3125,5091,5769,10860,232,211,441,45,41,85,1265,1270,2536,22,18,39,8,8,16,10,13,21,19,18,38,10,3,12,13,6,19,0,0,0,1380,1382,2762,99,96,190,20,14,37,1734,1700,3428,382,356,737,7205,7817,15026
POA3126,3108,3496,6609,68,69,132,8,10,11,319,335,653,3,11,13,5,3,6,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,335,361,693,25,26,50,6,9,9,433,455,889,103,125,231,3646,4074,7727
POA3127,7464,8310,15775,95,112,211,9,16,23,800,895,1691,4,6,11,9,9,10,7,7,9,9,7,13,0,0,0,7,3,11,0,0,0,841,941,1779,71,98,171,19,17,34,1037,1165,2199,272,234,504,8775,9709,18483
POA3128,7764,8506,16268,536,530,1067,40,39,77,1595,1675,3273,31,40,67,22,18,42,19,8,24,15,23,41,0,5,8,6,14,18,0,0,0,1730,1820,3553,217,208,427,57,49,104,2541,2608,5151,609,661,1270,10919,11777,22690
POA3129,7152,7672,14824,189,183,371,20,22,38,855,882,1739,11,12,30,5,6,9,4,5,4,7,3,9,6,7,9,4,0,4,0,0,0,917,934,1854,89,95,184,11,7,17,1206,1220,2422,256,266,516,8608,9155,17767
POA3130,13583,14451,28041,338,335,672,32,25,57,1418,1382,2803,11,17,33,5,3,10,4,7,8,13,0,9,3,3,6,0,5,12,0,0,0,1491,1451,2940,101,86,194,20,21,41,1954,1891,3844,439,454,898,15982,16801,32781
POA3131,9298,10099,19391,124,126,247,10,8,19,1034,1007,2041,5,7,11,0,0,7,0,8,6,5,13,18,9,4,14,0,0,0,0,0,0,1065,1050,2113,85,91,174,18,15,34,1290,1282,2574,456,525,976,11048,11902,22946
POA3132,6873,7331,14203,118,105,224,10,8,24,772,834,1610,11,5,17,0,0,3,7,9,14,3,3,6,0,0,0,0,0,3,0,0,0,810,865,1678,51,57,104,8,11,16,986,1042,2025,184,195,379,8038,8564,16603
POA3133,9639,10214,19853,150,158,304,11,14,31,838,836,1675,4,10,14,6,4,14,3,3,11,0,3,9,0,0,3,0,0,5,0,0,0,882,875,1755,87,76,156,6,11,19,1116,1119,2238,288,410,700,11051,11741,22793
POA3134,14285,14814,29093,275,262,532,30,26,55,1521,1650,3172,8,13,21,10,12,17,6,5,7,3,0,6,0,3,3,7,6,11,0,0,0,1587,1715,3295,79,103,183,31,26,57,1962,2103,4070,555,560,1114,16804,17474,34273
POA3135,8674,9076,17759,147,139,291,16,20,35,784,806,1589,4,5,11,0,3,3,0,0,0,0,0,0,4,0,10,3,7,11,0,0,0,811,843,1655,32,50,83,15,10,24,1007,1046,2053,329,316,645,10017,10440,20457
POA3136,18709,20481,39192,249,274,523,22,21,45,2019,2193,4210,15,22,35,3,10,13,5,8,14,9,4,11,8,5,11,0,0,0,0,0,0,2070,2265,4338,91,97,191,31,24,54,2441,2658,5104,665,773,1440,21816,23915,45731
POA3137,5968,6394,12364,74,100,181,5,4,7,602,703,1303,8,5,15,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,622,714,1336,14,22,33,19,9,27,727,845,1574,194,207,400,6892,7445,14336
POA3138,9767,9951,19722,214,229,440,12,9,22,866,894,1762,16,9,29,3,6,6,5,0,5,8,5,8,3,6,7,0,0,0,0,0,0,906,927,1827,26,29,51,18,8,24,1152,1193,2346,348,341,687,11268,11482,22753
POA3139,6192,6223,12416,118,121,244,4,3,8,396,404,800,3,3,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,408,417,827,18,6,31,11,13,21,561,558,1123,296,240,538,7051,7023,14075
POA3140,7156,7639,14799,119,138,258,8,0,15,691,715,1401,5,7,18,4,7,11,6,5,11,0,0,0,4,0,4,0,0,0,0,0,0,719,739,1458,28,19,44,14,4,18,875,908,1782,289,281,574,8325,8832,17154
POA3141,7456,8087,15546,479,545,1019,165,159,323,2421,2792,5210,93,114,208,41,41,81,45,59,102,17,21,39,11,13,22,32,18,50,0,0,0,2829,3214,6042,234,270,501,29,38,73,3566,4065,7633,778,895,1678,11800,13056,24858
POA3142,4560,5239,9799,144,183,327,53,63,111,649,779,1425,22,26,50,4,5,9,12,14,18,0,3,6,0,8,10,3,10,8,0,0,0,739,899,1633,76,68,151,9,6,14,967,1154,2124,370,430,797,5894,6823,12723
POA3143,3153,3748,6898,121,145,269,20,41,59,658,786,1444,14,17,33,3,11,17,10,11,21,0,6,3,0,0,0,4,5,9,0,0,0,704,877,1584,58,73,130,10,5,10,894,1103,1994,177,210,389,4221,5064,9281
POA3144,4050,4634,8687,146,139,282,19,22,45,542,616,1158,15,16,28,0,0,0,3,0,6,6,3,10,0,0,4,3,0,3,0,0,0,590,655,1251,38,32,69,10,9,19,782,841,1625,181,182,369,5014,5662,10675
POA3145,8960,9440,18404,279,319,599,26,44,71,1588,1618,3207,16,29,43,16,11,27,12,11,19,12,6,18,3,3,3,5,6,15,0,0,0,1680,1731,3405,98,73,169,24,19,38,2075,2141,4217,364,395,767,11405,11979,23387
POA3146,10362,11182,21547,250,275,524,27,38,68,1293,1397,2688,16,24,37,7,8,9,8,14,22,14,5,14,3,0,7,7,9,16,0,0,0,1371,1493,2862,117,114,231,10,13,29,1753,1896,3648,324,380,702,12432,13462,25897
POA3147,6157,6430,12590,119,115,228,12,14,28,749,708,1452,9,13,25,0,3,5,3,4,7,5,0,0,5,0,5,0,0,0,0,0,0,786,737,1527,60,56,112,8,11,23,974,916,1891,249,251,497,7381,7601,14983
POA3148,3581,3614,7192,102,117,222,20,19,30,734,671,1409,10,9,23,6,3,9,5,3,13,4,0,4,0,0,0,0,0,0,0,0,0,776,713,1490,42,56,102,15,16,30,932,906,1837,214,169,382,4728,4683,9414
POA3149,14151,14865,29015,374,399,782,31,27,61,1874,1736,3609,35,28,56,12,3,16,0,6,9,9,11,22,0,5,11,5,8,10,0,0,0,1969,1828,3799,178,188,370,44,23,62,2568,2442,5008,545,518,1060,17261,17824,35088
POA3150,25601,26643,52235,676,644,1322,76,78,152,2923,2922,5846,41,42,83,34,43,78,14,8,27,18,17,34,8,13,20,14,13,21,0,0,0,3127,3135,6262,401,409,811,40,27,64,4247,4216,8456,1081,1161,2243,30924,32016,62939
POA3151,4184,4436,8620,61,63,125,18,14,30,720,704,1419,3,4,9,0,0,3,0,0,6,4,6,6,0,0,0,0,0,0,0,0,0,756,729,1477,53,48,102,12,10,26,881,847,1727,133,125,254,5199,5405,10602
POA3152,14519,15507,30030,219,243,459,27,28,51,1329,1400,2725,13,16,25,9,8,16,11,8,16,4,4,15,0,5,6,7,6,10,0,0,0,1387,1466,2855,104,108,218,31,28,59,1743,1846,3591,486,549,1034,16752,17905,34654
POA3153,8612,9030,17640,98,109,209,14,17,29,959,1004,1964,21,22,41,4,6,5,3,4,5,4,5,6,3,0,4,0,5,3,0,0,0,1007,1055,2065,58,71,131,27,15,40,1188,1254,2446,434,482,919,10241,10762,21002
POA3154,1920,2021,3942,11,6,20,6,6,9,153,142,291,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,145,304,4,5,3,3,7,9,180,163,340,87,88,175,2178,2270,4449
POA3155,9479,10012,19489,178,194,372,15,10,23,1080,1178,2252,13,15,28,5,7,12,0,0,3,12,3,16,0,0,0,3,0,3,0,0,0,1126,1214,2337,52,60,113,20,9,23,1369,1475,2845,513,530,1039,11358,12013,23376
POA3156,16516,16943,33461,117,160,276,20,16,37,1387,1438,2822,13,8,25,0,9,9,5,10,15,8,9,12,0,0,0,0,0,0,0,0,0,1435,1481,2916,56,60,120,23,21,44,1636,1725,3353,618,628,1246,18773,19288,38060
POA3158,3012,3035,6053,45,33,81,3,6,8,205,193,392,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,208,203,410,20,14,31,4,3,4,273,256,524,83,66,154,3365,3364,6729
POA3159,1123,1156,2277,12,11,24,0,0,0,73,67,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,67,139,0,0,0,0,6,4,88,84,169,65,53,118,1275,1288,2567
POA3160,3969,3961,7925,40,42,82,4,5,12,289,307,596,0,0,4,0,0,0,4,0,4,0,0,0,0,4,5,0,0,0,0,0,0,297,315,617,20,15,35,3,6,5,365,376,739,137,124,256,4463,4459,8924
POA3161,6127,6609,12734,288,297,589,42,52,96,1070,1157,2221,21,28,45,4,5,14,5,8,13,3,5,7,0,0,3,6,5,10,0,0,0,1154,1258,2412,108,112,215,21,21,38,1572,1686,3256,328,411,734,8030,8698,16727
POA3162,7111,7563,14675,169,191,368,16,28,46,905,978,1883,11,11,25,0,6,4,6,9,12,3,0,9,0,3,9,0,6,11,0,0,0,955,1031,1988,102,117,216,21,9,32,1243,1351,2596,308,310,619,8664,9223,17887
POA3163,12143,12822,24968,535,493,1032,43,53,98,2329,2395,4722,21,31,60,3,8,15,11,19,30,8,12,24,10,7,17,3,7,12,0,0,0,2437,2539,4974,175,194,369,35,30,67,3180,3258,6436,501,541,1049,15825,16628,32458
POA3165,12298,12802,25099,247,276,520,23,24,49,1498,1534,3030,17,19,31,6,6,11,8,3,10,0,5,9,0,3,3,4,5,9,0,0,0,1553,1594,3149,114,91,207,17,16,34,1930,1975,3906,379,446,826,14611,15217,29829
POA3166,9463,9926,19389,265,282,545,46,37,87,1674,1599,3270,20,20,48,11,5,14,3,15,16,9,12,21,0,4,3,11,9,15,0,0,0,1772,1707,3474,99,101,199,25,17,41,2159,2102,4259,440,413,854,12066,12441,24503
POA3167,4086,4175,8257,78,56,137,3,8,12,456,423,882,0,0,6,4,4,7,4,4,7,0,0,6,0,4,5,0,6,6,0,0,0,486,444,928,27,44,72,12,10,26,601,557,1160,170,160,331,4853,4896,9745
POA3168,6529,5980,12506,718,557,1280,84,86,170,2830,2275,5105,51,73,120,38,26,62,25,35,64,43,46,86,22,23,44,11,20,27,0,0,0,3101,2582,5679,233,234,472,64,50,105,4117,3427,7543,933,702,1632,11581,10106,21689
POA3169,8318,8366,16692,288,209,491,24,16,41,1195,1014,2218,15,19,33,15,0,16,10,7,17,10,5,12,3,5,9,4,6,11,0,0,0,1273,1082,2352,92,105,197,25,14,41,1676,1409,3079,422,408,833,10419,10179,20599
POA3170,8360,8465,16822,194,162,355,14,11,27,853,789,1644,11,15,23,5,0,3,0,0,0,0,5,3,5,6,3,6,5,10,0,0,0,890,834,1721,72,66,135,22,13,32,1182,1072,2247,346,278,618,9881,9809,19691
POA3171,9037,8654,17695,508,492,1003,23,23,39,972,849,1817,25,22,42,13,8,24,0,5,6,0,4,4,6,0,4,7,3,9,0,0,0,1040,910,1951,115,111,223,43,22,60,1705,1533,3232,542,472,1011,11286,10658,21945
POA3172,10105,10354,20462,146,166,313,6,10,13,669,619,1296,11,9,17,4,3,7,9,9,12,0,0,0,0,0,0,0,0,0,0,0,0,694,645,1344,70,78,147,28,18,45,938,914,1851,388,355,745,11430,11624,23053
POA3173,12900,13084,25980,253,261,514,15,21,38,1006,997,2006,13,15,24,15,9,13,5,5,7,0,0,3,6,0,3,0,0,6,0,0,0,1051,1045,2099,95,99,192,28,15,45,1428,1418,2847,422,438,858,14748,14940,29690
POA3174,16026,16081,32104,407,433,837,37,34,67,1887,1676,3560,10,14,27,13,7,17,8,10,12,3,7,13,4,7,12,0,0,0,0,0,0,1964,1752,3717,163,187,345,47,36,84,2575,2414,4993,1078,984,2062,19680,19478,39158
POA3175,21488,20599,42090,845,746,1588,57,38,94,2302,1977,4281,18,12,35,24,19,42,9,9,18,9,4,12,3,6,8,3,0,9,0,0,0,2418,2067,4485,300,366,664,75,42,116,3632,3225,6857,2177,1762,3935,27301,25581,52881
POA3177,4723,4385,9111,165,113,278,11,5,23,617,524,1139,8,3,16,6,6,13,6,0,6,4,3,3,0,0,0,3,4,5,0,0,0,660,550,1206,58,66,127,21,9,29,905,738,1638,514,450,969,6148,5565,11713
POA3178,14655,15125,29783,140,139,275,20,21,45,1065,1102,2169,21,17,37,12,5,18,4,3,7,5,5,11,0,0,3,5,0,0,0,0,0,1132,1161,2288,62,71,132,22,24,46,1352,1393,2744,390,371,758,16389,16894,33285
POA3179,2638,2616,5255,43,39,82,0,0,0,241,222,457,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,222,465,13,12,28,4,0,5,300,275,572,98,93,186,3034,2984,6020
POA3180,3224,3352,6570,61,64,117,3,0,8,296,308,605,4,3,7,0,0,3,4,4,6,0,0,7,0,0,0,0,0,0,0,0,0,310,314,628,10,22,35,0,5,4,385,397,785,94,118,213,3697,3866,7570
POA3181,6410,6629,13038,420,421,840,53,101,156,1751,1843,3594,52,60,115,16,16,28,25,29,56,15,13,25,9,10,11,5,11,20,0,0,0,1917,2089,4012,134,150,286,22,23,52,2495,2689,5180,595,632,1224,9497,9947,19448
POA3182,7361,7247,14611,452,475,927,88,86,174,1962,2110,4069,68,68,133,13,8,25,18,32,54,10,12,19,4,5,12,12,13,21,0,0,0,2170,2337,4508,180,185,365,54,46,93,2862,3041,5899,977,789,1762,11196,11077,22270
POA3183,6404,6593,12999,330,380,709,50,53,104,1274,1347,2620,40,38,77,8,9,19,12,16,27,10,8,12,4,0,7,12,4,11,0,0,0,1405,1481,2882,94,95,190,25,19,47,1858,1971,3827,491,446,932,8746,9010,17756
POA3184,5098,5590,10687,331,411,737,33,42,75,1027,1250,2280,20,26,47,3,7,9,3,8,15,4,8,7,0,3,5,0,3,9,0,0,0,1098,1349,2446,78,106,182,19,21,35,1519,1884,3399,438,457,889,7054,7931,14976
POA3185,5006,5507,10511,136,169,305,14,28,47,779,964,1740,7,19,28,4,5,9,3,4,5,0,4,0,0,3,3,3,5,8,0,0,0,819,1029,1850,62,82,146,17,13,29,1032,1289,2329,206,238,443,6242,7039,13283
POA3186,8844,9931,18775,338,379,715,35,38,81,1037,1094,2130,22,29,52,5,7,18,5,10,14,0,0,0,5,4,9,8,5,15,0,0,0,1119,1190,2311,142,150,291,12,13,29,1613,1733,3349,417,517,940,10876,12189,23062
POA3187,6569,7176,13746,133,133,271,12,27,44,807,838,1650,13,8,27,10,3,7,7,3,12,6,3,10,0,0,5,0,7,7,0,0,0,863,900,1753,77,79,159,12,21,29,1079,1128,2212,300,366,660,7950,8668,16619
POA3188,7336,7921,15259,236,227,455,21,21,44,848,876,1724,15,17,31,0,3,0,4,3,4,0,0,0,5,0,8,3,3,3,0,0,0,897,925,1819,75,80,152,7,11,17,1213,1233,2448,331,381,710,8878,9536,18411
POA3189,2532,2594,5124,45,50,92,5,6,16,314,343,658,0,6,8,0,0,5,0,3,3,6,0,9,0,0,0,0,0,0,0,0,0,331,359,690,19,27,47,4,0,4,404,437,836,123,129,250,3051,3159,6210
POA3190,4626,5117,9749,111,104,218,11,10,14,652,712,1367,0,8,8,3,3,9,6,4,10,3,0,4,0,0,0,5,4,5,0,0,0,675,737,1407,32,35,70,9,6,10,823,884,1712,194,204,396,5641,6210,11848
POA3191,4178,4685,8867,131,155,283,14,16,30,517,564,1086,11,17,28,4,0,5,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,555,604,1160,42,44,86,12,14,19,739,815,1551,189,237,428,5105,5739,10843
POA3192,9514,10360,19872,257,264,519,11,17,30,1112,1226,2336,16,10,25,0,9,11,6,5,7,0,0,0,0,0,0,4,4,5,0,0,0,1149,1267,2416,82,110,186,18,16,35,1503,1647,3153,378,445,819,11397,12453,23847
POA3193,8299,8990,17285,226,266,485,24,21,53,701,778,1482,16,11,26,0,0,0,6,7,7,0,0,0,3,0,5,0,0,0,0,0,0,754,819,1575,65,70,135,8,5,8,1048,1156,2210,277,315,591,9633,10458,20090
POA3194,5190,5790,10974,126,141,269,7,17,17,630,688,1320,13,11,17,0,7,7,6,5,10,5,0,6,0,0,0,0,3,7,0,0,0,656,726,1385,39,43,81,18,16,32,843,918,1761,182,184,366,6215,6891,13103
POA3195,15528,16619,32143,415,449,862,25,35,62,1253,1339,2587,32,20,59,3,8,10,7,3,14,0,4,3,0,0,0,0,5,3,0,0,0,1327,1411,2741,93,110,202,31,38,68,1866,2008,3875,468,503,975,17854,19130,36991
POA3196,10493,11580,22073,255,297,553,22,30,47,1180,1387,2560,13,13,19,6,6,7,3,0,3,4,5,11,5,0,0,3,4,5,0,0,0,1218,1442,2663,55,54,112,23,17,44,1560,1807,3368,550,547,1095,12602,13935,26535
POA3197,4880,5329,10208,110,108,215,8,5,13,492,494,982,9,17,28,3,3,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,513,523,1037,18,27,45,5,11,15,647,659,1307,189,185,373,5719,6172,11890
POA3198,6828,7047,13879,159,188,351,15,16,35,725,783,1508,6,9,12,0,0,0,7,8,10,6,4,9,7,3,3,0,0,0,0,0,0,757,818,1575,39,40,75,23,16,39,973,1064,2037,512,538,1052,8316,8658,16971
POA3199,21865,23279,45145,576,596,1166,39,39,77,2515,2778,5295,29,40,74,8,9,8,16,13,26,9,5,14,4,5,8,3,6,13,0,0,0,2621,2903,5525,123,104,229,59,70,129,3380,3665,7048,1700,1630,3329,26948,28580,55523
POA3200,2187,2123,4312,55,59,112,0,0,6,240,289,535,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,302,548,10,9,14,6,6,16,321,371,688,309,320,634,2818,2814,5638
POA3201,8838,9278,18122,229,273,498,10,12,26,911,950,1863,17,22,42,6,4,6,4,4,5,0,6,6,0,0,0,0,0,0,0,0,0,950,1002,1954,41,43,92,35,36,66,1254,1349,2602,480,481,959,10572,11110,21680
POA3202,1168,1176,2350,17,22,41,3,0,3,125,157,286,6,4,12,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,134,169,310,7,8,15,15,7,17,171,209,378,30,43,76,1378,1430,2804
POA3204,12961,13756,26720,450,441,889,33,42,74,1857,1826,3674,24,18,39,10,9,16,11,7,18,4,0,14,3,0,4,0,3,10,0,0,0,1941,1904,3845,170,179,352,29,21,44,2581,2555,5134,457,536,994,16010,16843,32848
