POA_CODE_2021,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
POA3797,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,12,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,7,5,5,4,0,0,22,4,0,4,0,5,0,0,15,13,23,10,10,6,7,0,62,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,18,22,17,13,14,7,0,85,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,5,0,0,0,0,4,18,22,15,16,14,7,0,91,16,10,8,4,0,0,0,39,0,0,0,0,0,0,0,0,32,35,23,19,12,7,0,126,3,8,4,8,3,0,0,27
POA3799,3,0,0,4,4,3,0,17,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,5,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,8,3,0,26,0,4,0,0,4,6,0,13,0,0,0,0,0,0,0,0,5,3,5,7,12,7,0,38,3,6,17,11,11,7,0,53,7,15,19,18,14,11,6,86,0,3,6,0,3,0,0,9,0,0,0,0,4,0,0,9,11,25,38,28,31,11,6,157,0,3,4,0,3,0,0,10,0,0,5,0,0,0,0,10,0,4,4,0,3,0,0,14,15,32,45,26,36,17,6,169,22,27,23,17,6,3,0,101,0,0,0,0,0,0,0,5,37,53,65,48,40,18,5,279,10,9,13,10,14,10,0,70
POA3802,4,10,10,8,13,13,4,59,4,7,4,0,0,0,4,22,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,25,12,10,14,12,5,89,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,11,19,15,7,19,12,7,94,4,5,7,3,5,3,5,23,0,7,0,0,0,0,0,7,16,28,23,11,21,13,10,126,14,36,19,34,41,18,6,166,25,43,41,25,29,16,9,187,10,3,0,3,4,0,0,22,0,3,6,0,0,0,0,12,46,86,67,59,66,35,16,385,0,5,4,0,8,3,5,23,0,4,3,0,0,0,0,12,0,10,10,3,4,5,5,40,53,95,74,66,78,41,19,422,63,86,41,39,43,25,21,309,0,3,0,0,0,0,0,4,114,184,114,106,123,63,41,734,18,46,30,42,53,29,11,223
POA3803,5,5,9,5,5,0,0,32,0,0,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5,12,7,4,36,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,7,6,11,11,9,12,7,4,47,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,8,11,12,9,14,4,7,55,13,14,10,10,3,8,3,70,6,24,20,13,16,8,7,95,0,6,0,0,3,3,0,12,0,3,0,0,0,0,0,7,27,45,31,22,28,21,7,184,0,4,0,3,0,0,0,12,4,12,4,4,4,0,0,26,6,20,4,5,4,0,0,39,36,62,30,28,34,22,13,222,43,50,16,16,27,17,12,172,3,0,0,0,0,0,0,8,77,107,55,46,60,38,19,403,15,23,21,11,15,10,8,100
POA3804,0,3,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,5,0,5,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,5,4,0,5,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,5,9,4,8,3,33,0,6,3,6,10,5,3,40,3,9,3,5,9,3,5,34,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,8,15,9,13,21,11,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,9,13,20,11,6,82,18,14,8,4,8,4,0,57,0,0,0,0,0,0,0,3,25,24,18,14,22,17,12,135,0,8,3,7,16,9,7,53
POA3805,23,36,32,23,35,20,13,176,8,4,5,6,10,4,0,44,0,6,0,4,0,0,0,8,0,0,0,0,0,0,0,7,29,47,42,32,44,24,13,231,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,29,50,40,34,56,26,13,250,8,19,7,7,10,10,3,73,0,0,0,0,0,0,0,0,37,68,52,44,68,36,17,316,49,70,85,71,105,68,32,483,81,179,109,84,109,44,21,626,15,15,11,12,4,7,0,57,6,3,7,4,9,0,0,25,150,266,211,168,222,123,55,1190,9,9,11,9,10,6,4,59,14,22,7,4,15,4,0,71,26,32,10,12,25,10,5,128,182,292,223,183,248,130,62,1317,194,199,126,73,104,44,37,768,6,7,5,11,0,0,0,31,382,495,352,264,351,174,98,2114,74,103,118,98,141,91,37,664
POA3806,11,27,25,19,45,12,9,150,0,9,4,8,7,6,0,39,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,13,38,34,31,54,21,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,41,34,30,54,21,9,204,3,4,3,0,8,10,0,26,0,0,0,0,0,0,0,3,21,42,41,30,59,30,11,228,40,113,102,100,130,75,31,594,62,133,72,51,75,40,24,460,7,12,12,5,11,0,4,52,0,9,4,0,9,0,0,20,108,258,189,159,221,121,55,1113,0,8,5,0,0,0,0,25,0,12,12,4,10,9,5,43,3,24,14,5,14,6,5,63,111,281,205,165,235,124,62,1177,123,146,59,40,53,32,17,472,4,6,0,0,0,0,0,7,236,433,266,206,284,154,77,1657,50,139,136,118,176,90,37,737
POA3807,4,4,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,0,0,22,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,4,0,6,4,0,0,25,4,5,15,3,16,5,11,65,9,15,17,11,14,3,7,68,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,22,31,19,33,12,13,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,31,19,33,12,13,139,12,11,8,0,3,0,0,44,0,0,0,0,0,0,0,0,25,34,34,26,37,14,15,185,10,9,17,12,20,3,15,84
POA3808,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,6,0,7,0,0,0,0,0,6,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,6,5,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,5,3,0,20,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,6,9,3,0,28,0,9,0,0,0,0,0,11
POA3809,4,17,3,9,18,8,5,70,6,8,0,0,4,3,0,17,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,14,28,8,12,22,8,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,8,12,22,8,5,96,0,4,6,0,0,0,0,19,0,0,0,0,0,0,0,0,14,35,11,14,23,8,5,111,18,41,31,30,51,23,15,224,29,65,43,24,42,18,6,236,3,15,9,5,5,0,7,39,0,0,0,4,0,0,0,11,57,122,82,66,97,52,29,507,0,4,4,0,3,0,0,13,7,12,3,6,0,0,0,29,7,13,7,3,7,0,0,39,59,135,91,74,106,49,29,546,70,59,29,20,18,11,4,205,4,3,7,0,0,0,0,13,130,198,120,92,123,58,28,764,26,64,38,39,75,33,24,294
POA3810,25,52,26,22,32,22,7,186,11,19,11,3,8,3,4,61,0,0,9,0,4,3,0,15,0,0,0,0,0,0,0,3,32,71,44,30,40,31,17,259,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,10,0,6,0,5,3,0,0,20,32,79,41,33,42,31,17,281,15,24,18,10,5,6,0,79,0,0,0,0,0,0,0,3,48,99,62,47,54,39,17,362,64,147,109,90,116,66,30,633,144,234,152,99,135,41,20,823,27,34,14,4,11,7,7,105,10,21,14,9,10,8,0,64,245,438,280,205,271,116,58,1617,10,24,10,3,10,0,5,72,19,27,8,6,5,0,0,81,35,59,23,13,18,4,4,151,280,501,303,216,287,122,64,1771,318,346,161,97,101,37,11,1071,15,14,8,7,0,0,0,35,614,856,470,319,393,155,77,2881,91,200,137,116,145,86,44,820
POA3812,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,14,0,6,0,0,3,0,0,11,6,3,0,0,3,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,4,6,4,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,6,4,3,3,30,9,0,5,7,0,0,0,21,0,0,0,0,0,0,0,0,17,14,5,7,8,3,3,51,0,9,4,0,8,0,0,20
POA3813,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,9,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,19,0,0,0,0,4,0,0,9,0,4,0,0,0,0,0,4,0,4,9,6,11,0,0,26,0,3,5,0,0,6,4,18
POA3814,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,3,0,4,0,0,0,9,0,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,4,4,0,22,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,3,0,3,0,0,4,0,0,9,5,9,4,6,8,4,0,30,7,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,10,20,9,9,8,4,0,48,0,3,0,4,0,0,0,9
POA3815,0,3,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,3,3,3,0,0,17,3,6,3,6,4,4,0,22,11,7,9,6,3,0,0,44,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,20,13,8,15,5,4,0,70,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,20,13,8,15,13,4,0,71,8,3,4,0,0,0,0,19,0,0,0,0,0,0,0,0,26,18,10,12,13,4,0,89,8,5,0,3,8,4,0,31
POA3816,0,0,0,0,5,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,4,9,0,0,6,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,6,3,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,3,0,8,3,0,28,0,0,4,3,3,0,0,23,10,12,6,6,0,0,0,39,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,16,17,8,9,0,0,66,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,6,5,3,0,0,0,0,0,9,16,23,16,13,10,0,0,75,14,23,13,6,0,0,0,58,0,0,0,0,0,0,0,3,35,47,26,16,10,0,6,140,0,6,4,5,8,0,0,28
POA3818,3,10,9,7,10,3,0,48,4,9,0,6,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,19,13,16,14,7,0,73,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,10,9,27,14,16,18,7,0,87,3,0,0,0,0,0,0,15,0,0,0,3,3,0,0,10,15,29,17,16,18,9,0,105,8,38,27,20,29,8,6,131,35,68,50,45,41,11,5,258,4,6,5,0,0,0,0,23,0,8,6,0,0,0,0,13,57,120,81,70,67,19,9,428,0,0,0,0,6,0,0,11,0,11,0,5,4,0,0,22,0,11,0,10,8,0,4,34,57,131,89,79,75,24,10,465,79,54,39,31,26,11,3,240,3,0,0,0,0,0,0,5,134,183,129,116,99,34,8,706,15,50,37,29,34,12,6,176
POA3820,4,3,8,8,21,4,0,56,0,0,0,0,6,4,0,14,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,13,8,15,12,10,25,3,0,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,15,12,17,25,4,0,82,0,3,8,3,0,0,3,14,0,0,0,0,0,0,0,0,11,17,14,18,22,10,6,97,8,36,40,43,53,19,4,215,43,73,48,39,49,9,0,269,3,11,7,0,6,0,0,29,0,6,3,4,0,0,0,12,60,124,102,87,109,31,11,524,0,0,0,0,0,0,0,5,6,7,0,0,0,0,0,21,6,6,4,0,0,0,0,21,70,128,101,89,111,31,11,547,82,71,38,26,32,12,7,269,0,0,0,0,0,0,0,3,154,203,142,115,139,42,16,813,18,40,52,53,79,22,8,271
POA3821,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,4,3,0,0,22,0,7,0,0,5,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,9,10,8,3,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,6,4,12,9,6,9,3,0,45,9,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,7,15,10,15,10,3,0,60,0,4,7,4,5,3,0,21
POA3822,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,5,0,0,8,0,7,4,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,3,0,0,25,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,5,7,3,4,0,0,28,0,4,0,3,5,0,0,11
POA3823,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,18,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,17,0,3,0,3,0,0,0,13,6,8,7,5,9,0,0,32,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,8,16,11,7,10,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,11,7,10,4,0,54,8,8,3,3,0,3,0,23,0,0,0,0,0,0,0,0,16,25,15,11,11,3,0,74,7,7,0,8,3,0,0,21
POA3824,0,0,0,7,9,0,0,17,0,0,0,7,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,8,0,0,30,5,3,0,0,3,0,0,14,0,3,0,0,0,0,0,3,4,9,6,12,13,0,0,45,0,5,3,8,13,3,0,43,11,18,19,10,16,0,3,76,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,13,25,28,18,29,8,3,127,0,3,0,0,0,0,0,9,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,8,17,29,29,17,34,9,0,141,22,22,11,9,7,0,0,68,3,0,0,0,0,0,0,5,41,53,43,27,37,9,0,215,0,7,6,10,21,3,0,57
POA3825,7,11,16,10,11,3,0,50,3,4,8,3,3,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,12,11,13,24,17,23,4,0,85,0,5,6,0,0,0,0,17,0,0,0,0,0,0,0,3,5,5,4,0,5,0,0,21,10,23,30,15,24,4,0,105,11,18,5,4,9,4,0,49,0,0,0,0,0,0,0,4,20,37,38,22,36,4,0,155,22,40,36,19,41,9,3,172,49,91,59,38,43,16,4,286,10,19,5,5,0,6,0,42,0,5,0,0,3,0,0,7,77,151,101,62,79,25,10,503,6,3,7,4,3,0,0,17,11,15,6,5,4,0,0,41,9,21,8,7,10,0,0,60,89,170,115,70,88,26,10,570,165,144,67,49,46,12,3,483,5,11,5,0,0,0,0,20,257,323,187,119,130,36,10,1067,28,51,50,28,52,11,3,221
POA3831,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,16,0,3,0,0,0,0,0,6,0,0,4,8,7,0,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,3,8,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,3,8,6,0,0,35,4,7,3,4,0,0,0,18,0,0,0,0,0,0,0,0,11,9,5,8,7,0,0,54,0,3,0,0,0,0,0,6
POA3832,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,4,4,5,0,0,15,0,0,0,0,7,0,0,9
