POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3065,0,5,0,238,5,0,0,0,0,3,0,0,0,6,21,38,0,0,0,0,4,0,0,0,0,0,3,8,117,16,6,148,35,72,5,53,8,60,26,548
POA3066,4,0,0,125,3,0,0,0,0,6,0,0,0,0,15,28,0,0,0,0,0,0,0,0,0,3,3,9,76,27,3,102,32,53,10,29,14,48,14,406
POA3067,0,0,0,255,0,0,0,0,0,0,0,0,0,6,14,26,0,0,0,0,0,0,0,0,0,0,0,0,139,33,0,153,52,80,3,30,3,34,14,555
POA3068,9,14,0,1045,13,7,5,12,0,10,0,0,0,3,32,84,0,0,0,0,0,0,0,0,0,0,5,10,528,104,14,601,89,204,24,68,10,77,44,1764
POA3070,8,13,5,1462,20,9,0,26,4,10,0,8,0,12,48,141,7,0,0,3,0,0,0,0,0,0,7,19,750,198,18,948,151,313,45,113,14,160,53,2762
POA3071,0,9,0,804,11,0,4,16,3,11,0,5,0,13,36,95,0,0,3,0,0,0,0,0,0,8,3,9,481,137,13,736,107,255,27,78,11,171,46,2058
POA3072,3,20,4,994,14,4,0,30,3,13,4,9,0,37,62,178,0,0,3,7,0,0,0,0,0,12,7,27,789,234,31,1077,168,559,76,216,52,371,75,3648
POA3073,5,29,0,868,21,7,11,29,15,13,6,13,15,42,125,290,4,3,0,6,0,0,0,0,0,11,26,48,980,319,64,1497,282,933,93,370,94,706,172,5511
POA3074,0,18,0,156,10,0,0,10,3,11,3,11,9,31,49,136,0,0,0,3,0,0,0,3,3,7,19,29,319,106,15,400,72,453,28,236,41,605,68,2349
POA3075,0,17,0,212,10,5,0,10,0,11,4,9,3,31,58,151,0,0,4,0,0,0,0,0,5,7,23,36,431,165,22,553,79,542,35,240,64,671,94,2890
POA3076,3,10,0,445,19,0,5,17,5,35,5,11,9,31,118,258,0,0,0,4,0,4,4,5,0,8,11,37,859,219,31,1072,187,981,70,368,88,601,150,4625
POA3078,5,8,0,755,9,8,0,10,0,6,0,3,0,3,20,71,0,0,0,0,0,0,0,0,0,0,0,6,382,71,5,497,74,165,15,67,14,73,25,1398
POA3079,3,16,5,1170,20,3,0,18,0,18,0,4,0,11,47,123,0,0,0,5,0,0,0,0,0,0,6,16,618,112,14,718,96,336,18,93,18,140,59,2221
POA3081,0,4,0,256,6,0,0,6,0,4,0,6,0,7,41,73,0,0,0,0,0,0,0,0,0,3,14,19,253,87,12,365,69,238,33,98,27,134,60,1372
POA3082,0,15,0,642,24,7,5,23,11,18,6,12,9,28,96,244,8,0,0,0,0,0,5,0,0,3,20,39,783,175,37,1031,157,769,60,290,78,523,122,4028
POA3083,3,14,0,702,25,10,3,24,9,14,0,10,4,17,82,198,3,0,0,0,4,3,0,0,0,5,21,37,746,215,33,1084,157,587,50,259,55,395,107,3687
POA3084,6,24,0,1565,35,6,0,31,3,14,0,6,4,14,82,200,0,0,0,0,3,0,0,0,4,0,6,18,1013,157,22,1275,164,512,46,151,29,253,89,3715
POA3085,0,3,0,613,13,3,0,21,3,11,0,4,0,4,43,108,3,0,0,0,0,0,0,0,0,3,0,4,466,85,16,725,108,279,24,86,21,89,50,1959
POA3087,5,5,0,278,5,0,0,8,0,7,0,0,3,7,27,67,0,0,0,0,0,0,0,0,0,0,0,10,244,54,12,429,80,163,22,50,10,95,36,1203
POA3088,4,24,0,1103,33,13,3,38,5,11,8,8,8,14,68,211,3,0,0,3,0,0,0,0,0,4,11,20,895,182,28,1403,195,554,52,154,42,246,86,3832
POA3089,6,4,0,616,17,0,0,25,3,15,0,5,0,7,47,119,3,0,4,3,0,0,0,0,0,3,4,14,476,82,24,782,109,289,31,56,14,77,51,1983
POA3090,0,4,0,210,9,0,0,10,0,5,0,0,0,0,4,27,5,0,0,0,0,0,0,0,0,0,0,5,135,29,4,142,15,66,6,18,3,21,4,436
POA3091,0,0,0,86,7,0,0,9,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,3,7,61,23,3,87,7,38,0,9,5,14,11,257
POA3093,0,0,0,222,7,0,0,6,0,6,0,0,0,4,9,22,0,0,0,0,0,0,0,0,0,0,0,7,118,20,8,171,31,65,4,36,6,27,9,496
POA3094,6,3,0,405,14,0,0,17,0,3,0,0,0,4,23,65,0,0,0,4,3,0,0,0,0,0,0,6,293,70,8,507,59,152,20,45,10,66,25,1255
POA3095,15,16,0,1771,38,14,0,55,5,29,0,11,9,20,73,264,11,0,4,4,0,0,0,0,0,0,8,29,1117,220,36,1605,203,640,62,194,34,206,89,4410
POA3096,0,0,0,83,4,0,0,4,0,3,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,69,13,0,114,17,30,4,13,0,19,8,289
POA3097,0,0,0,87,0,5,0,5,0,0,0,6,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,45,13,3,67,0,27,3,18,6,11,7,201
POA3099,0,4,0,173,17,0,0,16,0,8,0,0,3,3,18,66,0,0,0,0,0,0,0,0,0,0,0,0,160,46,10,254,37,94,17,32,15,40,20,718
POA3101,10,35,0,1665,37,4,4,28,8,19,0,8,4,13,82,210,0,0,0,0,0,3,0,0,0,3,0,15,795,152,22,864,125,497,26,147,28,212,89,2950
POA3102,3,19,0,531,9,0,0,16,0,9,0,0,0,3,23,52,4,0,0,0,0,0,0,0,0,0,0,11,270,38,3,306,35,145,13,60,6,59,26,956
POA3103,3,29,0,889,12,5,0,19,0,10,8,6,0,16,100,186,0,0,0,4,0,0,0,0,0,0,7,10,546,131,15,516,45,364,24,121,17,237,108,2129
POA3104,10,35,0,1401,36,3,4,23,5,21,5,14,3,18,122,257,0,0,0,7,0,0,0,0,0,0,9,29,913,207,25,883,81,530,43,221,40,320,139,3396
POA3105,0,12,0,477,9,3,3,13,0,7,0,3,0,7,36,79,0,0,4,3,0,0,0,0,0,0,5,11,337,91,6,424,59,231,17,75,22,174,46,1486
POA3106,5,48,0,830,23,7,4,18,3,22,0,9,3,21,80,181,3,0,0,0,0,0,0,0,0,6,14,26,565,121,21,637,59,427,22,167,39,305,97,2464
POA3107,3,12,0,619,10,6,0,16,0,14,0,6,5,12,43,109,0,0,0,0,0,0,0,0,0,0,9,14,456,108,20,603,78,293,25,132,25,202,58,1997
POA3108,0,26,4,736,17,10,4,20,4,18,0,3,6,22,97,197,5,0,6,6,0,0,0,0,6,4,10,26,635,194,30,683,78,534,47,201,41,393,111,2954
POA3109,9,24,0,1070,26,9,7,27,7,29,5,12,3,19,148,287,0,0,3,6,0,8,0,0,0,0,4,31,1021,293,49,1129,114,842,76,322,53,513,161,4569
POA3111,3,19,0,701,9,3,0,14,3,9,0,4,3,8,56,112,0,0,3,0,0,0,0,0,0,0,5,16,450,104,19,518,52,300,23,108,14,159,64,1818
POA3113,0,15,0,606,14,0,0,20,5,18,0,15,0,11,28,107,0,0,0,0,0,0,0,0,0,0,3,4,338,83,8,473,53,208,15,89,9,66,31,1376
POA3114,0,4,0,338,13,0,0,13,3,4,0,0,0,6,8,53,0,0,0,0,0,0,0,0,0,0,0,3,159,33,0,231,19,99,8,33,4,36,13,638
POA3115,0,3,0,263,9,0,0,13,0,0,0,7,0,0,13,45,0,0,0,0,0,0,0,0,0,0,0,4,152,29,7,232,21,80,7,32,8,32,14,602
POA3116,3,6,0,349,20,6,0,23,3,9,3,0,3,0,41,108,0,0,3,3,0,4,0,0,0,0,4,11,375,72,16,620,107,232,28,70,18,84,45,1672
POA3121,3,5,0,1015,12,4,0,8,0,4,6,9,0,11,40,98,4,0,0,0,5,0,0,0,0,0,4,14,591,103,17,582,147,307,36,107,16,168,46,2128
POA3122,8,18,0,1184,36,3,0,27,0,21,6,7,3,9,73,182,0,0,0,7,0,6,0,6,0,0,3,20,561,69,20,638,104,322,28,99,27,99,81,2045
POA3123,7,20,0,936,12,0,0,13,3,6,0,0,3,11,50,93,0,0,3,0,0,0,0,0,0,0,8,13,455,76,18,465,77,267,10,71,9,101,57,1617
POA3124,4,40,0,1685,32,0,0,41,4,13,0,7,0,8,78,197,4,0,0,7,0,0,0,0,0,5,0,23,809,122,23,892,103,471,27,149,16,198,86,2900
POA3125,0,8,0,538,14,0,0,4,3,3,0,0,3,6,42,86,0,0,0,0,0,0,0,0,0,0,3,7,400,74,14,451,72,245,13,74,14,122,49,1531
POA3126,5,14,0,645,18,0,0,14,0,10,0,3,0,8,42,88,0,0,0,0,0,5,0,0,0,0,7,11,302,51,4,312,39,176,8,52,6,83,46,1070
POA3127,9,15,3,1467,30,5,0,30,0,14,3,3,0,15,63,173,0,0,0,0,0,0,0,0,0,0,7,4,766,142,12,834,82,366,16,107,21,171,79,2587
POA3128,6,13,0,691,16,3,3,18,9,10,0,3,0,10,48,120,0,0,0,0,0,0,0,0,0,0,7,13,567,115,17,579,79,373,22,158,34,215,67,2224
POA3129,0,13,3,809,17,6,5,17,3,7,0,5,0,7,63,137,0,0,0,3,0,0,0,0,0,0,3,14,603,132,20,752,81,356,31,148,27,198,68,2416
POA3130,8,24,0,1636,55,6,5,35,0,12,3,8,5,18,111,258,5,0,5,5,0,0,0,0,0,0,0,21,1245,239,26,1486,168,630,50,236,40,329,118,4567
POA3131,0,11,0,836,21,9,0,22,7,6,0,7,3,12,66,156,4,0,0,0,0,0,0,0,0,4,5,15,738,155,24,959,108,461,39,177,43,229,74,3009
POA3132,0,7,3,727,13,0,0,13,3,7,0,4,4,10,37,93,3,0,0,0,0,0,0,0,3,0,0,8,584,105,19,743,115,373,22,117,19,137,45,2290
POA3133,7,21,0,942,30,11,5,26,4,16,3,8,3,12,92,204,3,0,0,0,0,0,0,0,0,0,9,12,870,172,24,1018,109,526,38,174,29,286,103,3347
POA3134,4,16,0,1339,55,7,4,46,9,21,8,11,3,10,99,278,0,0,0,8,0,0,0,0,0,0,15,34,1101,212,40,1665,207,706,47,193,47,282,135,4628
POA3135,0,7,0,790,23,0,4,25,7,15,0,0,5,10,54,130,6,0,8,10,4,0,0,0,5,0,0,18,658,146,28,1004,145,445,31,123,21,187,59,2856
POA3136,3,16,0,1349,59,6,4,64,11,29,5,8,7,23,104,318,4,0,5,3,0,0,0,0,0,3,19,39,1306,293,61,2070,305,980,87,251,63,358,131,5903
POA3137,0,0,0,292,15,7,0,30,7,10,0,6,0,10,50,128,0,0,0,0,0,3,0,0,0,0,4,15,388,76,18,675,124,309,35,55,17,104,50,1845
POA3138,0,8,0,574,30,6,0,38,5,19,0,0,12,12,79,206,0,0,0,3,0,0,0,0,0,0,5,18,695,123,25,1124,166,512,42,148,37,188,91,3149
POA3139,3,0,0,263,30,4,3,30,4,10,0,3,0,12,44,142,3,0,5,7,0,0,0,0,4,0,7,32,363,107,23,759,115,287,34,80,30,95,55,1942
POA3140,0,10,0,427,36,5,0,36,0,22,6,5,0,6,47,147,3,0,0,4,0,0,0,0,0,0,3,12,468,87,23,829,109,378,28,91,14,119,51,2198
POA3141,9,10,0,572,19,0,0,15,0,17,0,6,0,12,46,112,0,0,0,0,0,0,0,0,0,0,8,10,284,55,15,295,67,247,12,49,11,89,51,1175
POA3142,5,37,4,672,19,5,0,14,5,16,0,3,3,7,44,126,3,0,0,0,0,3,0,0,0,3,4,15,269,57,6,260,45,253,3,69,10,107,52,1140
POA3143,4,4,5,504,3,0,0,15,0,3,0,0,0,0,17,49,0,0,0,0,0,0,0,0,0,0,0,0,214,30,7,229,52,166,8,41,5,36,20,804
POA3144,4,15,0,819,21,0,4,24,0,17,0,4,0,3,35,116,0,0,6,3,3,0,0,0,0,0,3,18,332,43,9,394,45,237,8,62,14,69,42,1258
POA3145,6,21,0,1723,33,3,0,42,9,10,0,5,3,9,53,172,0,0,6,0,0,4,0,0,0,5,5,11,840,125,26,961,139,499,24,108,15,155,65,2967
POA3146,7,19,0,2158,37,5,0,37,9,19,6,8,0,9,86,220,7,0,4,0,0,7,0,0,0,0,7,30,1120,170,23,1141,164,542,36,149,25,178,95,3636
POA3147,5,7,0,1040,19,0,3,16,0,12,0,8,0,4,40,103,0,0,0,8,0,0,0,0,0,0,4,13,598,90,17,665,102,311,20,111,10,139,45,2110
POA3148,9,6,0,311,5,0,0,9,4,5,0,0,5,4,33,67,0,0,0,0,0,0,0,0,0,0,8,15,277,39,11,294,76,179,12,69,19,95,44,1110
POA3149,5,31,0,1689,48,15,0,38,7,18,0,5,4,19,179,333,4,0,0,5,0,0,0,0,0,0,20,39,1507,267,34,1370,167,854,48,261,45,369,208,5139
POA3150,14,75,4,2611,78,26,6,64,7,48,0,26,9,36,264,575,6,0,4,12,5,3,0,0,0,4,24,56,2554,518,74,2140,225,1486,67,584,101,915,321,8990
POA3151,0,7,0,313,7,0,0,7,0,4,0,4,0,8,40,81,0,0,0,0,0,0,0,0,0,3,3,7,310,81,12,346,42,242,13,98,15,162,44,1355
POA3152,3,30,0,1229,40,3,5,38,6,27,0,8,8,27,98,262,8,3,0,3,4,0,0,3,3,4,5,29,1267,297,42,1482,163,875,52,274,66,452,108,5078
POA3153,3,8,0,332,18,3,6,24,3,10,0,4,3,11,50,138,0,0,0,0,0,0,0,0,0,5,8,14,537,125,18,838,130,431,42,125,29,192,68,2524
POA3154,0,0,0,120,10,0,5,7,0,5,0,0,0,3,14,42,0,0,0,0,0,0,0,0,0,0,0,6,132,31,10,229,29,92,13,27,4,29,13,610
POA3155,5,3,0,338,12,9,4,25,5,16,5,7,6,9,57,151,4,0,4,3,0,0,0,0,0,4,10,24,537,137,31,946,142,430,45,149,44,192,64,2720
POA3156,3,15,0,1155,35,14,10,66,10,19,10,19,5,27,121,327,5,0,3,4,4,7,0,0,0,3,8,32,1245,233,49,1859,244,798,88,247,55,343,142,5306
POA3158,0,0,0,209,10,0,0,20,4,8,0,9,0,3,16,64,0,0,6,0,0,0,0,0,0,0,5,11,206,53,7,363,60,156,24,43,8,56,17,986
POA3159,0,5,0,102,4,0,0,8,0,0,0,6,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,4,89,30,0,130,22,49,6,17,6,23,9,385
POA3160,5,0,0,310,17,4,0,21,3,7,0,4,0,4,20,78,0,0,0,0,0,0,0,0,0,0,4,4,258,100,17,466,69,175,17,50,11,67,20,1255
POA3161,0,15,0,953,18,0,5,32,8,17,5,8,4,6,31,128,8,0,6,3,3,3,0,0,5,0,8,30,405,101,17,628,86,302,29,91,18,86,48,1805
POA3162,4,17,0,1144,23,0,0,23,7,14,6,8,0,10,49,140,3,5,0,0,0,3,0,0,0,6,8,28,648,126,22,803,88,338,27,92,16,133,69,2352
POA3163,5,9,0,1471,28,3,0,35,3,12,0,8,4,6,79,184,0,0,0,5,0,3,0,0,0,0,4,23,1051,182,22,1093,196,591,49,161,47,179,90,3667
POA3165,4,9,4,1677,49,0,3,34,13,15,3,16,5,14,87,233,4,0,7,0,0,3,0,0,0,5,9,21,1326,222,31,1460,220,646,54,198,42,275,104,4575
POA3166,0,16,0,980,16,0,3,26,0,10,0,3,0,17,65,147,0,0,4,4,0,0,0,0,0,0,3,12,803,160,31,912,149,462,30,149,33,259,75,3059
POA3167,3,10,0,359,7,3,0,3,3,8,3,7,0,13,26,67,3,0,0,0,0,0,0,0,0,0,3,7,365,82,10,373,76,206,22,66,13,153,32,1390
POA3168,0,4,0,161,3,3,0,6,3,3,0,0,0,12,36,74,0,0,0,0,0,0,0,0,0,0,6,8,271,94,11,334,55,284,27,105,23,182,45,1426
POA3169,4,17,0,366,20,4,5,12,6,14,0,6,5,18,54,136,5,0,0,0,0,0,0,0,0,0,14,21,546,106,25,541,98,446,37,199,45,413,72,2529
POA3170,5,20,0,610,26,3,3,18,7,11,0,11,3,21,62,158,4,0,6,0,0,0,0,3,0,5,11,20,744,138,20,697,126,451,49,172,47,264,87,2796
POA3171,4,14,0,168,11,5,4,5,5,8,0,8,4,28,65,147,0,0,0,0,0,0,0,5,0,3,12,24,397,128,19,375,60,514,30,237,41,535,97,2441
POA3172,4,13,0,520,21,5,5,19,3,18,4,5,12,13,80,192,4,0,0,0,3,3,0,0,0,0,15,25,732,151,27,789,103,510,26,209,61,431,104,3137
POA3173,5,23,0,736,39,6,3,22,6,25,0,9,5,25,122,253,0,0,3,0,4,0,0,0,0,3,13,29,1314,217,32,985,137,839,62,266,62,506,153,4559
POA3174,0,19,0,262,19,5,7,12,4,24,4,15,4,28,123,246,4,0,4,0,0,4,0,0,0,11,28,49,773,248,36,840,134,1005,52,416,71,728,170,4473
POA3175,0,33,0,393,33,10,14,17,6,33,0,17,14,49,151,343,0,4,0,3,0,6,0,0,6,15,41,78,937,289,50,1027,158,1466,41,585,123,1136,242,6059
POA3177,0,0,0,53,5,0,0,3,4,10,0,6,3,13,35,79,0,0,0,0,0,0,0,0,0,3,9,15,145,54,9,165,23,352,7,158,36,248,51,1251
POA3178,6,23,0,1343,57,10,3,59,8,25,4,17,3,19,96,305,0,0,3,4,0,4,0,0,0,0,11,25,1460,241,51,1659,195,857,66,256,46,332,117,5286
POA3179,0,0,0,171,3,3,5,8,0,9,0,4,0,3,20,54,0,0,0,0,0,0,0,0,0,0,0,8,244,51,7,249,28,143,10,51,8,82,22,896
POA3180,0,5,0,178,6,3,0,6,0,7,0,3,0,5,16,51,0,0,0,0,0,0,0,0,0,0,0,5,264,47,10,310,37,189,5,56,12,89,20,1042
POA3181,5,5,0,609,17,0,5,9,0,5,0,3,0,6,32,75,0,0,0,3,0,0,0,0,0,0,7,6,326,33,14,325,96,180,9,44,17,70,32,1150
POA3182,9,3,0,506,25,0,0,5,0,5,0,3,0,4,30,77,0,0,3,0,0,0,0,0,0,0,4,4,311,51,8,303,65,207,27,65,16,63,34,1151
POA3183,4,3,0,611,15,8,0,28,6,10,0,3,0,6,31,107,0,0,0,0,0,0,4,0,4,3,8,22,352,111,13,511,89,188,29,88,17,77,38,1508
POA3184,3,9,0,735,5,0,3,9,0,11,0,6,0,6,34,81,0,0,0,4,0,0,0,0,0,0,0,13,358,77,18,405,80,191,22,61,11,42,33,1294
POA3185,3,11,3,809,18,4,0,16,0,5,0,0,0,5,26,73,0,3,0,6,0,0,0,0,0,0,8,18,417,80,17,472,73,219,20,60,10,69,33,1485
POA3186,16,55,3,1817,52,19,6,43,0,28,0,15,3,14,73,260,0,0,4,4,0,0,0,0,0,6,11,22,758,143,23,856,101,543,28,173,27,188,89,2912
POA3187,0,20,3,1384,32,3,0,28,9,14,0,6,4,4,60,162,3,0,0,0,0,0,0,0,0,0,4,17,723,105,16,732,102,393,28,97,14,116,75,2392
POA3188,5,26,0,1478,35,5,0,35,10,15,6,5,0,10,62,174,3,0,0,0,0,5,0,0,0,0,11,19,753,109,13,828,129,412,24,84,18,132,76,2574
POA3189,0,5,0,254,11,0,0,6,0,0,0,0,0,3,14,40,0,0,0,0,0,4,0,0,0,0,6,8,231,40,3,286,50,112,12,39,8,43,24,844
POA3190,3,9,0,656,11,3,0,12,3,7,0,3,0,8,33,78,0,0,0,0,0,0,0,0,0,0,6,3,385,72,12,537,107,224,18,53,16,90,40,1560
POA3191,0,14,0,818,17,5,0,18,0,7,0,3,3,3,33,92,0,0,0,0,0,0,0,0,0,0,0,0,392,71,5,437,53,202,16,53,13,70,31,1363
POA3192,4,12,0,1074,22,8,4,24,0,14,0,4,0,7,55,144,0,0,0,4,0,0,0,0,0,0,12,22,812,152,34,1077,173,452,39,118,27,181,75,3140
POA3193,11,21,3,1633,29,7,4,37,3,23,4,11,5,13,63,197,0,0,3,4,0,4,0,0,0,0,5,23,809,134,33,976,105,447,31,113,25,141,70,2880
POA3194,3,8,0,587,13,4,0,11,3,9,0,0,0,6,37,82,0,0,0,0,0,0,0,0,0,0,6,8,426,67,11,533,81,202,17,63,14,97,42,1555
POA3195,9,21,0,2075,68,8,8,61,4,18,9,11,0,17,91,292,7,3,4,9,5,0,0,0,0,0,8,34,1570,230,39,1917,254,761,79,190,32,270,102,5444
POA3196,3,0,0,817,31,4,3,31,3,13,0,6,0,9,62,169,3,0,4,0,0,0,0,0,6,0,8,19,772,150,42,1203,206,424,52,116,35,169,75,3239
POA3197,0,3,0,382,13,5,0,18,0,4,0,3,0,0,36,85,0,0,5,7,0,0,0,0,0,0,3,17,351,79,12,529,76,215,23,54,14,78,41,1478
POA3198,0,0,0,292,21,4,4,12,3,19,0,0,0,9,41,116,4,0,3,0,4,0,0,0,0,0,6,22,344,90,11,639,146,291,42,68,26,124,46,1825
POA3199,8,14,0,1180,67,11,0,72,4,27,6,12,11,29,153,389,4,0,4,8,3,0,4,0,3,4,18,49,1268,318,66,2069,352,840,115,247,72,420,183,5945
POA3200,0,0,0,14,5,0,0,0,3,5,0,0,0,4,13,33,0,0,0,0,0,0,0,0,0,0,0,3,47,22,3,96,17,98,10,28,11,72,13,416
POA3201,3,0,0,212,34,0,3,26,0,8,3,4,4,10,81,184,5,0,4,5,0,4,0,0,0,4,4,25,582,110,37,802,153,472,44,129,39,162,87,2617
POA3202,0,0,0,127,6,0,0,3,5,3,3,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,0,3,122,9,3,136,20,77,7,17,0,19,12,426
POA3204,3,20,6,2111,51,6,0,46,8,20,7,10,0,11,91,249,3,0,0,5,0,0,0,0,0,6,5,28,1399,235,32,1512,178,658,58,190,37,276,97,4673
POA3205,0,8,3,421,5,0,0,3,0,4,0,0,0,5,27,43,0,0,0,0,0,0,0,0,0,0,0,9,230,33,13,224,44,157,12,36,11,56,34,841
POA3206,0,7,0,767,16,0,0,8,6,11,0,0,0,3,30,64,4,3,0,0,0,0,0,0,0,0,3,8,359,52,6,370,51,223,15,44,10,65,31,1215
POA3207,3,11,0,856,20,3,0,10,0,12,0,0,0,8,37,100,5,0,0,0,0,0,0,0,0,0,0,11,518,71,11,415,111,277,13,52,19,108,43,1640
POA3211,0,0,0,39,0,0,0,4,0,4,0,0,0,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,49,8,8,39,8,29,4,12,0,24,5,177
POA3212,4,4,0,425,30,0,0,24,0,7,0,5,3,12,57,145,0,0,3,3,0,3,0,0,0,4,4,16,584,77,21,857,122,393,51,87,33,132,71,2419
POA3213,0,0,0,164,4,0,0,10,0,6,3,0,5,4,22,53,0,0,0,0,0,0,0,0,0,0,3,3,162,34,4,226,29,108,16,29,11,39,22,684
POA3214,0,11,0,77,11,3,0,10,0,14,0,9,3,24,74,152,0,0,0,0,0,4,0,0,3,5,10,24,216,88,25,379,59,395,28,209,45,441,98,1977
POA3215,0,7,0,396,18,7,7,22,10,12,5,8,0,12,63,150,6,0,0,3,0,0,0,0,0,3,6,18,453,107,33,749,131,335,40,129,27,215,71,2292
POA3216,7,19,0,1571,71,14,9,75,18,36,5,16,5,28,151,419,9,0,4,3,0,0,0,0,4,0,19,39,1487,360,60,2665,364,963,105,313,71,391,176,6955
POA3217,4,0,0,364,14,5,0,19,4,13,0,4,3,0,70,132,0,0,3,0,0,0,0,0,0,0,5,13,533,173,43,1058,222,432,65,95,23,64,82,2776
POA3218,0,0,0,514,16,0,3,9,3,0,5,0,0,9,38,97,0,0,4,0,0,0,0,0,0,0,4,10,351,80,18,714,118,220,27,66,15,74,49,1735
POA3219,0,4,0,230,10,5,0,21,0,15,0,6,0,14,42,120,0,0,0,0,0,0,0,0,0,6,0,17,329,96,13,561,86,259,30,104,16,184,48,1727
POA3220,4,5,5,750,28,0,0,37,3,16,0,4,3,9,37,142,0,0,0,4,0,0,0,0,0,0,4,9,416,94,5,722,76,263,30,79,15,92,50,1847
POA3221,0,6,0,53,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,3,24,4,6,47,0,17,0,5,4,7,5,115
POA3222,0,4,0,337,20,7,0,28,6,15,9,0,5,11,62,163,0,0,0,4,0,0,0,0,0,0,10,13,399,119,17,719,105,281,52,102,41,155,78,2063
POA3223,0,3,0,91,9,4,0,9,6,5,4,0,0,15,28,76,0,0,4,5,0,0,0,0,0,0,5,11,124,48,11,183,30,98,15,41,12,90,33,680
POA3224,0,5,0,245,23,0,0,22,0,12,0,0,0,8,45,121,0,0,0,3,0,0,0,0,0,0,0,7,354,98,13,685,96,232,28,72,18,107,46,1747
POA3225,0,0,0,111,6,3,0,12,0,3,0,0,0,5,17,51,0,0,0,0,0,0,0,0,0,0,0,3,85,41,7,159,30,40,12,13,7,37,15,445
POA3226,9,3,0,479,30,8,0,28,3,10,4,5,0,6,37,129,4,0,0,5,0,0,0,0,0,0,5,13,458,140,28,913,111,215,50,79,22,75,42,2141
POA3227,0,0,0,259,13,3,0,12,0,6,0,0,0,3,16,58,0,0,0,3,0,0,0,0,0,0,0,0,153,48,10,263,33,82,5,13,3,17,19,642
POA3228,4,9,0,962,42,13,4,47,7,12,3,8,8,6,94,242,9,0,4,6,0,4,0,0,0,0,5,26,723,174,40,1290,181,424,59,118,27,92,104,3233
POA3230,0,0,0,74,0,3,0,3,0,0,0,6,0,4,3,27,0,0,0,0,0,0,0,0,0,0,0,3,51,40,7,91,20,26,7,21,3,17,6,293
POA3231,0,0,0,34,7,0,0,8,0,5,0,0,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,53,8,15,0,3,0,7,3,135
POA3232,0,3,0,19,3,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,10,4,21,6,12,8,3,3,9,0,93
POA3233,0,0,0,14,0,5,5,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,37,25,9,47,0,13,7,12,4,17,3,167
POA3234,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,4,0,0,0,0,0,16
POA3235,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,13,0,5,3,6,0,6,3,47
POA3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,17
POA3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,3,0,0,0,16
POA3238,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,17
POA3239,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,6,0,7,0,3,0,4,0,41
POA3240,0,0,0,86,7,3,0,5,0,0,0,3,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,3,76,23,0,131,19,35,5,16,3,11,7,339
