postcode,ato_income_year,ato_state,ato_sa4_name,ato_sa4_is_state_other,ato_individual_count,ato_taxable_income_reporter_count,ato_taxable_income_or_loss_total,ato_salary_recipient_count,ato_salary_or_wages_total,ato_net_tax_count,ato_net_tax_total,ato_taxable_income_or_loss_per_reporter,ato_salary_or_wages_per_recipient,ato_salary_recipient_share,ato_net_tax_payer_share,ato_min_derived_denominator,ato_small_denominator,ato_nonpositive_taxable_income_total,ato_any_feature_missing,ato_quality_issue
3135,2021-22,VIC,Melbourne - Outer East,False,12435,12296,878060501,10056,730122206,9404,201583355,71410.25544892647,72605.62907716786,0.8086851628468034,0.7562525130679534,10056,False,False,False,False
3136,2021-22,VIC,Melbourne - Outer East,False,28137,27891,1894477632,22918,1593668245,21630,413514628,67924.33516188018,69537.84121651103,0.8145146959519494,0.76873867150016,22918,False,False,False,False
3137,2021-22,VIC,Melbourne - Outer East,False,8953,8881,566904352,7398,479082382,7031,115792302,63833.39173516496,64758.364693160314,0.8263152016083994,0.7853233552998995,7398,False,False,False,False
3138,2021-22,VIC,Melbourne - Outer East,False,13921,13800,900979976,11650,766845941,10887,188402985,65288.40405797101,65823.68592274678,0.8368651677322031,0.7820558867897421,11650,False,False,False,False
3139,2021-22,VIC,Melbourne - Outer East,False,8943,8835,554614943,7082,429988223,6871,115496763,62774.753027730614,60715.64854560859,0.7919042826791904,0.768310410376831,7082,False,False,False,False
3140,2021-22,VIC,Melbourne - Outer East,False,10937,10838,712562609,8872,582216011,8389,152421520,65746.68841114597,65623.98681244365,0.8111913687482857,0.7670293499131389,8872,False,False,False,False
3141,2021-22,VIC,Melbourne - Inner,False,18289,18052,2341139190,14726,1354832470,15054,743910261,129688.6322845114,92002.74820046176,0.8051834435999782,0.8231177210345016,14726,False,False,False,False
3142,2021-22,VIC,Melbourne - Inner,False,9540,9371,2537826130,5720,652711458,7631,996790351,270817.00245438056,114110.39475524475,0.59958071278826,0.799895178197065,5720,False,False,False,False
3143,2021-22,VIC,Melbourne - Inner,False,6757,6676,923081878,4985,508057559,5495,300557413,138268.70551228282,101917.26359077232,0.7377534408761285,0.813230723693947,4985,False,False,False,False
3144,2021-22,VIC,Melbourne - Inner South,False,7756,7662,1374891963,5163,597879822,6200,492309689,179442.9604541895,115800.85647879141,0.6656781846312533,0.7993811242908716,5163,False,False,False,False
3145,2021-22,VIC,Melbourne - Inner South,False,15619,15436,1737179906,11833,1113854206,11985,530129212,112540.80759264059,94131.17603312769,0.7576029195210962,0.7673346565080991,11833,False,False,False,False
3146,2021-22,VIC,Melbourne - Inner East,False,17104,16927,2048941538,12821,1300509651,13337,638619246,121045.75754711407,101435.89821386787,0.7495907390084191,0.7797591206735267,12821,False,False,False,False
3147,2021-22,VIC,Melbourne - Inner East,False,9405,9297,882451960,7281,655380159,7080,245744150,94917.9262127568,90012.38277709106,0.7741626794258373,0.7527910685805422,7281,False,False,False,False
3148,2021-22,VIC,Melbourne - South East,False,6097,6011,424062794,4933,353865887,4677,95873918,70547.79470969888,71734.4186093655,0.8090864359521076,0.7670985730687223,4933,False,False,False,False
3149,2021-22,VIC,Melbourne - South East,False,22934,22547,1726002147,16658,1260696695,16342,431863504,76551.29937463964,75681.15590106856,0.7263451643847563,0.7125664951600245,16658,False,False,False,False
3150,2021-22,VIC,Melbourne - South East,False,39923,39124,2831328954,27492,1957187112,26955,705891179,72368.08490951845,71191.15058926232,0.6886256042882549,0.6751747113192896,27492,False,False,False,False
3151,2021-22,VIC,Melbourne - Inner East,False,6971,6843,419088848,5100,336329481,4771,89720212,61243.43825807395,65946.95705882354,0.7316023526036437,0.6844068282886243,5100,False,False,False,False
3152,2021-22,VIC,Melbourne - Outer East,False,21961,21669,1411364530,16912,1161278284,15732,310652547,65132.887073699756,68665.93448438979,0.7700924365921407,0.7163608214562178,16912,False,False,False,False
3153,2021-22,VIC,Melbourne - Outer East,False,12864,12715,780467855,10791,688361901,9965,155410115,61381.663782933545,63790.371698637755,0.8388526119402985,0.7746424129353234,10791,False,False,False,False
3154,2021-22,VIC,Melbourne - Outer East,False,2698,2669,178423132,2191,148051302,2040,38823490,66850.18059198202,67572.47923322684,0.8120830244625649,0.7561156412157154,2191,False,False,False,False
3155,2021-22,VIC,Melbourne - Outer East,False,14125,13986,858566826,11795,759374837,10934,169408520,61387.589446589445,64381.0798643493,0.8350442477876107,0.7740884955752212,11795,False,False,False,False
3156,2021-22,VIC,Melbourne - Outer East,False,23844,23643,1601486177,19726,1333084832,18435,350817992,67736.16618026477,67580.08881679003,0.8272940781748029,0.7731504781077001,19726,False,False,False,False
3158,2021-22,VIC,Melbourne - Outer East,False,4313,4266,289674003,3527,249059157,3259,63896352,67902.95428973278,70615.014743408,0.8177602596800371,0.7556225365175052,3527,False,False,False,False
3159,2021-22,VIC,Melbourne - Outer East,False,1593,1585,112246207,1277,90143899,1198,25689203,70817.79621451104,70590.36726703211,0.8016321406151915,0.7520401757689893,1277,False,False,False,False
3160,2021-22,VIC,Melbourne - Outer East,False,5645,5598,422813361,4641,329117988,4371,101987225,75529.36066452305,70915.31738849386,0.8221434898139947,0.7743135518157661,4641,False,False,False,False
3161,2021-22,VIC,Melbourne - Inner South,False,11280,11133,1369174388,8101,674955442,8915,430959901,122983.41758735292,83317.54622886064,0.7181737588652483,0.7903368794326241,8101,False,False,False,False
3162,2021-22,VIC,Melbourne - Inner South,False,11815,11683,1199689030,8424,742079306,9073,346972011,102686.72686809895,88091.08570750238,0.7129919593736775,0.7679221328819298,8424,False,False,False,False
3163,2021-22,VIC,Melbourne - Inner South,False,21829,21592,1720129219,18104,1406855689,17128,421606556,79665.11758984809,77709.66024083075,0.8293554445920565,0.7846442805442302,18104,False,False,False,False
3164,2021-22,VIC,VIC other,True,53,53,6105121,42,3143415,46,1898254,115190.96226415095,74843.21428571429,0.7924528301886793,0.8679245283018868,42,True,False,False,False
3165,2021-22,VIC,Melbourne - Inner South,False,18080,17857,1462997801,14324,1180261131,13846,368544692,81928.53228425827,82397.45399329797,0.7922566371681415,0.7658185840707965,14324,False,False,False,False
3166,2021-22,VIC,Melbourne - South East,False,15550,15357,1132590429,12899,949248010,12045,264420817,73750.76050009768,73590.82176912938,0.8295176848874598,0.7745980707395499,12899,False,False,False,False
3167,2021-22,VIC,Melbourne - South East,False,6005,5937,405710505,4952,349643059,4557,89814411,68335.94492167761,70606.4335621971,0.824646128226478,0.7588676103247294,4952,False,False,False,False
3168,2021-22,VIC,Melbourne - South East,False,14050,13761,691839399,11842,603475886,9239,125528070,50275.372356660126,50960.63891234589,0.842846975088968,0.6575800711743772,11842,False,False,False,False
3169,2021-22,VIC,Melbourne - South East,False,12397,12255,703110515,10302,616787155,9178,133488860,57373.3590371277,59870.622694622405,0.8310075018149552,0.7403404049366782,10302,False,False,False,False
3170,2021-22,VIC,Melbourne - South East,False,12039,11888,805642782,9548,654062774,8930,180389352,67769.41302153432,68502.59467951403,0.793089127003904,0.7417559597973253,9548,False,False,False,False
3171,2021-22,VIC,Melbourne - South East,False,12786,12551,613321378,10456,525059957,8908,102246252,48866.33559078958,50216.13972838561,0.8177694353198811,0.6966995150946348,10456,False,False,False,False
3172,2021-22,VIC,Melbourne - South East,False,13714,13558,789584573,11125,660572876,10010,156345028,58237.540418940844,59377.33716853933,0.8112148169753537,0.7299110398133295,11125,False,False,False,False
3173,2021-22,VIC,Melbourne - South East,False,17948,17690,1094652672,14945,935247291,13594,224186384,61879.74403617863,62579.27674807628,0.8326833073322933,0.7574102964118564,14945,False,False,False,False
3174,2021-22,VIC,Melbourne - South East,False,22671,22334,1125561334,19122,1011447337,16551,185410916,50396.76430554312,52894.43243384583,0.8434563980415509,0.7300516077808654,19122,False,False,False,False
3175,2021-22,VIC,Melbourne - South East,False,28286,27813,1464716725,22140,1194054942,20613,256498577,52663.02538381332,53932.020867208674,0.7827193664710458,0.7287350632821891,22140,False,False,False,False
3177,2021-22,VIC,Melbourne - South East,False,6125,6001,288952737,4769,240389268,4466,44588234,48150.764372604564,50406.64038582512,0.7786122448979592,0.7291428571428571,4769,False,False,False,False
3178,2021-22,VIC,Melbourne - Outer East,False,21848,21643,1467181543,17934,1260205619,16758,320748613,67790.11888370373,70269.07655849225,0.8208531673379714,0.7670267301354815,17934,False,False,False,False
3179,2021-22,VIC,Melbourne - Outer East,False,3783,3745,235969267,3116,202395391,2846,49407831,63009.150066755676,64953.59146341463,0.8236849061591329,0.7523129791171028,3116,False,False,False,False
3180,2021-22,VIC,Melbourne - Outer East,False,4807,4752,291368922,3847,251773071,3510,59786908,61315.00883838384,65446.60020795425,0.8002912419388392,0.7301851466611192,3847,False,False,False,False
3181,2021-22,VIC,Melbourne - Inner,False,13941,13804,1459541469,11827,1077603174,11768,417353996,105733.22725297016,91113.82210197007,0.8483609497166631,0.8441288286349616,11827,False,False,False,False
3182,2021-22,VIC,Melbourne - Inner,False,16526,16339,1447208102,13773,1099550908,13515,380403962,88573.84797111206,79833.79859144703,0.8334140142805276,0.8178022509984267,13773,False,False,False,False
3183,2021-22,VIC,Melbourne - Inner,False,11921,11775,1059896011,9906,783556473,9660,280518043,90012.40008492568,79099.1795881284,0.8309705561613958,0.8103347034644744,9906,False,False,False,False
3184,2021-22,VIC,Melbourne - Inner,False,10360,10281,1121435027,8459,788135714,8629,325170901,109078.39966929286,93171.26303345549,0.8165057915057915,0.8329150579150579,8459,False,False,False,False
3185,2021-22,VIC,Melbourne - Inner South,False,8966,8875,958488216,6910,640607474,7059,283156073,107998.67222535211,92707.30448625181,0.7706892705777382,0.7873076065134954,6910,False,False,False,False
3186,2021-22,VIC,Melbourne - Inner South,False,16352,16113,2788015869,10202,1216031168,12471,991741427,173028.97467883077,119195.37031954518,0.6238992172211351,0.7626590019569471,10202,False,False,False,False
3187,2021-22,VIC,Melbourne - Inner South,False,10539,10389,1170861510,7179,753359386,7871,357270755,112702.04158244297,104939.32107535869,0.6811841730714489,0.7468450517126862,7179,False,False,False,False
3188,2021-22,VIC,Melbourne - Inner South,False,11786,11661,1381475485,8796,928515130,8968,428048072,118469.72686733556,105561.06525693498,0.7463091803835058,0.7609027659935517,8796,False,False,False,False
3189,2021-22,VIC,Melbourne - Inner South,False,4056,4015,303929343,3238,258452976,3148,71592252,75698.46650062267,79818.70784434836,0.7983234714003945,0.7761341222879684,3238,False,False,False,False
3190,2021-22,VIC,Melbourne - Inner South,False,7499,7437,630604187,6151,536956959,5931,158662533,84792.81793734033,87295.88018208422,0.8202426990265369,0.7909054540605414,6151,False,False,False,False
3191,2021-22,VIC,Melbourne - Inner South,False,7083,7016,851832729,5085,527051151,5416,265885013,121412.87471493728,103648.21061946903,0.7179161372299873,0.7646477481293237,5085,False,False,False,False
3192,2021-22,VIC,Melbourne - Inner South,False,14983,14858,1152008818,12027,958277576,11588,275830442,77534.58190873603,79677.19098694604,0.8027097377027298,0.7734098645131149,12027,False,False,False,False
3193,2021-22,VIC,Melbourne - Inner South,False,13548,13425,1547481106,9306,937997348,10012,477755751,115268.61124767225,100794.90092413497,0.6868910540301152,0.739002066725716,9306,False,False,False,False
3194,2021-22,VIC,Melbourne - Inner South,False,8727,8655,698055115,6846,549742035,6733,172416102,80653.39283651068,80301.20289219983,0.7844620144379512,0.7715136931362438,6846,False,False,False,False
3195,2021-22,VIC,Melbourne - Inner South,False,23373,23164,1878124210,18885,1503287284,18210,466847755,81079.44266965982,79602.18607360339,0.8079835707868053,0.7791040944679759,18885,False,False,False,False
3196,2021-22,VIC,Melbourne - Inner South,False,16192,16048,1193097861,13427,1006681617,12871,274614137,74345.57957377867,74974.42593282192,0.8292366600790514,0.7948987154150198,13427,False,False,False,False
3197,2021-22,VIC,Melbourne - Inner South,False,7557,7486,569779081,5919,431639755,5824,136434227,76112.62102591504,72924.43909444162,0.7832473203652243,0.7706761942569803,5919,False,False,False,False
3198,2021-22,VIC,Mornington Peninsula,False,10097,10018,636157496,8285,545720149,7775,129487269,63501.44699540827,65868.45491852747,0.8205407546796079,0.7700307021887689,8285,False,False,False,False
3199,2021-22,VIC,Mornington Peninsula,False,32459,32153,2082091404,26130,1714293803,24629,439056079,64755.74297888222,65606.34531190203,0.8050155580886657,0.7587726054407098,26130,False,False,False,False
3200,2021-22,VIC,Mornington Peninsula,False,2659,2629,134076934,2280,117900257,1974,22032702,50999.21414986687,51710.63903508772,0.8574652124858969,0.7423843550206844,2280,False,False,False,False
3201,2021-22,VIC,Mornington Peninsula,False,13197,13085,787943071,11638,708213408,10688,149490419,60217.277111196025,60853.532222031274,0.8818670910055315,0.8098810335682352,11638,False,False,False,False
3202,2021-22,VIC,Melbourne - Inner South,False,1694,1672,121071121,1399,103749125,1302,27667676,72410.95753588517,74159.48892065762,0.8258559622195986,0.768595041322314,1399,False,False,False,False
3204,2021-22,VIC,Melbourne - Inner South,False,20928,20691,1786003131,16768,1424123430,16128,465058118,86317.87400318979,84931.02516698473,0.8012232415902141,0.7706422018348624,16768,False,False,False,False
3205,2021-22,VIC,Melbourne - Inner,False,8340,8222,891570135,6667,635481487,6685,258899595,108437.13634152274,95317.45717714114,0.799400479616307,0.8015587529976019,6667,False,False,False,False
3206,2021-22,VIC,Melbourne - Inner,False,6767,6688,1205423902,4682,601148871,5337,421082325,180236.8274521531,128395.74348568988,0.691887099157677,0.7886803605733708,4682,False,False,False,False
3207,2021-22,VIC,Melbourne - Inner,False,11755,11630,1334383804,9205,944336551,9440,396063716,114736.35460017197,102589.52210755025,0.7830710336027222,0.8030625265844321,9205,False,False,False,False
3211,2021-22,VIC,Melbourne - West,False,778,768,65077900,607,41240937,586,17469451,84736.84895833333,67942.2355848435,0.7802056555269923,0.7532133676092545,607,False,False,False,False
3212,2021-22,VIC,Geelong,False,11375,11296,753527709,9677,662026348,9046,158149472,66707.48132082153,68412.3538286659,0.8507252747252747,0.7952527472527473,9677,False,False,False,False
3213,2021-22,VIC,Geelong,False,2717,2696,188518212,2228,145500923,2110,42493759,69925.1528189911,65305.62073608617,0.8200220831799779,0.7765918292234082,2228,False,False,False,False
3214,2021-22,VIC,Geelong,False,11726,11564,568702266,10027,501403121,8610,89332800,49178.68090626081,50005.29779595093,0.8551083063278185,0.7342657342657343,10027,False,False,False,False
3215,2021-22,VIC,Geelong,False,12812,12706,826498971,10604,682809480,10019,172527594,65047.92782937195,64391.68992832893,0.8276615672806744,0.7820012488292226,10604,False,False,False,False
3216,2021-22,VIC,Geelong,False,36634,36333,2461593846,29467,1939279193,27646,545736657,67750.91090743952,65811.89781789799,0.8043620680242398,0.7546541464213572,29467,False,False,False,False
3217,2021-22,VIC,Geelong,False,14486,14363,959446395,12934,864112140,12040,197259463,66799.86040520783,66809.35054894078,0.8928620737263565,0.8311473146486262,12934,False,False,False,False
