poa_code,postcode,census_population,census_age_20_24,census_age_25_34,census_age_35_44,census_median_age,census_median_household_income_weekly,census_avg_household_size,census_couple_no_children_families,census_couple_with_children_families,census_single_parent_families,census_other_families,census_total_families,census_households_all,census_households_weekly_income_3000_3499,census_households_weekly_income_3500_3999,census_households_weekly_income_4000_plus,census_population_15plus_g43,census_unemployment_rate_published_pct,census_labour_force_participation_rate_published_pct,census_bachelor_degree_count,census_employed_persons,census_unemployed_persons,census_labour_force,census_not_in_labour_force,census_labour_status_not_stated,census_population_15plus,census_family_households,census_lone_person_households,census_group_households,census_total_households,census_source_year,census_couple_families,census_age_20_44_count,census_households_weekly_income_3000_plus_count,census_employment_to_population_ratio,census_unemployment_rate,census_labour_force_participation_rate,census_couple_no_children_family_share,census_couple_with_children_family_share,census_couple_family_share,census_single_parent_family_share,census_family_household_share,census_lone_person_household_share,census_group_household_share,census_age_20_44_share,census_households_weekly_income_3000_plus_share,census_bachelor_degree_share,census_unemployment_rate_derived_pct,census_labour_force_participation_rate_derived_pct,census_small_population,census_small_labour_force,census_small_families,census_small_households,census_nonpositive_household_income,census_zero_population,census_any_feature_missing,census_ratio_quality_issue
POA2645,2645,339.0,15.0,27.0,18.0,58.0,933.0,2.2,48.0,28.0,15.0,0.0,93.0,142.0,9.0,0.0,5.0,310.0,6.7,48.4,24.0,140.0,11.0,151.0,140.0,21.0,310.0,94.0,43.0,3.0,142.0,2021,76.0,60.0,14.0,0.45161290322580644,0.0728476821192053,0.4870967741935484,0.5161290322580645,0.3010752688172043,0.8172043010752689,0.16129032258064516,0.6619718309859155,0.3028169014084507,0.02112676056338028,0.17699115044247787,0.09859154929577464,0.07741935483870968,7.28476821192053,48.70967741935484,False,False,False,False,False,False,False,False
POA2646,2646,6841.0,286.0,609.0,598.0,51.0,1165.0,2.2,930.0,590.0,269.0,15.0,1806.0,2836.0,107.0,44.0,115.0,5783.0,3.2,53.0,436.0,2971.0,96.0,3065.0,2297.0,421.0,5783.0,1784.0,1001.0,59.0,2836.0,2021,1520.0,1493.0,266.0,0.5137471900397718,0.03132137030995106,0.5300017292062943,0.5149501661129569,0.3266888150609081,0.8416389811738649,0.14894795127353266,0.6290550070521862,0.35296191819464035,0.02080394922425952,0.21824294693758223,0.09379407616361073,0.07539339443195574,3.1321370309951058,53.00017292062943,False,False,False,False,False,False,False,False
POA2647,2647,2557.0,90.0,206.0,217.0,53.0,1185.0,2.3,392.0,214.0,72.0,3.0,688.0,988.0,53.0,16.0,37.0,2158.0,2.2,48.4,136.0,1021.0,20.0,1044.0,898.0,214.0,2158.0,680.0,287.0,25.0,988.0,2021,606.0,513.0,106.0,0.47312326227988877,0.019157088122605363,0.48378127896200185,0.5697674418604651,0.311046511627907,0.8808139534883721,0.10465116279069768,0.6882591093117408,0.29048582995951416,0.025303643724696356,0.2006257332811889,0.10728744939271255,0.06302131603336422,1.9157088122605364,48.37812789620018,False,False,False,False,False,False,False,False
POA2648,2648,2671.0,98.0,271.0,248.0,51.0,1066.0,2.2,332.0,207.0,84.0,12.0,637.0,944.0,36.0,15.0,40.0,2262.0,4.4,48.0,147.0,1038.0,49.0,1085.0,798.0,381.0,2262.0,631.0,303.0,16.0,944.0,2021,539.0,617.0,91.0,0.4588859416445623,0.04516129032258064,0.4796640141467728,0.521193092621664,0.3249607535321821,0.8461538461538461,0.13186813186813187,0.6684322033898306,0.3209745762711864,0.01694915254237288,0.23099962560838638,0.09639830508474577,0.0649867374005305,4.516129032258064,47.96640141467728,False,False,False,False,False,False,False,False
POA2649,2649,30.0,0.0,0.0,10.0,38.0,1375.0,2.8,3.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,22.0,0.0,55.0,3.0,14.0,0.0,14.0,10.0,0.0,22.0,7.0,4.0,0.0,12.0,2021,6.0,10.0,0.0,0.6363636363636364,0.0,0.6363636363636364,0.25,0.25,0.5,0.0,0.5833333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,0.13636363636363635,0.0,63.63636363636363,False,True,True,True,False,False,False,False
POA2650,2650,61511.0,4305.0,8821.0,7491.0,36.0,1629.0,2.5,6233.0,6707.0,2801.0,246.0,15985.0,23133.0,1449.0,850.0,1921.0,48965.0,4.1,64.0,6928.0,30058.0,1276.0,31329.0,14862.0,2766.0,48965.0,15693.0,6530.0,918.0,23133.0,2021,12940.0,20617.0,4220.0,0.6138670478913509,0.04072903699447796,0.6398243643418768,0.3899280575539568,0.41958085705348763,0.8095089146074445,0.1752267751016578,0.6783815328751135,0.2822807245061168,0.03968356892750616,0.3351758222106615,0.18242337785847057,0.14148881854385786,4.072903699447796,63.98243643418768,False,False,False,False,False,False,False,False
POA2651,2651,3081.0,437.0,484.0,413.0,25.0,1788.0,2.8,193.0,328.0,127.0,7.0,658.0,831.0,60.0,23.0,34.0,2422.0,2.6,70.7,214.0,1667.0,43.0,1714.0,422.0,284.0,2422.0,646.0,160.0,15.0,831.0,2021,521.0,1334.0,117.0,0.6882741535920727,0.025087514585764293,0.7076796036333609,0.2933130699088146,0.49848024316109424,0.7917933130699089,0.19300911854103345,0.7773766546329723,0.19253910950661854,0.018050541516245487,0.4329763063940279,0.1407942238267148,0.08835672997522709,2.5087514585764294,70.76796036333609,False,False,False,False,False,False,False,False
POA2652,2652,4757.0,213.0,516.0,535.0,42.0,1504.0,2.6,579.0,549.0,145.0,8.0,1283.0,1676.0,81.0,48.0,115.0,3760.0,2.3,63.4,356.0,2334.0,56.0,2386.0,1058.0,321.0,3760.0,1263.0,374.0,32.0,1676.0,2021,1128.0,1264.0,244.0,0.6207446808510638,0.02347024308466052,0.6345744680851064,0.4512860483242401,0.4279033515198753,0.8791893998441154,0.11301636788776305,0.7535799522673031,0.22315035799522673,0.01909307875894988,0.2657136850956485,0.14558472553699284,0.09468085106382979,2.347024308466052,63.45744680851064,False,False,False,False,False,False,False,False
POA2653,2653,2636.0,112.0,266.0,312.0,46.0,1304.0,2.3,361.0,218.0,111.0,7.0,697.0,965.0,30.0,28.0,51.0,2188.0,3.3,51.9,183.0,1098.0,39.0,1139.0,895.0,156.0,2188.0,679.0,270.0,20.0,965.0,2021,579.0,690.0,109.0,0.5018281535648994,0.03424056189640035,0.5205667276051188,0.5179340028694405,0.3127690100430416,0.830703012912482,0.15925394548063126,0.7036269430051814,0.27979274611398963,0.02072538860103627,0.26176024279210924,0.11295336787564766,0.08363802559414991,3.4240561896400354,52.05667276051188,False,False,False,False,False,False,False,False
POA2655,2655,1416.0,38.0,133.0,153.0,42.0,1382.0,2.6,152.0,156.0,51.0,5.0,360.0,491.0,27.0,11.0,25.0,1088.0,2.8,55.0,103.0,580.0,14.0,597.0,422.0,66.0,1088.0,352.0,129.0,11.0,491.0,2021,308.0,324.0,63.0,0.5330882352941176,0.023450586264656615,0.5487132352941176,0.4222222222222222,0.43333333333333335,0.8555555555555555,0.14166666666666666,0.7169042769857433,0.26272912423625255,0.02240325865580448,0.2288135593220339,0.12830957230142567,0.09466911764705882,2.3450586264656614,54.87132352941176,False,False,False,False,False,False,False,False
POA2656,2656,1327.0,65.0,95.0,116.0,49.0,1184.0,2.3,173.0,123.0,54.0,6.0,361.0,524.0,17.0,8.0,31.0,1073.0,3.4,57.0,97.0,589.0,18.0,614.0,401.0,59.0,1073.0,347.0,159.0,10.0,524.0,2021,296.0,276.0,56.0,0.548928238583411,0.029315960912052116,0.5722273998136067,0.4792243767313019,0.3407202216066482,0.8199445983379502,0.14958448753462603,0.6622137404580153,0.30343511450381677,0.019083969465648856,0.2079879427279578,0.10687022900763359,0.09040074557315937,2.9315960912052117,57.22273998136067,False,False,False,False,False,False,False,False
POA2658,2658,1488.0,64.0,112.0,144.0,49.0,1069.0,2.3,190.0,131.0,56.0,4.0,384.0,572.0,26.0,12.0,17.0,1219.0,4.1,49.5,110.0,578.0,28.0,605.0,502.0,112.0,1219.0,384.0,178.0,12.0,572.0,2021,321.0,320.0,55.0,0.4741591468416735,0.04628099173553719,0.4963084495488105,0.4947916666666667,0.3411458333333333,0.8359375,0.14583333333333334,0.6713286713286714,0.3111888111888112,0.02097902097902098,0.21505376344086022,0.09615384615384616,0.09023789991796555,4.628099173553719,49.63084495488105,False,False,False,False,False,False,False,False
POA2659,2659,871.0,39.0,58.0,91.0,45.0,1209.0,2.3,109.0,72.0,40.0,8.0,227.0,317.0,9.0,5.0,16.0,710.0,4.5,55.8,43.0,375.0,17.0,399.0,243.0,73.0,710.0,225.0,83.0,12.0,317.0,2021,181.0,188.0,30.0,0.528169014084507,0.042606516290726815,0.5619718309859155,0.4801762114537445,0.31718061674008813,0.7973568281938326,0.1762114537444934,0.7097791798107256,0.2618296529968454,0.03785488958990536,0.2158438576349024,0.0946372239747634,0.06056338028169014,4.260651629072681,56.19718309859155,False,False,False,False,False,False,False,False
POA2660,2660,1607.0,60.0,108.0,191.0,44.0,1190.0,2.5,169.0,170.0,77.0,3.0,421.0,606.0,24.0,15.0,23.0,1268.0,3.7,52.5,110.0,645.0,27.0,667.0,519.0,86.0,1268.0,412.0,180.0,11.0,606.0,2021,339.0,359.0,62.0,0.5086750788643533,0.04047976011994003,0.5260252365930599,0.4014251781472684,0.40380047505938244,0.8052256532066508,0.1828978622327791,0.6798679867986799,0.297029702970297,0.018151815181518153,0.22339763534536403,0.10231023102310231,0.08675078864353312,4.0479760119940025,52.60252365930599,False,False,False,False,False,False,False,False
POA2661,2661,395.0,81.0,115.0,44.0,23.0,2386.0,3.4,12.0,28.0,4.0,0.0,52.0,51.0,6.0,5.0,8.0,321.0,1.7,93.4,25.0,290.0,5.0,297.0,10.0,7.0,321.0,49.0,0.0,0.0,51.0,2021,40.0,240.0,19.0,0.9034267912772586,0.016835016835016835,0.9252336448598131,0.23076923076923078,0.5384615384615384,0.7692307692307693,0.07692307692307693,0.9607843137254902,0.0,0.0,0.6075949367088608,0.37254901960784315,0.0778816199376947,1.6835016835016834,92.5233644859813,False,False,False,False,False,False,False,False
POA2663,2663,5281.0,325.0,798.0,737.0,39.0,1375.0,2.4,485.0,440.0,220.0,18.0,1160.0,1681.0,93.0,45.0,102.0,4436.0,5.1,45.9,260.0,1936.0,99.0,2035.0,2187.0,214.0,4436.0,1133.0,494.0,49.0,1681.0,2021,925.0,1860.0,240.0,0.436429215509468,0.04864864864864865,0.45874661857529303,0.41810344827586204,0.3793103448275862,0.7974137931034483,0.1896551724137931,0.6740035693039858,0.29387269482450923,0.029149315883402735,0.3522060215868207,0.14277215942891136,0.058611361587015326,4.864864864864865,45.874661857529304,False,False,False,False,False,False,False,False
POA2665,2665,2017.0,79.0,147.0,210.0,48.0,1087.0,2.3,272.0,204.0,61.0,6.0,539.0,804.0,30.0,9.0,35.0,1627.0,3.7,56.1,144.0,883.0,35.0,915.0,616.0,103.0,1627.0,532.0,259.0,16.0,804.0,2021,476.0,436.0,74.0,0.5427166564228642,0.03825136612021858,0.5623847572218807,0.5046382189239332,0.3784786641929499,0.8831168831168831,0.11317254174397032,0.6616915422885572,0.32213930348258707,0.01990049751243781,0.21616261774913237,0.09203980099502487,0.08850645359557467,3.825136612021858,56.23847572218808,False,False,False,False,False,False,False,False
POA2666,2666,5636.0,273.0,497.0,515.0,47.0,1231.0,2.3,721.0,532.0,232.0,22.0,1517.0,2223.0,92.0,50.0,125.0,4610.0,2.7,56.2,415.0,2517.0,68.0,2591.0,1767.0,253.0,4610.0,1492.0,702.0,24.0,2223.0,2021,1253.0,1285.0,267.0,0.5459869848156182,0.026244693168660748,0.5620390455531453,0.4752801582069875,0.35069215557020433,0.8259723137771918,0.15293342122610415,0.6711650922177238,0.3157894736842105,0.010796221322537112,0.2279985805535841,0.12010796221322537,0.09002169197396963,2.6244693168660747,56.20390455531453,False,False,False,False,False,False,False,False
POA2668,2668,404.0,25.0,20.0,35.0,48.0,864.0,2.4,51.0,37.0,14.0,0.0,104.0,153.0,3.0,0.0,12.0,325.0,6.4,43.6,28.0,132.0,10.0,139.0,155.0,25.0,325.0,105.0,50.0,5.0,153.0,2021,88.0,80.0,15.0,0.40615384615384614,0.07194244604316546,0.4276923076923077,0.49038461538461536,0.3557692307692308,0.8461538461538461,0.1346153846153846,0.6862745098039216,0.32679738562091504,0.032679738562091505,0.19801980198019803,0.09803921568627451,0.08615384615384615,7.194244604316546,42.769230769230774,False,False,False,False,False,False,False,False
POA2669,2669,1539.0,72.0,139.0,172.0,43.0,1167.0,2.4,163.0,157.0,48.0,0.0,373.0,571.0,22.0,4.0,26.0,1217.0,3.7,59.3,92.0,693.0,26.0,721.0,351.0,140.0,1217.0,373.0,196.0,9.0,571.0,2021,320.0,383.0,52.0,0.5694330320460148,0.036061026352288486,0.5924404272801972,0.43699731903485256,0.42091152815013405,0.8579088471849866,0.128686327077748,0.6532399299474606,0.3432574430823117,0.01576182136602452,0.248862897985705,0.09106830122591944,0.07559572719802794,3.6061026352288486,59.24404272801972,False,False,False,False,False,False,False,False
POA2671,2671,3969.0,184.0,460.0,464.0,42.0,1432.0,2.3,482.0,397.0,151.0,9.0,1041.0,1544.0,81.0,43.0,94.0,3190.0,2.4,60.8,276.0,1887.0,47.0,1938.0,966.0,289.0,3190.0,1034.0,489.0,20.0,1544.0,2021,879.0,1108.0,218.0,0.5915360501567398,0.024251805985552117,0.6075235109717868,0.46301633045148893,0.3813640730067243,0.8443804034582133,0.14505283381364073,0.6696891191709845,0.3167098445595855,0.012953367875647668,0.2791635172587554,0.1411917098445596,0.08652037617554859,2.4251805985552117,60.75235109717868,False,False,False,False,False,False,False,False
POA2672,2672,1511.0,74.0,175.0,186.0,40.0,1116.0,2.4,154.0,134.0,74.0,8.0,371.0,545.0,15.0,3.0,23.0,1186.0,5.0,52.7,64.0,598.0,28.0,622.0,413.0,145.0,1186.0,363.0,180.0,7.0,545.0,2021,288.0,435.0,41.0,0.5042158516020236,0.04501607717041801,0.524451939291737,0.41509433962264153,0.3611859838274933,0.7762803234501348,0.19946091644204852,0.6660550458715596,0.3302752293577982,0.012844036697247707,0.2878888153540701,0.07522935779816514,0.05396290050590219,4.501607717041801,52.4451939291737,False,False,False,False,False,False,False,False
POA2675,2675,1659.0,96.0,323.0,206.0,36.0,1506.0,2.4,166.0,138.0,61.0,4.0,375.0,562.0,26.0,18.0,37.0,1344.0,2.4,64.5,138.0,849.0,20.0,868.0,309.0,175.0,1344.0,374.0,168.0,31.0,562.0,2021,304.0,625.0,81.0,0.6316964285714286,0.02304147465437788,0.6458333333333334,0.44266666666666665,0.368,0.8106666666666666,0.16266666666666665,0.6654804270462633,0.298932384341637,0.05516014234875445,0.3767329716696805,0.14412811387900357,0.10267857142857142,2.3041474654377883,64.58333333333334,False,False,False,False,False,False,False,False
POA2678,2678,433.0,252.0,32.0,0.0,20.0,2750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,19.0,56.7,22.0,198.0,49.0,244.0,185.0,8.0,433.0,0.0,0.0,0.0,0.0,2021,0.0,284.0,0.0,0.45727482678983833,0.20081967213114754,0.5635103926096998,,,,,,,,0.6558891454965358,,0.050808314087759814,20.081967213114755,56.35103926096998,False,False,True,True,False,False,True,False
POA2680,2680,25339.0,1460.0,3817.0,3216.0,37.0,1743.0,2.7,2481.0,2920.0,989.0,104.0,6489.0,8641.0,522.0,341.0,720.0,20420.0,3.0,64.4,2114.0,12749.0,393.0,13144.0,5499.0,1781.0,20420.0,6263.0,2122.0,258.0,8641.0,2021,5401.0,8493.0,1583.0,0.6243388834476004,0.029899573950091296,0.6436826640548482,0.382339343504392,0.4499922946524888,0.8323316381568808,0.15241177377099707,0.7248003703275084,0.245573429001273,0.029857655363962503,0.3351750266387782,0.1831963893067932,0.10352595494613125,2.98995739500913,64.36826640548482,False,False,False,False,False,False,False,False
POA2681,2681,1793.0,106.0,211.0,187.0,40.0,1685.0,2.7,186.0,236.0,54.0,11.0,482.0,634.0,37.0,23.0,49.0,1451.0,3.6,69.2,124.0,971.0,36.0,1002.0,347.0,96.0,1451.0,475.0,153.0,8.0,634.0,2021,422.0,504.0,109.0,0.6691936595451413,0.03592814371257485,0.6905582356995176,0.38589211618257263,0.4896265560165975,0.8755186721991701,0.11203319502074689,0.749211356466877,0.24132492113564669,0.012618296529968454,0.2810931399888455,0.1719242902208202,0.08545830461750517,3.592814371257485,69.05582356995176,False,False,False,False,False,False,False,False
POA2700,2700,4873.0,218.0,476.0,525.0,44.0,1164.0,2.3,520.0,418.0,247.0,24.0,1205.0,1813.0,77.0,33.0,65.0,3899.0,5.7,52.8,304.0,1943.0,115.0,2061.0,1450.0,390.0,3899.0,1185.0,578.0,46.0,1813.0,2021,938.0,1219.0,175.0,0.49833290587330087,0.05579815623483746,0.5285970761733778,0.4315352697095436,0.34688796680497924,0.7784232365145228,0.2049792531120332,0.6536127964699393,0.3188086045228902,0.0253723110865968,0.25015390929612147,0.09652509652509653,0.07796870992562195,5.5798156234837455,52.85970761733778,False,False,False,False,False,False,False,False
POA2701,2701,2492.0,109.0,267.0,267.0,42.0,1444.0,2.6,310.0,264.0,94.0,4.0,674.0,911.0,56.0,31.0,51.0,1981.0,3.2,61.2,213.0,1171.0,35.0,1207.0,650.0,120.0,1981.0,666.0,227.0,15.0,911.0,2021,574.0,643.0,138.0,0.591115598182736,0.02899751449875725,0.6092882382635033,0.4599406528189911,0.3916913946587537,0.8516320474777448,0.1394658753709199,0.7310647639956093,0.2491767288693743,0.01646542261251372,0.25802568218298555,0.15148188803512624,0.10752145381120647,2.899751449875725,60.92882382635033,False,False,False,False,False,False,False,False
POA2702,2702,793.0,33.0,66.0,73.0,48.0,1175.0,2.4,102.0,82.0,30.0,0.0,208.0,316.0,8.0,7.0,18.0,644.0,3.5,52.9,39.0,327.0,13.0,341.0,262.0,42.0,644.0,209.0,95.0,11.0,316.0,2021,184.0,172.0,33.0,0.5077639751552795,0.03812316715542522,0.5295031055900621,0.49038461538461536,0.3942307692307692,0.8846153846153846,0.14423076923076922,0.6613924050632911,0.30063291139240506,0.03481012658227848,0.21689785624211855,0.10443037974683544,0.06055900621118013,3.812316715542522,52.95031055900621,False,False,False,False,False,False,False,False
POA2703,2703,744.0,25.0,67.0,54.0,25.0,1256.0,2.5,61.0,57.0,22.0,3.0,143.0,198.0,5.0,7.0,4.0,565.0,4.5,51.8,24.0,280.0,13.0,291.0,253.0,19.0,565.0,137.0,51.0,8.0,198.0,2021,118.0,146.0,16.0,0.49557522123893805,0.044673539518900345,0.5150442477876106,0.42657342657342656,0.3986013986013986,0.8251748251748252,0.15384615384615385,0.6919191919191919,0.25757575757575757,0.04040404040404041,0.19623655913978494,0.08080808080808081,0.04247787610619469,4.4673539518900345,51.50442477876106,False,False,False,False,False,False,False,False
POA2705,2705,10687.0,593.0,1301.0,1202.0,38.0,1429.0,2.5,1104.0,1067.0,461.0,35.0,2671.0,3765.0,193.0,111.0,222.0,8457.0,3.8,58.8,721.0,4786.0,188.0,4976.0,2707.0,775.0,8457.0,2618.0,1058.0,91.0,3765.0,2021,2171.0,3096.0,526.0,0.5659217216507035,0.03778135048231511,0.5883883173702259,0.4133283414451516,0.399475851740921,0.8128041931860727,0.17259453388244103,0.69535192563081,0.2810092961487384,0.024169986719787515,0.28969776363806493,0.1397078353253652,0.08525481849355564,3.778135048231511,58.83883173702259,False,False,False,False,False,False,False,False
POA2706,2706,1030.0,56.0,135.0,109.0,44.0,1312.0,2.3,118.0,89.0,60.0,5.0,265.0,406.0,16.0,9.0,21.0,872.0,5.2,57.2,41.0,475.0,29.0,505.0,282.0,96.0,872.0,262.0,131.0,13.0,406.0,2021,207.0,300.0,46.0,0.5447247706422018,0.05742574257425743,0.5791284403669725,0.44528301886792454,0.33584905660377357,0.7811320754716982,0.22641509433962265,0.645320197044335,0.3226600985221675,0.03201970443349754,0.2912621359223301,0.11330049261083744,0.047018348623853214,5.742574257425743,57.91284403669725,False,False,False,False,False,False,False,False
POA2707,2707,1167.0,71.0,127.0,142.0,43.0,1559.0,2.4,143.0,129.0,34.0,4.0,313.0,442.0,13.0,13.0,18.0,951.0,1.7,68.3,94.0,638.0,13.0,651.0,228.0,74.0,951.0,306.0,137.0,4.0,442.0,2021,272.0,340.0,44.0,0.6708727655099895,0.019969278033794162,0.6845425867507886,0.45686900958466453,0.41214057507987223,0.8690095846645367,0.10862619808306709,0.6923076923076923,0.30995475113122173,0.00904977375565611,0.2913453299057412,0.09954751131221719,0.09884332281808622,1.9969278033794162,68.45425867507886,False,False,False,False,False,False,False,False
POA2710,2710,9743.0,439.0,973.0,972.0,47.0,1211.0,2.2,1233.0,866.0,341.0,41.0,2476.0,3842.0,148.0,72.0,184.0,8058.0,3.7,54.7,682.0,4248.0,163.0,4411.0,2876.0,773.0,8058.0,2455.0,1287.0,99.0,3842.0,2021,2099.0,2384.0,404.0,0.5271779597915115,0.03695307186579007,0.5474063042938695,0.4979806138933764,0.34975767366720517,0.8477382875605816,0.1377221324717286,0.6389901093180635,0.33498178032274856,0.025767829255596043,0.2446884943036026,0.10515356585111921,0.08463638620004964,3.695307186579007,54.74063042938695,False,False,False,False,False,False,False,False
POA2711,2711,3197.0,182.0,355.0,292.0,47.0,1269.0,2.3,400.0,281.0,136.0,10.0,830.0,1241.0,38.0,19.0,70.0,2687.0,3.7,57.3,174.0,1482.0,56.0,1540.0,820.0,326.0,2687.0,813.0,406.0,24.0,1241.0,2021,681.0,829.0,127.0,0.5515444733903982,0.03636363636363636,0.5731298846296985,0.4819277108433735,0.3385542168674699,0.8204819277108434,0.163855421686747,0.6551168412570507,0.3271555197421434,0.019339242546333603,0.25930559899906164,0.10233682514101532,0.064756233717901,3.6363636363636362,57.31298846296985,False,False,False,False,False,False,False,False
POA2712,2712,1375.0,54.0,110.0,122.0,53.0,1020.0,2.3,195.0,126.0,43.0,7.0,372.0,542.0,15.0,9.0,16.0,1168.0,3.4,47.9,100.0,541.0,15.0,557.0,473.0,136.0,1168.0,364.0,172.0,8.0,542.0,2021,321.0,286.0,40.0,0.4631849315068493,0.026929982046678635,0.4768835616438356,0.5241935483870968,0.3387096774193548,0.8629032258064516,0.11559139784946236,0.6715867158671587,0.3173431734317343,0.014760147601476014,0.208,0.07380073800738007,0.08561643835616438,2.6929982046678633,47.68835616438356,False,False,False,False,False,False,False,False
POA2713,2713,2746.0,104.0,241.0,257.0,49.0,1085.0,2.2,350.0,226.0,102.0,10.0,683.0,1046.0,36.0,14.0,42.0,2279.0,3.2,53.1,206.0,1169.0,37.0,1209.0,740.0,332.0,2279.0,675.0,351.0,22.0,1046.0,2021,576.0,602.0,92.0,0.5129442738043001,0.030603804797353185,0.5304958315050461,0.5124450951683748,0.3308931185944363,0.8433382137628112,0.1493411420204978,0.6453154875717018,0.3355640535372849,0.021032504780114723,0.21922796795338675,0.08795411089866156,0.0903905221588416,3.0603804797353185,53.04958315050461,False,False,False,False,False,False,False,False
POA2714,2714,2921.0,75.0,207.0,253.0,59.0,1069.0,2.2,453.0,215.0,80.0,7.0,752.0,1136.0,46.0,22.0,45.0,2514.0,2.9,42.1,186.0,1030.0,32.0,1056.0,1199.0,256.0,2514.0,739.0,371.0,23.0,1136.0,2021,668.0,535.0,113.0,0.40970564836913287,0.030303030303030304,0.4200477326968974,0.6023936170212766,0.2859042553191489,0.8882978723404256,0.10638297872340426,0.6505281690140845,0.3265845070422535,0.020246478873239437,0.18315645326942828,0.0994718309859155,0.07398568019093078,3.0303030303030303,42.004773269689736,False,False,False,False,False,False,False,False
POA2715,2715,1382.0,66.0,150.0,133.0,46.0,1253.0,2.3,154.0,119.0,51.0,3.0,324.0,495.0,17.0,17.0,21.0,1120.0,3.8,55.8,73.0,598.0,24.0,625.0,350.0,147.0,1120.0,324.0,161.0,16.0,495.0,2021,273.0,349.0,55.0,0.5339285714285714,0.0384,0.5580357142857143,0.47530864197530864,0.36728395061728397,0.8425925925925926,0.1574074074074074,0.6545454545454545,0.32525252525252524,0.03232323232323232,0.25253256150506515,0.1111111111111111,0.06517857142857143,3.84,55.80357142857143,False,False,False,False,False,False,False,False
POA2716,2716,988.0,33.0,119.0,82.0,50.0,1239.0,2.2,135.0,77.0,29.0,5.0,242.0,385.0,21.0,9.0,18.0,820.0,2.8,53.1,73.0,423.0,14.0,434.0,284.0,103.0,820.0,241.0,130.0,12.0,385.0,2021,212.0,234.0,48.0,0.5158536585365854,0.03225806451612903,0.5292682926829269,0.5578512396694215,0.3181818181818182,0.8760330578512396,0.11983471074380166,0.625974025974026,0.33766233766233766,0.03116883116883117,0.23684210526315788,0.12467532467532468,0.08902439024390243,3.225806451612903,52.926829268292686,False,False,False,False,False,False,False,False
